cell_id,ACKR3,AQP3,ATR,CCR1,CCR2,CD58,CD79A,CHEK1,CLEC12A,CSPG4,CXCL9,DLL4,EPHA3,FCGR3A/B,FKBP5,HMGB2,HSP90AB1,IGHA1,LYVE1,MAML2,MS4A1,MT1X,NKG7,OAS2,OAS3,PDGFRB,RGS1,S100B,SPRY4,TGFB2
c_1_4_1690,-0.27305590396317275,-0.264010411074485,-0.2241937545249673,-0.2607275416308777,-0.20602406382866492,-0.1934760454922901,-0.21856010018889294,-0.1972823145517373,-0.18169450516984523,-0.2124209595436331,-0.2277694416999769,-0.25921459078834774,-0.19846978824812558,-0.3023241322151564,-0.20663777103239883,-0.2294692236989992,-0.2855707259602726,-0.4406459316342398,-0.15328910106344448,-0.21103480507562797,-0.223560858014181,-0.26721246341394284,-0.24627603754655958,-0.24695540410582106,-0.1837037523332745,-0.261084100705302,-0.21394847917322685,-0.19175497073401485,-0.17266189374135374,3.6158982994485074
c_1_4_1691,-0.27305590396317275,-0.264010411074485,-0.2241937545249673,-0.2607275416308777,-0.20602406382866492,-0.1934760454922901,-0.21856010018889294,-0.1972823145517373,-0.18169450516984523,-0.2124209595436331,-0.2277694416999769,-0.25921459078834774,-0.19846978824812558,-0.3023241322151564,-0.20663777103239883,-0.2294692236989992,-0.2855707259602726,-0.4406459316342398,-0.15328910106344448,-0.21103480507562797,-0.223560858014181,-0.26721246341394284,-0.24627603754655958,-0.24695540410582106,-0.1837037523332745,-0.261084100705302,-0.21394847917322685,-0.19175497073401485,-0.17266189374135374,-0.21158518665451737
c_1_4_1693,-0.27305590396317275,-0.264010411074485,-0.2241937545249673,-0.2607275416308777,-0.20602406382866492,-0.1934760454922901,-0.21856010018889294,-0.1972823145517373,-0.18169450516984523,-0.2124209595436331,-0.2277694416999769,-0.25921459078834774,-0.19846978824812558,-0.3023241322151564,2.8293815202316295,-0.2294692236989992,-0.2855707259602726,-0.4406459316342398,-0.15328910106344448,-0.21103480507562797,-0.223560858014181,-0.26721246341394284,-0.24627603754655958,-0.24695540410582106,-0.1837037523332745,2.1854022223459286,2.6414142276154067,-0.19175497073401485,-0.17266189374135374,-0.21158518665451737
c_1_4_1694,-0.27305590396317275,-0.264010411074485,-0.2241937545249673,-0.2607275416308777,-0.20602406382866492,-0.1934760454922901,-0.21856010018889294,-0.1972823145517373,-0.18169450516984523,-0.2124209595436331,-0.2277694416999769,-0.25921459078834774,-0.19846978824812558,-0.3023241322151564,-0.20663777103239883,-0.2294692236989992,-0.2855707259602726,-0.4406459316342398,-0.15328910106344448,-0.21103480507562797,-0.223560858014181,-0.26721246341394284,-0.24627603754655958,-0.24695540410582106,-0.1837037523332745,-0.261084100705302,-0.21394847917322685,-0.19175497073401485,-0.17266189374135374,-0.21158518665451737
c_1_4_1695,-0.27305590396317275,-0.264010411074485,-0.2241937545249673,-0.2607275416308777,-0.20602406382866492,-0.1934760454922901,-0.21856010018889294,-0.1972823145517373,-0.18169450516984523,-0.2124209595436331,-0.2277694416999769,-0.25921459078834774,-0.19846978824812558,-0.3023241322151564,-0.20663777103239883,-0.2294692236989992,-0.2855707259602726,-0.4406459316342398,-0.15328910106344448,-0.21103480507562797,-0.223560858014181,-0.26721246341394284,-0.24627603754655958,-0.24695540410582106,-0.1837037523332745,-0.261084100705302,-0.21394847917322685,-0.19175497073401485,-0.17266189374135374,-0.21158518665451737
c_1_4_1696,-0.27305590396317275,-0.264010411074485,-0.2241937545249673,-0.2607275416308777,-0.20602406382866492,-0.1934760454922901,-0.21856010018889294,-0.1972823145517373,-0.18169450516984523,-0.2124209595436331,-0.2277694416999769,-0.25921459078834774,-0.19846978824812558,-0.3023241322151564,-0.20663777103239883,-0.2294692236989992,-0.2855707259602726,0.8052508624249057,-0.15328910106344448,-0.21103480507562797,3.025876398257635,-0.26721246341394284,-0.24627603754655958,-0.24695540410582106,-0.1837037523332745,1.5246519151194453,-0.21394847917322685,-0.19175497073401485,-0.17266189374135374,-0.21158518665451737
c_1_4_1697,-0.27305590396317275,-0.264010411074485,-0.2241937545249673,-0.2607275416308777,-0.20602406382866492,-0.1934760454922901,-0.21856010018889294,-0.1972823145517373,-0.18169450516984523,-0.2124209595436331,-0.2277694416999769,-0.25921459078834774,-0.19846978824812558,-0.3023241322151564,-0.20663777103239883,-0.2294692236989992,-0.2855707259602726,-0.4406459316342398,-0.15328910106344448,3.4239950332455957,-0.223560858014181,-0.26721246341394284,-0.24627603754655958,-0.24695540410582106,-0.1837037523332745,-0.261084100705302,-0.21394847917322685,-0.19175497073401485,-0.17266189374135374,-0.21158518665451737
c_1_4_1698,-0.27305590396317275,-0.264010411074485,-0.2241937545249673,-0.2607275416308777,-0.20602406382866492,-0.1934760454922901,-0.21856010018889294,-0.1972823145517373,-0.18169450516984523,-0.2124209595436331,-0.2277694416999769,-0.25921459078834774,-0.19846978824812558,2.641944688843867,-0.20663777103239883,-0.2294692236989992,-0.2855707259602726,1.1232879455999785,-0.15328910106344448,-0.21103480507562797,-0.223560858014181,-0.26721246341394284,-0.24627603754655958,-0.24695540410582106,-0.1837037523332745,-0.261084100705302,-0.21394847917322685,-0.19175497073401485,-0.17266189374135374,3.6694583632713376
c_1_4_1699,2.836714814597553,-0.264010411074485,-0.2241937545249673,-0.2607275416308777,-0.20602406382866492,2.8819960487569203,-0.21856010018889294,-0.1972823145517373,-0.18169450516984523,2.771879120696741,-0.2277694416999769,-0.25921459078834774,-0.19846978824812558,-0.3023241322151564,-0.20663777103239883,-0.2294692236989992,-0.2855707259602726,-0.4406459316342398,-0.15328910106344448,-0.21103480507562797,-0.223560858014181,-0.26721246341394284,-0.24627603754655958,2.3199093454828232,-0.1837037523332745,-0.261084100705302,-0.21394847917322685,-0.19175497073401485,-0.17266189374135374,-0.21158518665451737
c_1_4_1700,-0.27305590396317275,-0.264010411074485,-0.2241937545249673,-0.2607275416308777,-0.20602406382866492,-0.1934760454922901,-0.21856010018889294,-0.1972823145517373,-0.18169450516984523,-0.2124209595436331,-0.2277694416999769,-0.25921459078834774,-0.19846978824812558,-0.3023241322151564,-0.20663777103239883,-0.2294692236989992,-0.2855707259602726,-0.4406459316342398,-0.15328910106344448,-0.21103480507562797,-0.223560858014181,-0.26721246341394284,-0.24627603754655958,-0.24695540410582106,-0.1837037523332745,-0.261084100705302,-0.21394847917322685,-0.19175497073401485,-0.17266189374135374,-0.21158518665451737
c_1_4_1701,-0.27305590396317275,-0.264010411074485,-0.2241937545249673,-0.2607275416308777,-0.20602406382866492,-0.1934760454922901,-0.21856010018889294,-0.1972823145517373,-0.18169450516984523,-0.2124209595436331,-0.2277694416999769,-0.25921459078834774,-0.19846978824812558,-0.3023241322151564,3.9633100135083152,-0.2294692236989992,2.8291532635915373,-0.4406459316342398,-0.15328910106344448,-0.21103480507562797,-0.223560858014181,-0.26721246341394284,-0.24627603754655958,-0.24695540410582106,-0.1837037523332745,3.099144950563081,-0.21394847917322685,-0.19175497073401485,-0.17266189374135374,-0.21158518665451737
c_1_4_1702,-0.27305590396317275,-0.264010411074485,-0.2241937545249673,-0.2607275416308777,-0.20602406382866492,-0.1934760454922901,2.424997883840343,-0.1972823145517373,-0.18169450516984523,-0.2124209595436331,3.77480942617445,-0.25921459078834774,-0.19846978824812558,-0.3023241322151564,-0.20663777103239883,-0.2294692236989992,-0.2855707259602726,-0.4406459316342398,-0.15328910106344448,-0.21103480507562797,-0.223560858014181,-0.26721246341394284,-0.24627603754655958,-0.24695540410582106,-0.1837037523332745,-0.261084100705302,-0.21394847917322685,-0.19175497073401485,-0.17266189374135374,-0.21158518665451737
c_1_4_1703,-0.27305590396317275,-0.264010411074485,-0.2241937545249673,-0.2607275416308777,-0.20602406382866492,-0.1934760454922901,-0.21856010018889294,-0.1972823145517373,-0.18169450516984523,-0.2124209595436331,3.2203167786840163,-0.25921459078834774,-0.19846978824812558,-0.3023241322151564,-0.20663777103239883,-0.2294692236989992,-0.2855707259602726,-0.4406459316342398,-0.15328910106344448,-0.21103480507562797,-0.223560858014181,-0.26721246341394284,-0.24627603754655958,-0.24695540410582106,4.039831788178556,-0.261084100705302,-0.21394847917322685,-0.19175497073401485,-0.17266189374135374,-0.21158518665451737
c_1_4_1704,-0.27305590396317275,-0.264010411074485,-0.2241937545249673,-0.2607275416308777,-0.20602406382866492,-0.1934760454922901,-0.21856010018889294,-0.1972823145517373,-0.18169450516984523,2.018757274498256,2.835871671528243,-0.25921459078834774,-0.19846978824812558,-0.3023241322151564,-0.20663777103239883,-0.2294692236989992,-0.2855707259602726,-0.4406459316342398,-0.15328910106344448,-0.21103480507562797,-0.223560858014181,1.418209575392806,-0.24627603754655958,-0.24695540410582106,-0.1837037523332745,-0.261084100705302,-0.21394847917322685,-0.19175497073401485,-0.17266189374135374,-0.21158518665451737
c_1_4_1705,-0.27305590396317275,-0.264010411074485,-0.2241937545249673,-0.2607275416308777,-0.20602406382866492,-0.1934760454922901,-0.21856010018889294,-0.1972823145517373,-0.18169450516984523,-0.2124209595436331,-0.2277694416999769,-0.25921459078834774,-0.19846978824812558,-0.3023241322151564,-0.20663777103239883,-0.2294692236989992,-0.2855707259602726,-0.4406459316342398,-0.15328910106344448,-0.21103480507562797,-0.223560858014181,-0.26721246341394284,-0.24627603754655958,-0.24695540410582106,-0.1837037523332745,4.555708174179003,5.407864689558811,-0.19175497073401485,-0.17266189374135374,-0.21158518665451737
c_1_4_1706,-0.27305590396317275,-0.264010411074485,-0.2241937545249673,-0.2607275416308777,-0.20602406382866492,-0.1934760454922901,-0.21856010018889294,-0.1972823145517373,-0.18169450516984523,-0.2124209595436331,-0.2277694416999769,1.8945191633602716,-0.19846978824812558,-0.3023241322151564,-0.20663777103239883,-0.2294692236989992,-0.2855707259602726,-0.4406459316342398,-0.15328910106344448,-0.21103480507562797,-0.223560858014181,-0.26721246341394284,-0.24627603754655958,-0.24695540410582106,-0.1837037523332745,1.8506135574133027,-0.21394847917322685,-0.19175497073401485,3.053113919532706,-0.21158518665451737
c_1_4_1707,-0.27305590396317275,-0.264010411074485,-0.2241937545249673,-0.2607275416308777,-0.20602406382866492,-0.1934760454922901,-0.21856010018889294,-0.1972823145517373,-0.18169450516984523,-0.2124209595436331,-0.2277694416999769,-0.25921459078834774,-0.19846978824812558,-0.3023241322151564,-0.20663777103239883,-0.2294692236989992,-0.2855707259602726,-0.4406459316342398,4.06766509575182,-0.21103480507562797,-0.223560858014181,2.128715190868555,-0.24627603754655958,2.4811414931452656,-0.1837037523332745,-0.261084100705302,-0.21394847917322685,-0.19175497073401485,-0.17266189374135374,-0.21158518665451737
c_1_4_1708,-0.27305590396317275,-0.264010411074485,-0.2241937545249673,-0.2607275416308777,-0.20602406382866492,-0.1934760454922901,-0.21856010018889294,-0.1972823145517373,-0.18169450516984523,-0.2124209595436331,-0.2277694416999769,-0.25921459078834774,-0.19846978824812558,-0.3023241322151564,-0.20663777103239883,-0.2294692236989992,-0.2855707259602726,-0.4406459316342398,-0.15328910106344448,-0.21103480507562797,-0.223560858014181,-0.26721246341394284,-0.24627603754655958,-0.24695540410582106,-0.1837037523332745,-0.261084100705302,-0.21394847917322685,-0.19175497073401485,-0.17266189374135374,-0.21158518665451737
c_1_4_1709,-0.27305590396317275,-0.264010411074485,-0.2241937545249673,-0.2607275416308777,-0.20602406382866492,-0.1934760454922901,-0.21856010018889294,-0.1972823145517373,-0.18169450516984523,-0.2124209595436331,-0.2277694416999769,-0.25921459078834774,-0.19846978824812558,-0.3023241322151564,-0.20663777103239883,-0.2294692236989992,-0.2855707259602726,-0.4406459316342398,-0.15328910106344448,-0.21103480507562797,-0.223560858014181,-0.26721246341394284,-0.24627603754655958,-0.24695540410582106,-0.1837037523332745,-0.261084100705302,-0.21394847917322685,3.8449536706333376,-0.17266189374135374,-0.21158518665451737
c_1_4_1710,-0.27305590396317275,-0.264010411074485,-0.2241937545249673,-0.2607275416308777,-0.20602406382866492,-0.1934760454922901,-0.21856010018889294,-0.1972823145517373,-0.18169450516984523,-0.2124209595436331,-0.2277694416999769,-0.25921459078834774,-0.19846978824812558,-0.3023241322151564,-0.20663777103239883,-0.2294692236989992,-0.2855707259602726,-0.4406459316342398,-0.15328910106344448,-0.21103480507562797,-0.223560858014181,-0.26721246341394284,-0.24627603754655958,-0.24695540410582106,-0.1837037523332745,-0.261084100705302,-0.21394847917322685,-0.19175497073401485,-0.17266189374135374,-0.21158518665451737
c_1_4_1711,-0.27305590396317275,-0.264010411074485,-0.2241937545249673,-0.2607275416308777,-0.20602406382866492,-0.1934760454922901,4.161224849289482,-0.1972823145517373,-0.18169450516984523,-0.2124209595436331,-0.2277694416999769,-0.25921459078834774,-0.19846978824812558,-0.3023241322151564,-0.20663777103239883,-0.2294692236989992,-0.2855707259602726,-0.4406459316342398,-0.15328910106344448,-0.21103480507562797,-0.223560858014181,-0.26721246341394284,-0.24627603754655958,3.3610850174861047,-0.1837037523332745,-0.261084100705302,-0.21394847917322685,-0.19175497073401485,-0.17266189374135374,-0.21158518665451737
c_1_4_1712,-0.27305590396317275,-0.264010411074485,-0.2241937545249673,-0.2607275416308777,8.02561062906378,-0.1934760454922901,-0.21856010018889294,-0.1972823145517373,-0.18169450516984523,-0.2124209595436331,-0.2277694416999769,-0.25921459078834774,-0.19846978824812558,-0.3023241322151564,-0.20663777103239883,-0.2294692236989992,-0.2855707259602726,-0.4406459316342398,-0.15328910106344448,-0.21103480507562797,-0.223560858014181,-0.26721246341394284,-0.24627603754655958,-0.24695540410582106,-0.1837037523332745,-0.261084100705302,-0.21394847917322685,-0.19175497073401485,-0.17266189374135374,-0.21158518665451737
c_1_4_1713,1.5620394137139824,-0.264010411074485,-0.2241937545249673,-0.2607275416308777,-0.20602406382866492,-0.1934760454922901,-0.21856010018889294,-0.1972823145517373,3.7352700019295852,-0.2124209595436331,-0.2277694416999769,-0.25921459078834774,-0.19846978824812558,-0.3023241322151564,-0.20663777103239883,-0.2294692236989992,-0.2855707259602726,-0.4406459316342398,-0.15328910106344448,-0.21103480507562797,-0.223560858014181,-0.26721246341394284,-0.24627603754655958,-0.24695540410582106,-0.1837037523332745,1.7172953523379104,2.0950735892809,-0.19175497073401485,-0.17266189374135374,-0.21158518665451737
c_1_4_1714,-0.27305590396317275,-0.264010411074485,-0.2241937545249673,-0.2607275416308777,-0.20602406382866492,-0.1934760454922901,-0.21856010018889294,-0.1972823145517373,-0.18169450516984523,2.6850990742603984,-0.2277694416999769,-0.25921459078834774,-0.19846978824812558,-0.3023241322151564,-0.20663777103239883,-0.2294692236989992,1.9031068339668975,2.156437789555906,3.702717694158622,-0.21103480507562797,2.708975268533757,-0.26721246341394284,-0.24627603754655958,-0.24695540410582106,-0.1837037523332745,-0.261084100705302,-0.21394847917322685,-0.19175497073401485,3.4342334619231663,-0.21158518665451737
c_1_4_1715,-0.27305590396317275,-0.264010411074485,-0.2241937545249673,-0.2607275416308777,-0.20602406382866492,-0.1934760454922901,-0.21856010018889294,-0.1972823145517373,-0.18169450516984523,-0.2124209595436331,-0.2277694416999769,-0.25921459078834774,-0.19846978824812558,-0.3023241322151564,-0.20663777103239883,-0.2294692236989992,3.939364149224603,-0.4406459316342398,-0.15328910106344448,-0.21103480507562797,-0.223560858014181,-0.26721246341394284,4.8374533074648225,-0.24695540410582106,-0.1837037523332745,-0.261084100705302,-0.21394847917322685,-0.19175497073401485,-0.17266189374135374,-0.21158518665451737
c_1_4_1716,-0.27305590396317275,-0.264010411074485,-0.2241937545249673,-0.2607275416308777,-0.20602406382866492,-0.1934760454922901,-0.21856010018889294,-0.1972823145517373,-0.18169450516984523,3.0990270719777326,2.870843899312566,-0.25921459078834774,-0.19846978824812558,2.1168540263536646,-0.20663777103239883,-0.2294692236989992,-0.2855707259602726,-0.4406459316342398,-0.15328910106344448,-0.21103480507562797,-0.223560858014181,-0.26721246341394284,-0.24627603754655958,-0.24695540410582106,-0.1837037523332745,3.391674579236286,-0.21394847917322685,-0.19175497073401485,3.9494999502055874,-0.21158518665451737
c_1_4_1717,-0.27305590396317275,-0.264010411074485,-0.2241937545249673,-0.2607275416308777,-0.20602406382866492,-0.1934760454922901,-0.21856010018889294,-0.1972823145517373,-0.18169450516984523,-0.2124209595436331,-0.2277694416999769,-0.25921459078834774,-0.19846978824812558,4.854495465201479,-0.20663777103239883,-0.2294692236989992,-0.2855707259602726,-0.4406459316342398,-0.15328910106344448,-0.21103480507562797,-0.223560858014181,-0.26721246341394284,-0.24627603754655958,-0.24695540410582106,-0.1837037523332745,-0.261084100705302,-0.21394847917322685,-0.19175497073401485,-0.17266189374135374,-0.21158518665451737
c_1_4_1718,-0.27305590396317275,-0.264010411074485,-0.2241937545249673,-0.2607275416308777,-0.20602406382866492,-0.1934760454922901,-0.21856010018889294,-0.1972823145517373,-0.18169450516984523,-0.2124209595436331,-0.2277694416999769,-0.25921459078834774,-0.19846978824812558,2.7082085297673113,-0.20663777103239883,-0.2294692236989992,-0.2855707259602726,-0.4406459316342398,-0.15328910106344448,-0.21103480507562797,-0.223560858014181,-0.26721246341394284,-0.24627603754655958,-0.24695540410582106,-0.1837037523332745,-0.261084100705302,-0.21394847917322685,-0.19175497073401485,-0.17266189374135374,-0.21158518665451737
c_1_4_1719,-0.27305590396317275,-0.264010411074485,-0.2241937545249673,-0.2607275416308777,-0.20602406382866492,-0.1934760454922901,-0.21856010018889294,-0.1972823145517373,-0.18169450516984523,-0.2124209595436331,-0.2277694416999769,-0.25921459078834774,-0.19846978824812558,-0.3023241322151564,-0.20663777103239883,-0.2294692236989992,-0.2855707259602726,-0.4406459316342398,-0.15328910106344448,-0.21103480507562797,-0.223560858014181,-0.26721246341394284,-0.24627603754655958,-0.24695540410582106,-0.1837037523332745,-0.261084100705302,-0.21394847917322685,-0.19175497073401485,-0.17266189374135374,-0.21158518665451737
c_1_4_1720,2.950186319131974,3.3228582571941203,-0.2241937545249673,-0.2607275416308777,-0.20602406382866492,-0.1934760454922901,-0.21856010018889294,-0.1972823145517373,-0.18169450516984523,-0.2124209595436331,-0.2277694416999769,-0.25921459078834774,-0.19846978824812558,-0.3023241322151564,-0.20663777103239883,-0.2294692236989992,-0.2855707259602726,-0.4406459316342398,-0.15328910106344448,4.049713322897405,-0.223560858014181,-0.26721246341394284,-0.24627603754655958,-0.24695540410582106,-0.1837037523332745,-0.261084100705302,-0.21394847917322685,-0.19175497073401485,-0.17266189374135374,-0.21158518665451737
c_1_4_1722,-0.27305590396317275,3.403999158078192,-0.2241937545249673,-0.2607275416308777,4.171808898069221,-0.1934760454922901,-0.21856010018889294,-0.1972823145517373,-0.18169450516984523,-0.2124209595436331,-0.2277694416999769,-0.25921459078834774,-0.19846978824812558,-0.3023241322151564,-0.20663777103239883,-0.2294692236989992,-0.2855707259602726,-0.4406459316342398,-0.15328910106344448,-0.21103480507562797,-0.223560858014181,-0.26721246341394284,-0.24627603754655958,-0.24695540410582106,-0.1837037523332745,-0.261084100705302,-0.21394847917322685,-0.19175497073401485,-0.17266189374135374,-0.21158518665451737
c_1_4_1723,4.291211154573954,-0.264010411074485,-0.2241937545249673,-0.2607275416308777,-0.20602406382866492,-0.1934760454922901,-0.21856010018889294,-0.1972823145517373,-0.18169450516984523,-0.2124209595436331,-0.2277694416999769,-0.25921459078834774,-0.19846978824812558,4.108982734781221,-0.20663777103239883,-0.2294692236989992,-0.2855707259602726,1.9025478021804871,-0.15328910106344448,-0.21103480507562797,-0.223560858014181,-0.26721246341394284,-0.24627603754655958,-0.24695540410582106,-0.1837037523332745,-0.261084100705302,-0.21394847917322685,-0.19175497073401485,-0.17266189374135374,-0.21158518665451737
c_1_4_1724,-0.27305590396317275,3.079371963897189,-0.2241937545249673,-0.2607275416308777,-0.20602406382866492,-0.1934760454922901,-0.21856010018889294,-0.1972823145517373,-0.18169450516984523,-0.2124209595436331,-0.2277694416999769,-0.25921459078834774,-0.19846978824812558,-0.3023241322151564,-0.20663777103239883,-0.2294692236989992,-0.2855707259602726,-0.4406459316342398,-0.15328910106344448,-0.21103480507562797,-0.223560858014181,-0.26721246341394284,-0.24627603754655958,-0.24695540410582106,-0.1837037523332745,-0.261084100705302,-0.21394847917322685,-0.19175497073401485,-0.17266189374135374,-0.21158518665451737
c_1_4_1725,-0.27305590396317275,-0.264010411074485,-0.2241937545249673,-0.2607275416308777,-0.20602406382866492,-0.1934760454922901,-0.21856010018889294,-0.1972823145517373,-0.18169450516984523,-0.2124209595436331,-0.2277694416999769,-0.25921459078834774,-0.19846978824812558,-0.3023241322151564,3.8186513847260053,-0.2294692236989992,-0.2855707259602726,-0.4406459316342398,-0.15328910106344448,-0.21103480507562797,-0.223560858014181,-0.26721246341394284,-0.24627603754655958,-0.24695540410582106,-0.1837037523332745,-0.261084100705302,-0.21394847917322685,-0.19175497073401485,-0.17266189374135374,-0.21158518665451737
c_1_4_1726,-0.27305590396317275,-0.264010411074485,-0.2241937545249673,-0.2607275416308777,-0.20602406382866492,-0.1934760454922901,-0.21856010018889294,-0.1972823145517373,-0.18169450516984523,-0.2124209595436331,-0.2277694416999769,-0.25921459078834774,-0.19846978824812558,-0.3023241322151564,-0.20663777103239883,-0.2294692236989992,-0.2855707259602726,-0.4406459316342398,-0.15328910106344448,-0.21103480507562797,-0.223560858014181,-0.26721246341394284,-0.24627603754655958,-0.24695540410582106,-0.1837037523332745,-0.261084100705302,-0.21394847917322685,-0.19175497073401485,-0.17266189374135374,-0.21158518665451737
c_1_4_1729,-0.27305590396317275,8.273316791528826,-0.2241937545249673,-0.2607275416308777,-0.20602406382866492,-0.1934760454922901,-0.21856010018889294,-0.1972823145517373,-0.18169450516984523,-0.2124209595436331,-0.2277694416999769,-0.25921459078834774,-0.19846978824812558,-0.3023241322151564,-0.20663777103239883,-0.2294692236989992,-0.2855707259602726,-0.4406459316342398,-0.15328910106344448,-0.21103480507562797,-0.223560858014181,-0.26721246341394284,-0.24627603754655958,-0.24695540410582106,-0.1837037523332745,-0.261084100705302,-0.21394847917322685,-0.19175497073401485,-0.17266189374135374,-0.21158518665451737
c_1_4_1735,-0.27305590396317275,-0.264010411074485,-0.2241937545249673,-0.2607275416308777,-0.20602406382866492,-0.1934760454922901,-0.21856010018889294,-0.1972823145517373,-0.18169450516984523,-0.2124209595436331,-0.2277694416999769,-0.25921459078834774,-0.19846978824812558,-0.3023241322151564,-0.20663777103239883,-0.2294692236989992,-0.2855707259602726,-0.4406459316342398,-0.15328910106344448,-0.21103480507562797,-0.223560858014181,-0.26721246341394284,-0.24627603754655958,-0.24695540410582106,-0.1837037523332745,-0.261084100705302,-0.21394847917322685,-0.19175497073401485,-0.17266189374135374,-0.21158518665451737
c_1_4_1739,5.728375988803544,-0.264010411074485,-0.2241937545249673,-0.2607275416308777,-0.20602406382866492,-0.1934760454922901,-0.21856010018889294,-0.1972823145517373,-0.18169450516984523,-0.2124209595436331,-0.2277694416999769,-0.25921459078834774,-0.19846978824812558,-0.3023241322151564,-0.20663777103239883,-0.2294692236989992,-0.2855707259602726,-0.4406459316342398,-0.15328910106344448,-0.21103480507562797,-0.223560858014181,-0.26721246341394284,-0.24627603754655958,-0.24695540410582106,-0.1837037523332745,-0.261084100705302,-0.21394847917322685,-0.19175497073401485,-0.17266189374135374,-0.21158518665451737
c_1_4_1740,-0.27305590396317275,-0.264010411074485,-0.2241937545249673,-0.2607275416308777,-0.20602406382866492,-0.1934760454922901,-0.21856010018889294,-0.1972823145517373,-0.18169450516984523,-0.2124209595436331,-0.2277694416999769,-0.25921459078834774,-0.19846978824812558,-0.3023241322151564,-0.20663777103239883,-0.2294692236989992,-0.2855707259602726,-0.4406459316342398,-0.15328910106344448,-0.21103480507562797,-0.223560858014181,-0.26721246341394284,-0.24627603754655958,-0.24695540410582106,-0.1837037523332745,-0.261084100705302,-0.21394847917322685,-0.19175497073401485,-0.17266189374135374,-0.21158518665451737
c_1_4_1741,-0.27305590396317275,-0.264010411074485,-0.2241937545249673,-0.2607275416308777,-0.20602406382866492,-0.1934760454922901,-0.21856010018889294,-0.1972823145517373,-0.18169450516984523,-0.2124209595436331,-0.2277694416999769,-0.25921459078834774,-0.19846978824812558,-0.3023241322151564,-0.20663777103239883,-0.2294692236989992,-0.2855707259602726,-0.4406459316342398,-0.15328910106344448,-0.21103480507562797,-0.223560858014181,-0.26721246341394284,-0.24627603754655958,-0.24695540410582106,-0.1837037523332745,-0.261084100705302,-0.21394847917322685,-0.19175497073401485,-0.17266189374135374,-0.21158518665451737
c_1_4_1745,-0.27305590396317275,-0.264010411074485,-0.2241937545249673,-0.2607275416308777,-0.20602406382866492,-0.1934760454922901,-0.21856010018889294,-0.1972823145517373,-0.18169450516984523,-0.2124209595436331,-0.2277694416999769,-0.25921459078834774,-0.19846978824812558,-0.3023241322151564,-0.20663777103239883,-0.2294692236989992,-0.2855707259602726,-0.4406459316342398,-0.15328910106344448,-0.21103480507562797,-0.223560858014181,-0.26721246341394284,-0.24627603754655958,-0.24695540410582106,-0.1837037523332745,-0.261084100705302,-0.21394847917322685,-0.19175497073401485,-0.17266189374135374,-0.21158518665451737
c_1_4_1746,-0.27305590396317275,-0.264010411074485,-0.2241937545249673,-0.2607275416308777,-0.20602406382866492,-0.1934760454922901,-0.21856010018889294,-0.1972823145517373,-0.18169450516984523,-0.2124209595436331,-0.2277694416999769,-0.25921459078834774,-0.19846978824812558,-0.3023241322151564,-0.20663777103239883,-0.2294692236989992,-0.2855707259602726,3.325726988853207,-0.15328910106344448,-0.21103480507562797,-0.223560858014181,-0.26721246341394284,-0.24627603754655958,-0.24695540410582106,-0.1837037523332745,-0.261084100705302,-0.21394847917322685,-0.19175497073401485,-0.17266189374135374,-0.21158518665451737
c_1_4_1753,-0.27305590396317275,-0.264010411074485,-0.2241937545249673,-0.2607275416308777,-0.20602406382866492,-0.1934760454922901,-0.21856010018889294,11.443250909909699,-0.18169450516984523,-0.2124209595436331,-0.2277694416999769,-0.25921459078834774,-0.19846978824812558,-0.3023241322151564,-0.20663777103239883,-0.2294692236989992,-0.2855707259602726,3.9381491279502234,-0.15328910106344448,-0.21103480507562797,-0.223560858014181,-0.26721246341394284,-0.24627603754655958,-0.24695540410582106,-0.1837037523332745,-0.261084100705302,-0.21394847917322685,-0.19175497073401485,-0.17266189374135374,-0.21158518665451737
c_1_4_1754,-0.27305590396317275,-0.264010411074485,-0.2241937545249673,-0.2607275416308777,7.281676279637695,-0.1934760454922901,6.222306458182693,-0.1972823145517373,-0.18169450516984523,-0.2124209595436331,5.544569927533339,-0.25921459078834774,-0.19846978824812558,-0.3023241322151564,-0.20663777103239883,5.319548633441317,-0.2855707259602726,-0.4406459316342398,-0.15328910106344448,-0.21103480507562797,-0.223560858014181,4.3926899050382735,-0.24627603754655958,-0.24695540410582106,-0.1837037523332745,-0.261084100705302,-0.21394847917322685,-0.19175497073401485,-0.17266189374135374,-0.21158518665451737
c_1_4_1755,-0.27305590396317275,-0.264010411074485,-0.2241937545249673,-0.2607275416308777,-0.20602406382866492,-0.1934760454922901,-0.21856010018889294,-0.1972823145517373,-0.18169450516984523,-0.2124209595436331,-0.2277694416999769,-0.25921459078834774,-0.19846978824812558,-0.3023241322151564,-0.20663777103239883,-0.2294692236989992,-0.2855707259602726,-0.4406459316342398,-0.15328910106344448,-0.21103480507562797,-0.223560858014181,-0.26721246341394284,-0.24627603754655958,-0.24695540410582106,-0.1837037523332745,-0.261084100705302,-0.21394847917322685,-0.19175497073401485,-0.17266189374135374,-0.21158518665451737
