cell_id,cell_type
c_1_20_579,Lymphoid-T
c_1_20_580,Lymphoid-Plasma
c_1_20_581,Endothelial
c_1_20_582,Epithelial
c_1_20_583,None
c_1_20_584,Myeloid
c_1_20_585,Lymphoid-T
c_1_20_586,Endothelial
c_1_20_587,Epithelial
c_1_20_588,None
c_1_20_589,Stem
c_1_20_590,Lymphoid-Plasma
c_1_20_591,Epithelial
c_1_20_592,Epithelial
c_1_20_593,Lymphoid-Plasma
c_1_20_594,Lymphoid-T
c_1_20_595,None
c_1_20_596,Endothelial
c_1_20_597,Endothelial
c_1_20_598,Epithelial
c_1_20_599,Lymphoid-Plasma
c_1_20_600,Epithelial
c_1_20_601,Lymphoid-Plasma
c_1_20_602,Lymphoid-Other
c_1_20_603,Endothelial
c_1_20_604,Myeloid
c_1_20_605,Lymphoid-T
c_1_20_606,Lymphoid-B
c_1_20_607,Lymphoid-Plasma
c_1_20_608,Endothelial
c_1_20_609,None
c_1_20_610,Lymphoid-T
c_1_20_611,Lymphoid-Plasma
c_1_20_612,Endothelial
c_1_20_613,Epithelial
c_1_20_614,Lymphoid-DC
c_1_20_615,Epithelial
c_1_20_616,Epithelial
c_1_20_617,Lymphoid-Plasma
c_1_20_618,None
c_1_20_619,Lymphoid-Other
c_1_20_620,Epithelial
c_1_20_621,Lymphoid-T
c_1_20_622,Endothelial
c_1_20_623,Lymphoid-Plasma
c_1_20_624,Lymphoid-Plasma
c_1_20_625,Lymphoid-T
c_1_20_626,Endothelial
c_1_20_627,Lymphoid-Plasma
c_1_20_628,None
c_1_20_629,Epithelial
c_1_20_630,Lymphoid-T
c_1_20_631,None
c_1_20_632,Lymphoid-Plasma
c_1_20_633,Lymphoid-T
c_1_20_634,Epithelial
c_1_20_635,Epithelial
c_1_20_636,Endothelial
c_1_20_637,Mesenchymal-Stromal
c_1_20_638,Mesenchymal-Stromal
c_1_20_639,None
c_1_20_640,Endothelial
c_1_20_641,Epithelial
c_1_20_642,Lymphoid-Plasma
c_1_20_643,Endothelial
c_1_20_644,Lymphoid-Other
c_1_20_645,Lymphoid-T
c_1_20_646,Lymphoid-T
c_1_20_647,Mesenchymal-Stromal
c_1_20_648,Lymphoid-Plasma
c_1_20_649,Endothelial
c_1_20_650,Stem
c_1_20_651,Endothelial
c_1_20_652,Lymphoid-Plasma
c_1_20_653,Lymphoid-Other
c_1_20_654,Lymphoid-T
c_1_20_655,Lymphoid-T
c_1_20_656,Lymphoid-T
c_1_20_657,Lymphoid-B
c_1_20_658,Epithelial
c_1_20_659,Lymphoid-T
c_1_20_660,Lymphoid-Plasma
c_1_20_661,None
c_1_20_662,Stem
c_1_20_663,Lymphoid-T
c_1_20_664,Lymphoid-T
c_1_20_665,Lymphoid-Other
c_1_20_666,Lymphoid-Plasma
c_1_20_667,Lymphoid-Plasma
c_1_20_668,Lymphoid-Plasma
c_1_20_669,Endothelial
c_1_20_670,Lymphoid-T
c_1_20_671,Epithelial
c_1_20_672,Endothelial
c_1_20_673,Lymphoid-T
c_1_20_674,Lymphoid-Other
c_1_20_675,Lymphoid-Plasma
c_1_20_676,Lymphoid-T
c_1_20_677,Mesenchymal-Stromal
c_1_20_678,Epithelial
c_1_20_679,Lymphoid-Other
c_1_20_680,Lymphoid-Other
c_1_20_681,Lymphoid-Other
c_1_20_682,Lymphoid-Plasma
c_1_20_683,Lymphoid-Plasma
c_1_20_684,Epithelial
c_1_20_685,None
c_1_20_686,Lymphoid-Other
c_1_20_687,Endothelial
c_1_20_688,Lymphoid-Plasma
c_1_20_689,Lymphoid-Other
c_1_20_690,Lymphoid-Plasma
c_1_20_691,Mesenchymal-Stromal
c_1_20_692,Myeloid
c_1_20_693,Lymphoid-T
c_1_20_694,Lymphoid-Plasma
c_1_20_695,Mesenchymal-Stromal
c_1_20_696,Lymphoid-Plasma
c_1_20_697,Epithelial
c_1_20_698,Epithelial
c_1_20_699,Endothelial
c_1_20_700,Epithelial
c_1_20_701,Lymphoid-T
c_1_20_702,Epithelial
c_1_20_703,Epithelial
c_1_20_704,Lymphoid-Plasma
c_1_20_705,Lymphoid-Other
c_1_20_706,Lymphoid-Other
c_1_20_707,Mesenchymal-Stromal
c_1_20_708,Mesenchymal-Stromal
c_1_20_709,Lymphoid-Plasma
c_1_20_710,Endothelial
c_1_20_711,Lymphoid-Plasma
c_1_20_712,Myeloid
c_1_20_713,Lymphoid-Plasma
c_1_20_714,Lymphoid-T
c_1_20_715,Endothelial
c_1_20_716,Epithelial
c_1_20_717,Lymphoid-T
c_1_20_718,Lymphoid-Other
c_1_20_719,Epithelial
c_1_20_720,Lymphoid-T
c_1_20_721,Lymphoid-Other
c_1_20_722,Lymphoid-Plasma
c_1_20_723,Mesenchymal-Stromal
c_1_20_724,Endothelial
c_1_20_725,Lymphoid-T
c_1_20_726,Lymphoid-Plasma
c_1_20_727,Epithelial
c_1_20_728,Lymphoid-Plasma
c_1_20_729,Lymphoid-Plasma
c_1_20_730,Lymphoid-Other
c_1_20_731,Lymphoid-T
c_1_20_732,Endothelial
c_1_20_733,Epithelial
c_1_20_734,Epithelial
c_1_20_735,Epithelial
c_1_20_736,Epithelial
c_1_20_737,Stem
c_1_20_738,Lymphoid-T
c_1_20_739,Endothelial
c_1_20_740,Lymphoid-Plasma
c_1_20_741,Lymphoid-T
c_1_20_742,Epithelial
c_1_20_743,Lymphoid-T
c_1_20_744,Epithelial
c_1_20_745,Lymphoid-T
c_1_20_746,Lymphoid-Plasma
c_1_20_747,Endothelial
c_1_20_748,Lymphoid-T
c_1_20_749,None
c_1_20_750,Lymphoid-Plasma
c_1_20_751,Lymphoid-Other
c_1_20_752,Stem
c_1_20_753,Myeloid
c_1_20_754,Lymphoid-T
c_1_20_755,Endothelial
c_1_20_756,Epithelial
c_1_20_757,Lymphoid-Other
c_1_20_758,Lymphoid-T
c_1_20_759,Lymphoid-Plasma
c_1_20_760,Stem
c_1_20_761,Mesenchymal-Stromal
c_1_20_762,Stem
c_1_20_763,Epithelial
c_1_20_764,Lymphoid-Other
c_1_20_765,Lymphoid-T
c_1_20_766,Lymphoid-Plasma
c_1_20_767,Lymphoid-T
c_1_20_768,Lymphoid-T
c_1_20_769,Epithelial
c_1_20_770,Lymphoid-T
c_1_20_771,Lymphoid-T
c_1_20_772,Lymphoid-Plasma
c_1_20_773,Stem
c_1_20_774,Lymphoid-Plasma
c_1_20_775,Lymphoid-T
c_1_20_776,Myeloid
c_1_20_777,Lymphoid-T
c_1_20_778,Lymphoid-Plasma
c_1_20_779,Epithelial
c_1_20_780,Lymphoid-T
c_1_20_781,Lymphoid-Other
c_1_20_782,Stem
c_1_20_783,Lymphoid-Plasma
c_1_20_784,Endothelial
c_1_20_785,Lymphoid-Plasma
c_1_20_786,Epithelial
c_1_20_787,Epithelial
c_1_20_788,Epithelial
c_1_20_789,Lymphoid-Plasma
c_1_20_790,Myeloid
c_1_20_791,Lymphoid-T
c_1_20_792,Epithelial
c_1_20_793,Lymphoid-T
c_1_20_794,Epithelial
c_1_20_795,Epithelial
c_1_20_796,Myeloid
c_1_20_797,Epithelial
c_1_20_798,Lymphoid-T
c_1_20_799,Lymphoid-DC
c_1_20_800,Stem
c_1_20_801,Mesenchymal-Stromal
