cell_id,4-1BB,Bcl-2,CCR7,CD123,CD14,CD15,CD16,CD31,CD34,CD39,CD40,CD45RA,CD68,FABP4,FOXP3,GITR,GZMA,ICAM1,ICOS,IDO1,IL-18,IgD,Ki-67,LAMP1,PD-1,PD-L2,VISTA,Vimentin,iNOS,pan-RAS
c_1_27_119,-1.3308338,-0.80137455,-0.534936,0.42247188,-1.4936655,-0.05981167,0.1870517,-1.1652921,0.18383613,1.2343198,-1.5785372,-0.8139805,-0.6188203,0.043686163,-1.7070266,-0.78355944,-1.2093104,-1.2450174,0.37108803,-1.5429745,-1.8392165,-0.23040506,-0.14006166,-2.0841422,-2.578328,-1.369114,-1.9914004,-0.90581125,-0.112474814,-0.62298274
c_1_27_120,-0.6226846,-0.86099803,-0.7464953,-2.184054,-3.9553332,-1.0785338,-1.2627136,-0.30380654,-0.6984197,-0.48541597,-2.2423284,-2.232735,-2.4200537,0.14076184,-2.817077,-0.3750877,-0.4134136,-0.92655075,-1.604994,-1.7159789,-2.6058595,-0.5529625,-0.84789646,-1.8652179,-2.9713292,-1.33704,-2.4705148,0.9825415,-0.9493684,-2.2304564
c_1_27_121,-0.92402947,-0.37630156,-0.97536606,-2.1484869,-2.191248,-0.7775302,-0.8593322,-1.4358203,0.49379647,-1.2448093,-2.153623,-1.0635126,-1.2573584,-0.002205643,-1.9603174,-1.6732973,-0.7832592,-0.96715456,-0.09231855,-1.918043,-2.7631693,-1.3756759,-1.4281505,-2.2181437,-2.5951765,-1.3384247,-2.7772028,0.39637223,-1.5617166,-1.016531
c_1_27_122,0.16227587,-0.5504296,-0.33067924,-0.32486612,-1.4807832,0.30371925,0.051246285,0.21619254,0.6084129,0.17914619,-1.5357414,-0.15749224,-1.0570222,0.33463615,-1.676326,0.4728128,-0.43408424,-0.2254293,0.37108803,-0.6968571,-0.96439373,0.0756374,0.86551875,-0.628237,-0.68929577,-0.22178952,-1.3424281,0.71191907,-0.061055936,-0.8979052
c_1_27_123,0.5089076,-0.0061590513,-0.11087677,0.05444151,-0.90035164,0.1745382,-0.46410546,-0.43145424,1.4607842,-0.63648045,-1.2301053,-0.99122685,0.2497878,-0.9052742,-0.97601116,0.49978703,0.2787656,-0.38789216,1.0561601,-0.8898479,-0.63648444,-0.072701275,0.71149033,-2.122019,-0.58196664,0.5960506,-1.6937723,0.21120378,-0.2900148,-0.35169017
c_1_27_124,-1.2683986,-1.7242285,-1.1497864,-1.8347725,-2.1419895,-1.1740881,-1.5274736,-1.8485032,1.4335989,-0.3646067,-2.249205,-1.264571,-0.13979451,-0.9820734,-2.6825256,-1.8256202,-1.7246907,-2.0499983,-0.41842264,-2.30794,-3.1944394,-1.9155364,-1.4775215,-1.7556542,-2.441787,-1.7067282,-3.2834482,0.20196381,-0.9493684,0.037833534
c_1_27_125,0.7776871,2.8190854,0.15050727,0.61760294,1.1181021,0.7062289,1.7687457,0.2678704,2.412178,0.0011839678,-0.81663984,0.25931263,0.4468219,0.3747962,1.0694281,0.7063854,0.5275767,0.81964487,1.4468312,-0.27907172,0.11766144,1.1653256,0.61406875,0.09266791,-0.86031246,0.6786556,-0.024758294,1.7033914,0.101934284,1.1768602
c_1_27_126,1.0176944,1.4372933,0.29920638,1.2839439,-0.56011754,0.6261922,0.75575715,0.19029869,1.5217215,-0.26453146,-0.46461445,-0.21461006,0.42982987,0.6563687,0.62695205,1.6055713,1.3928931,0.12725621,1.2939388,-0.21689668,0.06281313,0.11831279,1.1380961,-0.88314825,0.30181462,1.3981057,-0.6127338,0.54317755,-0.1864664,0.70899403
c_1_27_127,-0.66000646,-1.0123715,-0.9532961,-1.3170284,-2.3077004,-0.18156978,-0.47685826,-0.3847992,0.8353898,0.04327257,-1.715056,-0.7057706,-1.6618645,-0.35378468,-1.9070164,-0.52084243,-0.59665585,-0.6433189,-0.06622794,-1.6164482,-1.3574072,-0.2254778,-0.39020857,-0.09720063,-2.2318962,-0.025315098,-0.21232824,0.9491861,-0.62501746,-0.5704314
c_1_27_128,0.25259432,-0.0924034,-0.48170668,-0.6341684,-2.2924545,0.40691164,-0.27552173,0.15688182,0.3758652,0.74186665,-1.3474745,-0.4184296,-1.7866217,0.5056347,-1.1125282,0.060062155,0.15234907,-0.07787042,0.8282861,-1.1447226,-0.4806582,0.100155555,0.3756627,0.042963583,-1.1801703,0.9160577,-0.7730147,0.86744195,-0.4061114,-0.40230247
c_1_27_129,-1.7517585,-0.07726308,-1.2514694,-0.92358416,-1.1707877,-0.9878349,-1.0631382,-1.3919263,-0.59478873,-2.0219119,-1.7734722,-0.6394737,-0.27685246,0.0034301071,-0.8733265,-2.1138296,-2.1506464,-1.5751477,-0.09231855,-1.114484,-0.9745159,-1.1148343,-1.5586565,1.6435273,-1.5644879,-1.5734667,-2.5947273,0.43423152,-1.55393,1.6633307
c_1_27_130,-2.4812918,-1.5868795,-0.85055417,-1.3774983,-2.1350696,-0.39187446,-1.1411204,-0.9052999,-0.124320045,0.32524115,-2.2106616,-0.9270481,-1.0600332,-0.52702093,-2.128598,-1.3411187,-1.3336599,-0.839238,0.15682235,-1.8442352,-2.5195427,-1.2582701,0.31176338,-1.2788762,-2.4992452,-1.7264348,-3.1223176,-0.9399514,1.9694996,-0.46537623
c_1_27_131,-1.7246726,-1.7984548,-1.7979281,-1.6446046,-1.8356016,-1.1740881,-0.97405726,-1.4765532,1.1307878,-0.9831844,-2.3788998,-1.5037386,-0.10045978,-1.4189447,-1.7904842,-2.199405,-2.3671234,-1.9231106,0.36183748,-2.1422396,-2.5957367,-2.314023,-1.7909809,-2.1904626,-2.8767154,-0.24285004,-3.0120847,0.35602877,-1.0757079,-0.54376984
c_1_27_132,-0.82639146,-1.6195097,-1.3232864,0.05444151,-1.4995538,-0.66510475,-1.1444601,-1.2484214,0.049117804,0.8856353,-2.086365,-1.28829,-1.0124205,0.8054738,-1.7359699,-0.6423123,-0.9462918,-1.6179777,0.55175257,-1.7661502,-1.0102928,-1.512379,-1.3787711,-0.85491914,-2.2868693,-1.3649042,-2.7204354,-0.018130125,0.5902832,-0.93242776
c_1_27_133,-1.6734278,-1.301114,-1.0872167,-0.77249277,-2.266105,-0.37985054,-1.3142769,-1.3000005,-0.0829725,0.73535854,-2.2887995,-0.9568685,-0.62888217,0.24580449,-2.6540663,-1.3127633,-1.4504273,-1.3993181,0.22755452,-1.7071704,-2.0806844,-1.415039,0.034283515,-2.2084491,-1.7434238,-1.009364,-2.8330348,-0.49608874,0.3313386,-0.2657161
c_1_27_134,-1.8991222,-0.80137455,-1.0970155,-1.9294393,-1.5030968,-1.0390974,-0.8510743,-0.41005188,1.3725922,-0.14835972,-2.1928713,-1.0249377,-1.6776444,-0.23058985,-2.2994683,-2.3495893,-1.5297948,-0.8709517,0.81727564,-1.788104,-2.493608,-1.1485038,-2.1281135,-0.8420926,-2.991576,-0.6585977,-2.2256055,-0.6140426,-1.0190729,0.021182762
c_1_27_135,-1.257666,-1.1631966,-1.039365,-2.2568262,-2.8824744,-0.40094572,-0.24415907,-0.5816817,-0.18282221,0.26937148,-2.2241485,-1.5019298,-1.7002953,-0.61935014,-3.086301,-1.1707971,-0.8506766,-0.776364,-0.4992394,-1.7390925,-1.3733768,-0.4770364,-0.5918184,-0.2846802,-2.0018537,2.5425847,-0.4717856,0.6450516,-0.804797,-1.1190937
c_1_27_136,0.7268016,0.40014112,-0.28674567,0.13410069,0.3103009,0.727302,0.6624676,-0.06094561,1.58589,-0.44698286,-0.7439571,-0.46564814,-0.054093786,0.48091123,0.07856773,0.5230241,0.74333984,-0.58186173,1.6366732,-0.4080326,-0.08770206,0.20055607,0.55028933,-0.799399,-0.47974584,0.57798487,-1.1424837,0.24734446,-0.048959058,0.11908296
c_1_27_137,-1.1116202,-0.8903599,-0.78591895,-0.30366024,-1.5694233,-0.82686776,-1.5017471,-1.4358203,0.31665957,0.72458225,-1.9362494,-1.5645423,-0.9809431,0.38002312,-2.2250283,-0.7196806,-1.3507845,-1.2917252,0.13613859,-1.4987787,-1.7861087,-1.1915575,-1.0239508,-1.7650877,-2.1341717,-0.5754748,-2.1357331,-1.5106057,0.28629878,-0.664368
c_1_27_138,-1.3838192,0.17846414,-1.3292179,-1.6417509,-1.3855579,-1.0963448,-1.025628,-0.93602455,2.0764499,-1.0347352,-1.7358807,-1.2661419,-0.14835715,0.1290188,-1.4302807,-1.4085922,-1.0738689,-1.3993181,0.23003459,-1.9868513,-2.263438,-1.7078582,-1.0557523,-1.3272657,-2.5417202,-0.7748527,-2.418267,1.0728904,-1.2403202,0.44452015
c_1_27_139,0.52813965,0.0040000337,-0.2045266,0.089105435,-0.9069563,0.51901096,0.01641553,-0.15303603,1.4168512,-0.53480035,-1.1622431,-0.8801566,0.595804,-0.25947145,-0.41132766,0.9424358,0.25129452,-0.11781158,1.6403142,-0.422226,-0.5319294,0.3363722,0.64910954,-1.8124106,-0.17402583,0.6311766,-1.5126306,0.021691503,-0.53257644,-0.5580165
c_1_27_140,0.62593454,0.3424387,-0.035198797,-0.15876691,-1.0711206,0.37579066,-0.07033967,-0.34370992,1.6991165,-0.99782103,-1.0373442,-0.25983742,0.03876197,-0.09647813,-0.2284429,0.8074188,0.38533828,-0.511719,1.4575016,-1.0008738,-0.56295294,0.5820982,0.63909936,-0.23369688,-0.50644755,0.20072947,-0.83621144,0.59203,0.062767364,-0.06450148
c_1_27_141,-0.7956687,-1.1921408,-0.7047248,-1.5439668,-1.3778619,-0.58268106,-1.506004,-1.2290847,-0.47384146,-1.7738588,-1.9680828,-1.2851079,-0.29288837,-0.6748702,-1.7693982,-0.16342154,-1.0713438,-1.3222709,0.23003459,-1.2002541,-2.4143572,-1.4914145,-0.13876463,-1.4086105,-2.0962934,-0.76841104,-2.491392,-1.6336128,-1.6156017,-1.1729636
c_1_27_142,-0.1927349,0.04695674,-0.22849698,-0.41844106,-0.9727621,0.0017219175,-0.26252738,-0.31962997,0.6402983,-0.69624573,-1.3376296,-0.7572632,-0.38485467,0.220599,-0.3184744,0.09549481,-0.6088876,0.07314672,0.4167021,-0.6446231,-1.0817493,0.07974871,-0.11684225,-1.701255,-1.2549899,-0.14272265,-1.7026718,0.07541738,-0.40076372,-0.3061684
c_1_27_143,1.1142876,0.9027339,0.51238483,0.20462883,-1.7816539,0.44317722,0.07353079,1.0044734,0.39691484,0.5759157,-0.6508524,-0.091255955,-1.977854,1.1665757,-0.37436125,1.6121929,1.0854188,0.3175194,0.5134873,-0.1389764,-0.69580775,1.3607376,0.7152715,-0.57234854,-0.33322284,1.2125286,-0.24564183,1.019893,0.12355601,-0.568097
c_1_27_144,-0.4201332,-0.34669748,-0.3817219,-1.016007,-1.9490267,0.10740495,-0.2533149,0.18754466,-0.24691035,0.27026725,-1.4170266,-0.44428453,-1.4184341,-0.11426625,-1.0410174,0.08315197,-0.25818008,-0.08798098,0.2200965,-0.78136885,-1.3653785,-0.78987247,0.13946958,0.17838478,-1.0692831,3.0180495,-1.098767,0.9501909,-0.39240676,-0.41866553
c_1_27_145,1.0307071,0.4699789,0.07824808,1.2905939,-0.44082415,0.9354569,0.14969859,0.44922963,1.3050771,-0.27169153,-0.3262147,-0.35685134,0.40962732,0.1296072,0.6889923,1.0864401,0.9966522,-0.21328378,2.1258197,-0.4005652,-0.007875215,0.8880074,0.82743573,-1.6648751,-0.30508047,1.130996,-1.0684917,0.49628586,0.11203792,-0.33797845
c_1_27_146,-2.1528816,-0.098492526,-1.1969016,-2.8402207,0.617392,-1.2310778,0.31023392,-0.40158302,0.029168492,0.31373337,-1.7342681,-1.1908387,-1.9886266,-0.55298644,-2.1049726,-2.6212747,-2.0776553,-0.95009464,-0.2949833,-2.4502223,-2.7272918,-1.0696095,-0.8460371,-2.3298082,-2.842283,-2.1483886,-2.5410964,-1.1520293,-1.551991,-0.3216636
c_1_27_147,-2.181523,-0.7183067,-0.85055417,-1.7767106,0.21380106,-0.94210285,-0.54902244,-0.4999881,0.5266085,0.73620003,-1.917845,-0.98058045,-1.1156831,0.6654945,-1.9805552,-1.6289192,-1.7658331,-1.1658249,-0.009455461,-2.3840997,-2.795934,-1.0020164,-1.1134741,-1.9807235,-2.376639,-0.9796926,-2.6398633,-0.49837863,-1.0153043,-0.07183308
c_1_27_148,0.13693416,0.2320688,0.3515646,-0.8570652,-2.3800814,0.25190148,-0.449364,0.14839986,-0.28726602,0.7427037,-1.0901536,-0.5477533,-2.2891142,0.9266294,-0.43667704,0.6944888,0.45697832,-0.5380923,-0.26928002,-0.8778177,-1.2052653,0.30971113,0.981402,-0.8919578,-1.5940019,1.0689962,-0.8765524,0.65502447,-0.18326674,-0.08777233
c_1_27_149,-1.8782959,-1.4223918,-0.973141,-1.8101522,-1.9786294,-0.8935143,-1.1989402,-1.304049,0.41379586,-0.5798516,-2.4696047,-1.850097,-0.75140566,-0.25309706,-2.4648154,-1.794894,-1.8112909,-1.7729133,0.012803895,-2.3354788,-2.6814544,-1.0736711,-1.6502746,-2.7186456,-2.4799213,-0.92496085,-2.612142,-0.46037352,-1.3308562,-1.0230529
c_1_27_150,-0.2666991,4.3946595,0.048686285,-0.26660028,-0.3085499,-0.0031236692,1.5765995,0.764111,1.6251861,-0.496528,-1.208626,0.6200749,-0.09718759,0.14017594,1.3848673,0.024710381,-0.020545,-0.07603968,1.4347574,-0.08154216,-0.5743364,0.70269346,0.2805889,0.90863013,-1.3457063,0.4847767,-1.122089,2.4280093,0.6817453,2.3400068
c_1_27_151,-1.2197888,2.7842674,-0.6817307,-1.15129,-0.52290034,-0.66159326,0.777964,0.9283646,1.1563406,-0.91668916,-1.5498672,-0.043423634,0.053582475,-0.60423344,0.23963392,-0.25644058,-1.9573666,-0.23460741,0.4940729,-1.1282779,-0.88331455,0.40038985,0.14396615,-0.5527576,-2.1782951,-0.8816735,-2.0813575,2.2203624,-0.039252367,2.3045418
c_1_27_152,-0.57834125,1.1043512,-0.42784244,-0.04103213,-1.0940965,-0.22498886,-0.4535611,-0.73404354,-0.57102185,-1.1245064,-1.2041444,-0.37527496,-0.18680197,0.39614457,-0.7906451,-0.32372972,-0.62324446,-0.958599,0.40085658,-1.0676576,-1.4199032,-1.3563333,0.12535052,-0.78180933,-1.0102459,-0.122585624,-1.743288,0.11390261,-0.7379018,2.2957568
c_1_27_153,-2.2724483,-1.4283568,-0.6626056,-1.3370148,-1.5669646,-1.1188612,-0.60147214,-1.3451995,0.3887487,-0.36749673,-2.3663926,-1.301078,-0.35841918,0.7905197,-2.097922,-1.4194754,-1.7832055,-1.1307164,-0.11580358,-1.9480641,-2.4968345,-1.4655701,-1.3473274,-2.945775,-3.020246,-0.31248906,-2.804896,-0.5755875,-1.1616098,-0.54032165
c_1_27_154,0.061374232,0.311705,-0.44216838,-0.07176383,-0.3114423,-0.042367477,0.16641565,-0.16188157,0.07465537,-0.9551353,-1.1918899,-0.8151824,0.18546192,-0.40943846,-0.34563625,0.80917,0.33136556,-0.9879015,0.27656865,-0.96154505,-0.9259881,-0.33734855,0.4810613,-1.6521797,-0.4211614,0.3534437,-0.08212783,-1.6559886,-0.35071778,-0.104155235
c_1_27_155,-0.6829619,-1.0638618,-0.86879045,-1.1374094,-1.8661802,-0.6372055,-1.0758547,-1.0973133,-0.64131254,-1.2598166,-2.0720584,-1.1448795,-0.14016624,-1.3484274,-2.301982,-0.3411968,-0.25469735,-1.0927018,0.1439202,-1.5932547,-2.0833907,-1.2857115,-0.46685398,-2.3825126,-2.1838746,-0.8715433,-2.7204354,-1.0231863,-1.1844126,-1.0514245
c_1_27_156,0.8046138,3.0163388,-0.065546736,1.6253135,0.16097695,0.6549505,1.3940257,0.77406704,3.0825543,-0.22106472,-0.25816318,0.90105754,0.3725407,0.7520025,1.1708307,0.85898334,1.2790002,-0.088903956,1.5874761,0.118656866,0.49680382,0.754409,1.1799518,0.23062709,-0.22167915,0.9750772,-0.2981643,1.9288238,0.48556343,1.7672917
c_1_27_157,-0.851307,-1.3928344,-0.93592215,-1.2363185,-0.0001414213,-0.51678723,-0.68255925,-0.9485082,1.4626822,0.6084911,-1.6619627,-0.8590416,-0.56789875,0.17329463,-2.035208,-1.9880884,-1.7212964,-1.4808004,0.3940269,-1.7862641,-2.5656273,-0.867235,-0.87978595,-0.089273155,-2.3104434,-0.83810633,-2.914318,-0.5432443,-0.3203501,0.3998265
c_1_27_158,1.2419168,1.4379939,0.49373513,1.0697917,-0.5527411,0.7529017,0.52205175,0.54719925,1.2324238,-0.22799423,-0.3602233,-0.24262771,0.56989574,0.54989314,0.02516717,1.8470786,1.5765623,0.57579505,1.9053999,0.068834886,0.13882655,1.4294757,1.4693068,-1.2623535,0.49567184,1.3114643,-0.8709964,-0.11133575,0.13743427,0.4593887
c_1_27_159,0.37653804,0.33755314,0.13800858,-0.20816907,-1.3756701,0.13006419,0.48449537,0.28980607,0.17841904,-0.04871572,-1.1786389,-0.87391865,-0.52466166,0.15127437,0.013679432,0.63035697,0.38013068,0.76313776,0.76695347,-0.65130645,-0.82389134,-0.17937191,0.84558785,-0.05663436,-0.7428968,2.0551074,-0.5104816,0.8133034,-0.032446373,-0.5144831
c_1_27_160,0.8547083,0.88705146,0.06688943,0.878257,-0.2708281,0.5830405,0.40641278,0.25480267,0.43356615,-0.5601973,-0.87164044,0.1435714,0.56169486,1.0135732,0.009072069,0.93496597,0.7870975,-0.40163955,1.5229158,-0.43569085,-0.48477408,0.34341148,1.169654,-1.5044816,-0.23291449,1.1944205,-0.68937224,-1.9159348,-0.010582187,-0.03749382
c_1_27_161,0.076552175,-0.5989205,-0.21405862,-0.39132667,1.0439281,0.20933636,0.817835,-0.525147,0.13037254,-0.3108524,-1.1974473,-0.93090796,0.12406283,-0.46818495,-1.1058033,0.2653306,0.43293288,-0.5342944,0.5305861,-0.8475665,-0.4412397,-0.7191944,0.2873855,-1.6056386,-0.6740261,0.5431908,-1.1008743,-2.031865,-0.3536494,-0.7718319
c_1_27_162,-2.1623845,-1.2296019,-0.8148766,-2.155558,-1.6708604,-1.0918754,-1.2699715,-1.0225626,2.1011553,-0.62355655,-2.2017393,-2.4121091,-0.9178308,-1.4226581,-2.717041,-1.9417127,-2.010877,-1.2492006,-0.14555837,-2.2397504,-2.2517722,-1.1315851,-1.115605,-2.4331193,-2.6430676,-1.7446538,-3.0215366,0.63991123,-1.2003376,-0.7505871
c_1_27_163,1.0824324,-0.033999495,0.020370554,0.57423335,-0.47559828,0.727302,0.5055997,-0.075874045,1.0566229,-0.7446604,-1.1929998,-0.13164613,0.057604488,0.4407342,0.062761515,0.9704503,0.45067617,-0.5229618,1.4049289,-0.23035534,-0.29998478,0.8231906,1.0137569,-1.7053603,-0.20604786,1.1296266,-0.9446396,-1.4276526,-0.13808598,-0.25623512
c_1_27_164,0.009402462,0.16650037,-0.2529457,-0.14202008,-1.305945,-0.09521989,0.077947795,0.24425888,-0.080430835,0.7019016,-0.8814609,-0.06408709,-1.1653513,1.1525637,-0.8764337,0.36445946,-0.072778165,0.11931032,0.06468452,-0.34596148,-0.27598882,0.7461297,0.017588643,0.7044558,-0.88763946,0.5644862,-0.520291,1.0134705,0.3621218,0.44034305
c_1_27_165,-0.05069117,-0.4568755,-0.70651156,-0.86733705,-0.99441487,-0.20314734,-0.6752241,-0.8458261,0.6473455,-0.7293805,-1.7751291,-1.0032853,-0.4712984,-0.9198249,-1.6906136,-0.097816005,-0.14110366,-1.3489878,0.40766326,-1.3253882,-2.0511136,-0.6513579,0.0037683325,-2.0136032,-1.6390477,0.15378374,-1.9809096,-0.3683731,-1.0996474,-1.268477
c_1_27_166,-1.1723086,-1.1974491,-0.8852317,-2.0823424,1.2678409,-0.7887953,0.4494064,-0.51824,2.5867856,-0.65610534,-1.4067006,-1.0222158,0.013229997,-2.0377226,-2.123858,-1.8922262,-1.7246907,-1.278833,0.04300605,-1.4863553,-2.9512513,-0.75584674,-1.4156886,-1.0025715,-2.2810159,-1.2863939,-1.914212,0.7279886,-1.3083868,-1.2713658
c_1_27_167,-2.8460016,-1.6560365,-0.9103146,-2.068649,0.17877139,-1.0918754,0.2848655,-0.3296124,0.6950882,-0.14101861,-2.3864563,-2.0605297,-1.5401312,-0.47210872,-3.382459,-2.332086,-1.554804,-1.0740705,-0.37753576,-1.5160074,-2.9590967,-1.1742036,-1.3690424,-2.427399,-2.5220118,-2.6645865,-2.1338294,-0.36563537,-1.358702,-0.42690426
c_1_27_168,0.65252274,-0.55234647,-0.22607872,-0.060009606,-0.9102686,0.23711856,-0.25515273,-0.6059377,0.33199018,-0.76791507,-1.3549021,-0.51221794,0.33991945,0.37793416,-0.5486393,0.83051974,0.12177571,-0.31457916,0.87351304,-0.60319406,-0.6394152,0.3363722,0.44430584,-1.7894119,-1.5982515,0.67921495,-1.5681962,-2.2351546,0.6045434,-0.31524715
c_1_27_169,-1.265326,-0.6405926,-0.5072721,-1.5467056,-1.942861,-1.2262584,-0.9651392,-1.2919389,-0.35551244,-1.3415091,-1.6650326,-1.2994744,-0.1524662,-1.4363294,-2.121491,-0.38720423,-1.0612745,-1.3670835,-0.7031041,-1.5606494,-1.9060757,-1.9222467,-0.9074013,-2.681742,-1.9113907,-1.2014252,-3.0891695,-1.8718299,0.0010324108,-1.9695183
c_1_27_170,1.915993,1.2751592,1.0877365,2.0099156,-0.46604237,1.7692741,1.1725477,1.7919542,0.6029728,0.5410623,0.22583812,0.8073082,-0.9420318,2.3104525,0.9959932,1.6626799,2.122801,0.7990879,1.6511966,0.38926744,0.9014971,2.2281876,1.47302,0.4798065,0.6668145,2.1603796,0.6569118,0.8318977,0.43471745,0.33749342
c_1_27_171,-0.7403185,-0.062237356,-0.5568929,-0.69465417,-1.4924902,-0.13134436,-0.21881832,-0.6356179,0.7988156,-0.28612864,-1.6226325,-1.1115727,-0.73355687,-0.52460325,-2.126227,-0.24832664,-1.2254897,-0.49809784,0.10205746,-1.2780858,-1.7956759,-0.51165533,-0.5394426,-0.79857576,-1.4285975,-0.45215255,-0.6239376,0.95683706,-0.97945714,-1.1095684
c_1_27_172,-2.0154064,-0.6405926,-1.0559014,-0.6416454,-0.82779276,-0.9878349,-0.8759871,-1.1470765,3.3776386,-0.31966197,-1.3327322,-1.4929154,-1.0534154,-0.6567711,-0.9711926,-2.2069244,-2.2304165,-1.6017643,0.9247096,-1.1858782,-1.7482244,-0.867235,-1.3258498,-1.3736752,-1.6652188,-0.80843645,-2.2477982,1.0337857,-1.0178151,1.3514237
c_1_27_173,0.83723223,2.0672472,0.03314494,0.8030189,-0.22787075,0.51538527,0.32898006,0.2743584,1.5428642,-0.5992266,-0.9596732,0.32047194,0.24706234,0.44326785,0.18256684,1.111698,0.86372924,0.34428194,1.5548272,0.034378577,-0.097000465,0.513651,1.0650027,-0.70564634,-0.25442436,1.0301849,-0.7461217,1.3066307,-0.117312275,1.280664
c_1_27_174,0.0701751,0.52634996,-0.21885253,0.24621977,-0.86287224,-0.052314825,-0.25515273,-0.19602066,-0.17789236,-0.45211223,-1.4235182,-0.9529488,0.5392165,-0.21039991,-0.398072,0.42462307,0.4956552,-0.76292855,0.9763092,-0.995034,-1.3120891,0.06945198,0.4610981,-2.0230017,-0.8769711,0.6573025,-1.683447,-0.06709196,-0.59610456,-0.57354885
c_1_27_175,-1.137409,-1.104013,-0.64377457,-0.71773887,-1.3593192,-0.85792106,-1.1411204,-1.0594329,2.1249285,0.54446787,-1.7834408,-0.9206347,-0.69935024,0.19565563,-2.0536518,-1.7296194,-1.8183686,-1.0759225,0.4766538,-1.922016,-2.8590949,-0.8210934,0.36515617,-2.3417838,-2.3282955,-1.2118703,-2.5677063,0.4843489,-0.52580935,0.3054848
c_1_27_176,-1.0651696,-1.8165458,-0.9467519,-1.0894579,-1.9138802,-0.8697068,-1.635074,-1.6064886,-0.12169769,0.4189675,-2.5749555,-0.8726738,-0.6998485,-0.08470277,-1.7256008,-1.4216583,-1.1959188,-1.3355664,0.08078839,-2.24693,-1.9645673,-1.4810293,0.016989755,-2.002208,-2.6604338,-0.69564,-2.9054263,-1.0788716,-0.052403245,-1.0025649
c_1_27_177,-0.3849161,-0.8498202,-0.5889588,-1.9423517,-2.5262468,-0.8115412,-0.7709209,-0.09096601,-0.41957444,-0.28114828,-1.7934784,-1.128868,-2.7977858,-0.3294367,-2.0145953,-0.37864524,-1.1405466,-1.1096823,-0.9038919,-1.356697,-1.8637584,-0.49425697,0.3143392,-0.56819963,-2.17273,-1.018943,-1.4769785,1.1042912,-0.21958742,-1.1388352
c_1_27_178,0.13306709,0.16916545,-0.49216908,0.41047862,-0.9883237,-0.32381785,-0.4556639,-0.41005188,1.6698498,-0.6907003,-1.1141384,-0.91297036,0.094082735,-0.1938378,-0.4166463,-0.13297233,-0.026810458,-0.86455166,1.0364978,-0.78136885,-0.64822996,0.33989567,0.4975436,-1.1055847,-0.82440925,0.65673786,-1.9075125,0.96593404,0.39495912,0.08874753
c_1_27_179,-1.0430229,-1.3293222,-0.8325855,0.12598301,-1.8705946,-0.602933,-1.4932693,-1.3962533,-0.0058844974,1.3348345,-2.3965933,-0.6147363,-0.77045894,0.8922005,-1.8633201,-1.0922804,-1.9801403,-1.4204348,0.2692936,-1.6723763,-2.1942961,-1.4604485,0.9327871,-2.021954,-2.0147243,-0.715442,-2.5030992,-1.6302174,0.21295127,0.007749073
c_1_27_180,0.8918894,0.17315571,-0.06660678,0.61980575,-0.6893218,0.6176449,0.10273314,-0.06094561,0.37190363,-1.0126206,-0.8743121,-0.33681533,0.26605988,-0.049130004,-0.41797772,1.2116798,0.99566776,-0.32981628,1.7499704,-0.49323934,-0.68232894,0.6018013,0.97332144,-1.471051,-0.11351012,0.89433986,-1.3005699,-0.97980875,1.1563094,-0.6282038
c_1_27_181,-1.2108018,-0.6087633,-1.0847793,-1.2005194,-1.9629837,-1.1834608,-1.2919592,-1.032521,0.8472753,0.050688203,-2.1840575,-1.5758375,-0.7437356,0.98798513,-1.8202596,-1.6636335,-1.6710052,-1.4587712,0.3172943,-2.106487,-3.1007965,-1.2996014,-0.4154265,-1.485572,-2.1259985,-1.8818464,-2.9902267,-0.66283256,-0.6406577,0.32907677
c_1_27_182,-0.30758944,-0.8949163,-0.4639763,-0.4928805,-1.483118,-0.25826055,-0.72987485,-1.0358564,-0.0063645355,-1.1407942,-1.694526,-1.0635126,-0.10373695,-0.011002725,-1.2947631,0.021690993,-0.5246616,-0.8423773,0.5177762,-0.9880522,-1.3673756,-0.65452677,-0.14591008,-2.314009,-1.6217761,-0.06715249,-1.9966694,-0.76310575,-0.6452957,-0.664368
c_1_27_183,-1.72852,-1.8056712,-1.1143544,-1.800985,-2.5393918,-1.6174823,-1.5580615,-1.7896621,-0.3542624,-1.3215984,-2.458947,-2.0757084,-0.67507726,-1.3906952,-3.2757535,-1.8050929,-1.8290282,-1.4587712,-0.32759094,-2.2980328,-2.8515759,-1.7137904,-0.7910458,-3.387824,-2.9794052,-1.8960427,-2.7689795,-0.87206733,-1.7332307,-1.7664142
c_1_27_184,-1.225802,-1.2733026,-0.8070874,-1.1328008,-1.8898597,-1.0565174,-1.4474866,-1.304049,2.3110685,-0.533707,-2.115408,-1.3367542,-0.17465706,-0.36942816,-2.6711092,-1.2652003,-1.6776447,-1.3557467,0.6200338,-2.026525,-2.313672,-1.5714114,0.042577576,-2.8399417,-2.0044215,-0.7791579,-2.766247,-0.10969108,-1.0929506,-1.9363925
