cell_id,cell_type
c_1_2_32,Lymphoid-DC
c_1_2_33,Lymphoid-Other
c_1_2_34,Lymphoid-Other
c_1_2_36,Lymphoid-T
c_1_2_37,Lymphoid-Other
c_1_2_38,Endothelial
c_1_2_39,Lymphoid-Other
c_1_2_40,Lymphoid-Other
c_1_2_41,Lymphoid-Other
c_1_2_42,Lymphoid-Other
c_1_2_43,Lymphoid-Plasma
c_1_2_44,Lymphoid-T
c_1_2_45,Lymphoid-Other
c_1_2_46,Lymphoid-Other
c_1_2_47,Endothelial
c_1_2_48,Lymphoid-Other
c_1_2_49,Lymphoid-Other
c_1_2_50,Lymphoid-Other
c_1_2_51,Lymphoid-Other
c_1_2_52,Lymphoid-T
c_1_2_53,Lymphoid-Other
c_1_2_54,Lymphoid-Other
c_1_2_55,Endothelial
c_1_2_56,Lymphoid-Other
c_1_2_57,Endothelial
c_1_2_58,Endothelial
c_1_2_59,Endothelial
c_1_2_60,Lymphoid-Other
c_1_2_61,Endothelial
c_1_2_62,Endothelial
c_1_2_63,Mesenchymal-Stromal
c_1_2_64,Lymphoid-Other
c_1_2_65,Lymphoid-Other
c_1_2_66,Lymphoid-Other
c_1_2_67,Lymphoid-Other
c_1_2_68,Lymphoid-Other
c_1_2_69,Lymphoid-DC
c_1_2_70,Lymphoid-Other
c_1_2_71,Endothelial
c_1_2_72,Endothelial
c_1_2_73,Lymphoid-Other
c_1_2_74,Lymphoid-Other
c_1_2_75,Lymphoid-Other
c_1_2_76,Lymphoid-Other
c_1_2_77,Lymphoid-Other
c_1_2_78,Lymphoid-Other
c_1_2_79,Lymphoid-Other
c_1_2_80,Lymphoid-Other
c_1_2_81,Lymphoid-Other
c_1_2_82,Lymphoid-Other
c_1_2_83,Lymphoid-Other
c_1_2_84,Lymphoid-DC
c_1_2_85,Lymphoid-Other
c_1_2_86,Endothelial
c_1_2_87,Lymphoid-Other
c_1_2_88,Lymphoid-DC
c_1_2_89,Lymphoid-Other
c_1_2_90,Lymphoid-Other
c_1_2_91,Lymphoid-Other
c_1_2_92,Lymphoid-Other
c_1_2_93,Lymphoid-Other
c_1_2_94,Lymphoid-Other
c_1_2_95,Lymphoid-Other
c_1_2_96,Endothelial
c_1_2_97,Lymphoid-Other
c_1_2_98,Lymphoid-Other
c_1_2_99,Lymphoid-DC
c_1_2_101,Lymphoid-Other
c_1_2_102,Lymphoid-T
c_1_2_103,Lymphoid-Other
c_1_2_104,Lymphoid-Plasma
c_1_2_105,Endothelial
c_1_2_106,Lymphoid-Other
c_1_2_107,Lymphoid-Other
c_1_2_108,Lymphoid-T
c_1_2_109,Endothelial
c_1_2_110,Lymphoid-Other
c_1_2_111,Lymphoid-Other
c_1_2_112,Lymphoid-T
c_1_2_113,Myeloid
c_1_2_114,Lymphoid-Other
c_1_2_115,Lymphoid-Other
c_1_2_116,Lymphoid-Other
c_1_2_117,Lymphoid-Other
c_1_2_118,Lymphoid-T
c_1_2_119,Lymphoid-Other
c_1_2_120,Lymphoid-Other
c_1_2_121,Mesenchymal-Stromal
c_1_2_122,Lymphoid-Other
c_1_2_123,Myeloid
c_1_2_124,Epithelial
c_1_2_125,Lymphoid-Other
c_1_2_126,Lymphoid-Other
c_1_2_127,Lymphoid-Other
c_1_2_128,Lymphoid-Other
c_1_2_130,Lymphoid-Other
c_1_2_131,Lymphoid-Other
c_1_2_132,Lymphoid-Other
c_1_2_133,Lymphoid-Other
c_1_2_134,Endothelial
c_1_2_135,Endothelial
c_1_2_136,Lymphoid-Other
c_1_2_137,Endothelial
c_1_2_138,Epithelial
c_1_2_139,Myeloid
c_1_2_141,Lymphoid-Other
c_1_2_142,Lymphoid-Other
c_1_2_143,Lymphoid-Other
c_1_2_144,Lymphoid-Other
c_1_2_145,Endothelial
c_1_2_146,Endothelial
c_1_2_147,Lymphoid-Other
c_1_2_148,Lymphoid-Other
c_1_2_149,Lymphoid-DC
c_1_2_150,Erythroid
c_1_2_151,Myeloid
c_1_2_152,Lymphoid-Other
c_1_2_154,Lymphoid-Other
c_1_2_155,Mesenchymal-Stromal
c_1_2_156,Lymphoid-B
c_1_2_158,Lymphoid-Other
c_1_2_159,Lymphoid-Other
c_1_2_160,Lymphoid-Other
c_1_2_162,Lymphoid-Other
c_1_2_165,Lymphoid-Other
c_1_2_166,Lymphoid-Other
c_1_2_167,Lymphoid-Other
c_1_2_168,Lymphoid-Other
c_1_2_169,Erythroid
c_1_2_170,Endothelial
c_1_2_171,Lymphoid-Other
c_1_2_172,Lymphoid-Other
c_1_2_173,Lymphoid-Other
c_1_2_174,Lymphoid-Other
c_1_2_175,Lymphoid-Other
c_1_2_176,Lymphoid-Other
c_1_2_177,Lymphoid-Other
c_1_2_178,Endothelial
c_1_2_179,Erythroid
c_1_2_180,Endothelial
c_1_2_181,Lymphoid-Other
c_1_2_182,Lymphoid-Other
c_1_2_183,Lymphoid-Other
c_1_2_184,Erythroid
c_1_2_185,Lymphoid-Other
c_1_2_186,Lymphoid-T
c_1_2_187,Lymphoid-Other
c_1_2_188,Lymphoid-Other
c_1_2_189,Lymphoid-Other
c_1_2_190,Lymphoid-Other
c_1_2_191,Lymphoid-Other
c_1_2_192,Lymphoid-Other
c_1_2_193,Lymphoid-Other
c_1_2_194,Lymphoid-T
c_1_2_195,Lymphoid-Other
c_1_2_196,Lymphoid-Other
c_1_2_197,Lymphoid-Other
c_1_2_198,Endothelial
c_1_2_199,Lymphoid-Other
c_1_2_200,Lymphoid-Other
c_1_2_201,Lymphoid-Other
c_1_2_202,Lymphoid-Other
c_1_2_203,Lymphoid-Other
c_1_2_204,Endothelial
c_1_2_205,Lymphoid-B
c_1_2_206,Lymphoid-Other
c_1_2_207,Lymphoid-Other
c_1_2_208,Lymphoid-Other
c_1_2_209,Lymphoid-DC
c_1_2_210,Lymphoid-Other
c_1_2_211,Lymphoid-Other
c_1_2_212,Myeloid
c_1_2_213,Lymphoid-Other
c_1_2_214,Lymphoid-Other
c_1_2_215,Lymphoid-Other
c_1_2_216,Lymphoid-Other
c_1_2_217,Lymphoid-Other
c_1_2_218,Lymphoid-Other
c_1_2_219,Lymphoid-T
c_1_2_220,Lymphoid-Other
c_1_2_221,Lymphoid-Other
c_1_2_222,Lymphoid-Other
c_1_2_223,Lymphoid-Other
c_1_2_224,Lymphoid-Other
c_1_2_225,Lymphoid-Plasma
c_1_2_226,Lymphoid-Other
c_1_2_227,Lymphoid-Other
c_1_2_228,Lymphoid-Other
c_1_2_229,Lymphoid-Other
c_1_2_231,Lymphoid-Other
c_1_2_232,Lymphoid-Other
c_1_2_233,Lymphoid-Other
c_1_2_234,Endothelial
c_1_2_235,Lymphoid-Other
c_1_2_236,Endothelial
c_1_2_237,Lymphoid-Other
c_1_2_238,Lymphoid-Other
c_1_2_239,Lymphoid-Other
c_1_2_240,Lymphoid-Other
c_1_2_241,Lymphoid-Other
c_1_2_242,Lymphoid-Other
c_1_2_243,Lymphoid-T
c_1_2_244,Lymphoid-Other
c_1_2_245,Lymphoid-Other
c_1_2_246,Lymphoid-Other
c_1_2_247,Endothelial
c_1_2_248,Lymphoid-Other
c_1_2_249,Endothelial
c_1_2_250,Lymphoid-Other
c_1_2_251,Lymphoid-B
c_1_2_252,Endothelial
c_1_2_253,Lymphoid-DC
c_1_2_254,Lymphoid-Other
c_1_2_255,Lymphoid-DC
c_1_2_256,Lymphoid-Other
c_1_2_257,Lymphoid-Other
c_1_2_258,Lymphoid-Other
c_1_2_259,Myeloid
c_1_2_260,Lymphoid-Other
c_1_2_261,Lymphoid-Other
c_1_2_262,Endothelial
c_1_2_263,Lymphoid-Other
c_1_2_264,Lymphoid-Other
c_1_2_265,Lymphoid-Other
c_1_2_266,Endothelial
c_1_2_267,Endothelial
c_1_2_268,Lymphoid-Other
c_1_2_269,Lymphoid-Other
c_1_2_270,Lymphoid-Other
c_1_2_271,Lymphoid-Other
c_1_2_272,Lymphoid-Other
c_1_2_273,Mesenchymal-Stromal
c_1_2_274,Lymphoid-Other
c_1_2_275,Lymphoid-B
c_1_2_276,Lymphoid-T
c_1_2_277,Lymphoid-Other
c_1_2_278,Lymphoid-Other
c_1_2_279,Lymphoid-Other
c_1_2_280,Lymphoid-Other
c_1_2_281,Lymphoid-Other
c_1_2_282,Lymphoid-T
c_1_2_283,Lymphoid-T
c_1_2_284,Lymphoid-B
c_1_2_285,Myeloid
c_1_2_286,Lymphoid-T
c_1_2_287,Endothelial
c_1_2_288,Lymphoid-Other
c_1_2_289,Lymphoid-Other
c_1_2_290,Endothelial
c_1_2_291,Endothelial
c_1_2_292,Lymphoid-Other
c_1_2_293,Lymphoid-Other
c_1_2_294,Lymphoid-Other
c_1_2_295,Lymphoid-Other
c_1_2_296,Lymphoid-Other
c_1_2_297,Lymphoid-Other
c_1_2_298,Lymphoid-Other
c_1_2_299,Lymphoid-Other
c_1_2_300,Lymphoid-Other
c_1_2_301,Lymphoid-Other
c_1_2_302,Lymphoid-Other
c_1_2_303,Lymphoid-Other
c_1_2_304,Lymphoid-Other
c_1_2_305,Lymphoid-Other
c_1_2_306,Lymphoid-Other
c_1_2_308,Lymphoid-Other
c_1_2_309,Lymphoid-Other
c_1_2_310,Lymphoid-Other
c_1_2_311,Endothelial
c_1_2_312,Lymphoid-T
c_1_2_313,Lymphoid-Other
c_1_2_314,Lymphoid-Other
c_1_2_315,Lymphoid-Plasma
c_1_2_316,Lymphoid-Other
c_1_2_317,Lymphoid-Plasma
c_1_2_318,Lymphoid-Other
c_1_2_319,Endothelial
c_1_2_320,Lymphoid-Other
c_1_2_321,Lymphoid-Other
c_1_2_322,Lymphoid-Other
c_1_2_323,Myeloid
c_1_2_324,Myeloid
c_1_2_325,Endothelial
c_1_2_326,Endothelial
c_1_2_327,Lymphoid-T
c_1_2_328,Lymphoid-Other
c_1_2_329,Lymphoid-T
c_1_2_331,Lymphoid-Other
c_1_2_332,Lymphoid-B
c_1_2_333,Lymphoid-Other
c_1_2_335,Lymphoid-Other
c_1_2_337,Lymphoid-Other
c_1_2_338,Lymphoid-Other
c_1_2_339,Lymphoid-T
c_1_2_340,Lymphoid-Other
c_1_2_341,Lymphoid-Other
c_1_2_342,Lymphoid-Other
c_1_2_343,Lymphoid-Other
c_1_2_344,Lymphoid-Other
c_1_2_345,Lymphoid-Other
c_1_2_346,Lymphoid-Other
c_1_2_347,Lymphoid-Other
c_1_2_348,Lymphoid-Other
c_1_2_349,Lymphoid-Other
c_1_2_350,Myeloid
c_1_2_351,Lymphoid-T
c_1_2_353,Endothelial
c_1_2_354,Lymphoid-Other
c_1_2_355,Lymphoid-DC
c_1_2_356,Lymphoid-Other
c_1_2_357,Lymphoid-Other
c_1_2_358,Lymphoid-Other
c_1_2_359,Lymphoid-Other
c_1_2_360,Endothelial
c_1_2_362,Lymphoid-Other
c_1_2_363,Lymphoid-Other
c_1_2_364,Lymphoid-Other
c_1_2_366,Lymphoid-Other
c_1_2_367,Lymphoid-Other
c_1_2_368,Lymphoid-Other
c_1_2_369,Lymphoid-Other
c_1_2_370,Epithelial
c_1_2_371,Lymphoid-Other
c_1_2_372,Lymphoid-Other
c_1_2_373,Lymphoid-Other
c_1_2_374,Lymphoid-DC
c_1_2_375,Endothelial
c_1_2_376,Lymphoid-Other
c_1_2_377,Lymphoid-Other
c_1_2_378,Lymphoid-Other
c_1_2_379,Lymphoid-Plasma
c_1_2_380,Lymphoid-T
c_1_2_381,Lymphoid-Other
