cell_id,ACVR2A,ADGRA2,BRAF,CCL26,CHI3L1,CSF2,CSTB,ELANE,EPHB2,EZH2,FFAR3,HBA1/2,HDAC11,ICAM1,ICOSLG,IER3,KRT17,LGALS9,MT1X,MZB1,NPPC,NR1H2,PDGFB,PPARA,RARRES1,RGS2,SIGIRR,SRC,TNFSF13B,TNNC1
c_1_28_1112,-0.2061845434496249,-0.2793323732340796,-0.20133401232800183,-0.1826590370404299,-0.20729699119371178,-0.2156320605566598,-0.3812431343657208,-0.25346324558751965,-0.2640387343150798,-0.22954520831492836,-0.264069466032337,-0.3337677330346674,11.470080267813813,-0.23869461628432903,-0.28259459323027597,-0.35379320994031027,-0.27109837811078996,-0.40859058240604723,-0.26159759817691747,-0.33989403210168356,-0.25831642514882186,-0.32046969431702343,-0.21710744379453276,-0.21714084171494238,-0.24821643698276222,-0.34508024812965976,-0.33182863945662466,-0.2643760722277682,-0.21342060708378846,-0.22959891284602368
c_1_28_1113,-0.2061845434496249,-0.2793323732340796,-0.20133401232800183,-0.1826590370404299,-0.20729699119371178,-0.2156320605566598,-0.3812431343657208,-0.25346324558751965,-0.2640387343150798,-0.22954520831492836,-0.264069466032337,-0.3337677330346674,-0.2261094472163126,-0.23869461628432903,-0.28259459323027597,-0.35379320994031027,-0.27109837811078996,-0.40859058240604723,-0.26159759817691747,-0.33989403210168356,-0.25831642514882186,-0.32046969431702343,-0.21710744379453276,-0.21714084171494238,-0.24821643698276222,-0.34508024812965976,-0.33182863945662466,-0.2643760722277682,-0.21342060708378846,-0.22959891284602368
c_1_28_1114,-0.2061845434496249,-0.2793323732340796,-0.20133401232800183,-0.1826590370404299,-0.20729699119371178,-0.2156320605566598,-0.3812431343657208,-0.25346324558751965,-0.2640387343150798,-0.22954520831492836,-0.264069466032337,-0.3337677330346674,-0.2261094472163126,-0.23869461628432903,-0.28259459323027597,3.1230971764971724,-0.27109837811078996,-0.40859058240604723,-0.26159759817691747,-0.33989403210168356,-0.25831642514882186,-0.32046969431702343,-0.21710744379453276,-0.21714084171494238,-0.24821643698276222,-0.34508024812965976,-0.33182863945662466,-0.2643760722277682,6.526434325373363,-0.22959891284602368
c_1_28_1115,-0.2061845434496249,-0.2793323732340796,-0.20133401232800183,-0.1826590370404299,-0.20729699119371178,-0.2156320605566598,-0.3812431343657208,-0.25346324558751965,-0.2640387343150798,-0.22954520831492836,-0.264069466032337,4.348114285362037,-0.2261094472163126,-0.23869461628432903,-0.28259459323027597,-0.35379320994031027,-0.27109837811078996,-0.40859058240604723,-0.26159759817691747,-0.33989403210168356,-0.25831642514882186,-0.32046969431702343,-0.21710744379453276,-0.21714084171494238,-0.24821643698276222,3.659276883531727,-0.33182863945662466,6.061044334939653,-0.21342060708378846,-0.22959891284602368
c_1_28_1116,-0.2061845434496249,-0.2793323732340796,-0.20133401232800183,-0.1826590370404299,-0.20729699119371178,-0.2156320605566598,-0.3812431343657208,-0.25346324558751965,-0.2640387343150798,-0.22954520831492836,-0.264069466032337,-0.3337677330346674,-0.2261094472163126,-0.23869461628432903,-0.28259459323027597,-0.35379320994031027,-0.27109837811078996,-0.40859058240604723,4.931367053548748,-0.33989403210168356,-0.25831642514882186,-0.32046969431702343,-0.21710744379453276,-0.21714084171494238,-0.24821643698276222,-0.34508024812965976,-0.33182863945662466,-0.2643760722277682,-0.21342060708378846,-0.22959891284602368
c_1_28_1117,-0.2061845434496249,-0.2793323732340796,-0.20133401232800183,-0.1826590370404299,-0.20729699119371178,-0.2156320605566598,-0.3812431343657208,-0.25346324558751965,-0.2640387343150798,-0.22954520831492836,-0.264069466032337,-0.3337677330346674,-0.2261094472163126,-0.23869461628432903,-0.28259459323027597,-0.35379320994031027,-0.27109837811078996,1.3297777642598871,-0.26159759817691747,-0.33989403210168356,-0.25831642514882186,-0.32046969431702343,-0.21710744379453276,-0.21714084171494238,-0.24821643698276222,1.2739852200449338,-0.33182863945662466,-0.2643760722277682,-0.21342060708378846,-0.22959891284602368
c_1_28_1118,-0.2061845434496249,-0.2793323732340796,-0.20133401232800183,-0.1826590370404299,-0.20729699119371178,-0.2156320605566598,-0.3812431343657208,-0.25346324558751965,-0.2640387343150798,-0.22954520831492836,-0.264069466032337,-0.3337677330346674,-0.2261094472163126,-0.23869461628432903,-0.28259459323027597,-0.35379320994031027,-0.27109837811078996,-0.40859058240604723,-0.26159759817691747,-0.33989403210168356,-0.25831642514882186,-0.32046969431702343,-0.21710744379453276,-0.21714084171494238,-0.24821643698276222,-0.34508024812965976,-0.33182863945662466,-0.2643760722277682,-0.21342060708378846,-0.22959891284602368
c_1_28_1119,-0.2061845434496249,-0.2793323732340796,-0.20133401232800183,-0.1826590370404299,-0.20729699119371178,-0.2156320605566598,-0.3812431343657208,-0.25346324558751965,-0.2640387343150798,-0.22954520831492836,-0.264069466032337,-0.3337677330346674,-0.2261094472163126,-0.23869461628432903,-0.28259459323027597,-0.35379320994031027,-0.27109837811078996,4.619874315773454,-0.26159759817691747,-0.33989403210168356,-0.25831642514882186,-0.32046969431702343,-0.21710744379453276,-0.21714084171494238,7.088788306805188,-0.34508024812965976,-0.33182863945662466,-0.2643760722277682,-0.21342060708378846,-0.22959891284602368
c_1_28_1120,-0.2061845434496249,-0.2793323732340796,-0.20133401232800183,-0.1826590370404299,-0.20729699119371178,-0.2156320605566598,4.742554125124613,-0.25346324558751965,-0.2640387343150798,-0.22954520831492836,-0.264069466032337,-0.3337677330346674,-0.2261094472163126,-0.23869461628432903,-0.28259459323027597,-0.35379320994031027,-0.27109837811078996,-0.40859058240604723,-0.26159759817691747,-0.33989403210168356,-0.25831642514882186,-0.32046969431702343,-0.21710744379453276,8.143891704874735,-0.24821643698276222,-0.34508024812965976,5.327834196872433,-0.2643760722277682,-0.21342060708378846,-0.22959891284602368
c_1_28_1121,-0.2061845434496249,-0.2793323732340796,-0.20133401232800183,-0.1826590370404299,-0.20729699119371178,-0.2156320605566598,3.3769973673858997,-0.25346324558751965,-0.2640387343150798,-0.22954520831492836,-0.264069466032337,-0.3337677330346674,-0.2261094472163126,-0.23869461628432903,-0.28259459323027597,-0.35379320994031027,-0.27109837811078996,-0.40859058240604723,-0.26159759817691747,-0.33989403210168356,-0.25831642514882186,-0.32046969431702343,-0.21710744379453276,-0.21714084171494238,-0.24821643698276222,-0.34508024812965976,-0.33182863945662466,-0.2643760722277682,-0.21342060708378846,-0.22959891284602368
c_1_28_1122,-0.2061845434496249,-0.2793323732340796,-0.20133401232800183,-0.1826590370404299,-0.20729699119371178,-0.2156320605566598,-0.3812431343657208,-0.25346324558751965,-0.2640387343150798,-0.22954520831492836,-0.264069466032337,-0.3337677330346674,-0.2261094472163126,-0.23869461628432903,-0.28259459323027597,-0.35379320994031027,-0.27109837811078996,-0.40859058240604723,-0.26159759817691747,-0.33989403210168356,-0.25831642514882186,-0.32046969431702343,-0.21710744379453276,-0.21714084171494238,-0.24821643698276222,4.406728402123351,-0.33182863945662466,-0.2643760722277682,-0.21342060708378846,-0.22959891284602368
c_1_28_1123,-0.2061845434496249,-0.2793323732340796,-0.20133401232800183,-0.1826590370404299,-0.20729699119371178,-0.2156320605566598,-0.3812431343657208,-0.25346324558751965,-0.2640387343150798,-0.22954520831492836,3.7115225643523178,-0.3337677330346674,4.3081557501598375,-0.23869461628432903,-0.28259459323027597,-0.35379320994031027,-0.27109837811078996,-0.40859058240604723,3.65366131391065,-0.33989403210168356,-0.25831642514882186,-0.32046969431702343,-0.21710744379453276,-0.21714084171494238,-0.24821643698276222,-0.34508024812965976,-0.33182863945662466,-0.2643760722277682,-0.21342060708378846,-0.22959891284602368
c_1_28_1124,-0.2061845434496249,-0.2793323732340796,-0.20133401232800183,-0.1826590370404299,-0.20729699119371178,-0.2156320605566598,-0.3812431343657208,-0.25346324558751965,-0.2640387343150798,-0.22954520831492836,-0.264069466032337,-0.3337677330346674,-0.2261094472163126,-0.23869461628432903,-0.28259459323027597,-0.35379320994031027,-0.27109837811078996,-0.40859058240604723,-0.26159759817691747,-0.33989403210168356,-0.25831642514882186,-0.32046969431702343,-0.21710744379453276,-0.21714084171494238,-0.24821643698276222,-0.34508024812965976,-0.33182863945662466,-0.2643760722277682,-0.21342060708378846,-0.22959891284602368
c_1_28_1125,5.666779626358818,-0.2793323732340796,-0.20133401232800183,-0.1826590370404299,-0.20729699119371178,-0.2156320605566598,-0.3812431343657208,-0.25346324558751965,-0.2640387343150798,-0.22954520831492836,-0.264069466032337,-0.3337677330346674,-0.2261094472163126,-0.23869461628432903,-0.28259459323027597,-0.35379320994031027,-0.27109837811078996,-0.40859058240604723,-0.26159759817691747,-0.33989403210168356,-0.25831642514882186,-0.32046969431702343,-0.21710744379453276,-0.21714084171494238,-0.24821643698276222,2.996168326607892,-0.33182863945662466,-0.2643760722277682,-0.21342060708378846,-0.22959891284602368
c_1_28_1126,-0.2061845434496249,-0.2793323732340796,-0.20133401232800183,-0.1826590370404299,-0.20729699119371178,-0.2156320605566598,-0.3812431343657208,-0.25346324558751965,-0.2640387343150798,-0.22954520831492836,-0.264069466032337,-0.3337677330346674,-0.2261094472163126,-0.23869461628432903,-0.28259459323027597,-0.35379320994031027,-0.27109837811078996,-0.40859058240604723,-0.26159759817691747,-0.33989403210168356,-0.25831642514882186,-0.32046969431702343,-0.21710744379453276,-0.21714084171494238,-0.24821643698276222,-0.34508024812965976,-0.33182863945662466,-0.2643760722277682,-0.21342060708378846,-0.22959891284602368
c_1_28_1127,-0.2061845434496249,-0.2793323732340796,-0.20133401232800183,-0.1826590370404299,-0.20729699119371178,-0.2156320605566598,-0.3812431343657208,-0.25346324558751965,-0.2640387343150798,-0.22954520831492836,-0.264069466032337,-0.3337677330346674,-0.2261094472163126,-0.23869461628432903,-0.28259459323027597,-0.35379320994031027,-0.27109837811078996,-0.40859058240604723,-0.26159759817691747,-0.33989403210168356,-0.25831642514882186,-0.32046969431702343,-0.21710744379453276,-0.21714084171494238,-0.24821643698276222,-0.34508024812965976,-0.33182863945662466,-0.2643760722277682,-0.21342060708378846,-0.22959891284602368
c_1_28_1128,-0.2061845434496249,-0.2793323732340796,-0.20133401232800183,-0.1826590370404299,-0.20729699119371178,-0.2156320605566598,-0.3812431343657208,-0.25346324558751965,-0.2640387343150798,-0.22954520831492836,-0.264069466032337,-0.3337677330346674,-0.2261094472163126,-0.23869461628432903,-0.28259459323027597,-0.35379320994031027,-0.27109837811078996,-0.40859058240604723,-0.26159759817691747,-0.33989403210168356,-0.25831642514882186,-0.32046969431702343,-0.21710744379453276,-0.21714084171494238,-0.24821643698276222,-0.34508024812965976,-0.33182863945662466,4.400034475386556,-0.21342060708378846,5.860515991756105
c_1_28_1129,-0.2061845434496249,-0.2793323732340796,-0.20133401232800183,-0.1826590370404299,-0.20729699119371178,-0.2156320605566598,-0.3812431343657208,-0.25346324558751965,-0.2640387343150798,-0.22954520831492836,-0.264069466032337,-0.3337677330346674,-0.2261094472163126,-0.23869461628432903,-0.28259459323027597,-0.35379320994031027,-0.27109837811078996,-0.40859058240604723,-0.26159759817691747,-0.33989403210168356,-0.25831642514882186,-0.32046969431702343,-0.21710744379453276,-0.21714084171494238,-0.24821643698276222,3.5813011706975635,-0.33182863945662466,-0.2643760722277682,-0.21342060708378846,-0.22959891284602368
c_1_28_1130,-0.2061845434496249,-0.2793323732340796,-0.20133401232800183,-0.1826590370404299,5.083861497040412,-0.2156320605566598,-0.3812431343657208,-0.25346324558751965,-0.2640387343150798,-0.22954520831492836,-0.264069466032337,4.197166136834652,-0.2261094472163126,-0.23869461628432903,-0.28259459323027597,-0.35379320994031027,-0.27109837811078996,-0.40859058240604723,-0.26159759817691747,-0.33989403210168356,-0.25831642514882186,-0.32046969431702343,-0.21710744379453276,-0.21714084171494238,-0.24821643698276222,-0.34508024812965976,-0.33182863945662466,-0.2643760722277682,-0.21342060708378846,-0.22959891284602368
c_1_28_1131,-0.2061845434496249,-0.2793323732340796,-0.20133401232800183,-0.1826590370404299,-0.20729699119371178,-0.2156320605566598,-0.3812431343657208,-0.25346324558751965,-0.2640387343150798,-0.22954520831492836,-0.264069466032337,-0.3337677330346674,-0.2261094472163126,-0.23869461628432903,-0.28259459323027597,-0.35379320994031027,-0.27109837811078996,-0.40859058240604723,-0.26159759817691747,-0.33989403210168356,-0.25831642514882186,-0.32046969431702343,-0.21710744379453276,-0.21714084171494238,-0.24821643698276222,-0.34508024812965976,-0.33182863945662466,-0.2643760722277682,-0.21342060708378846,-0.22959891284602368
c_1_28_1132,-0.2061845434496249,-0.2793323732340796,-0.20133401232800183,-0.1826590370404299,-0.20729699119371178,4.564653755296343,-0.3812431343657208,-0.25346324558751965,-0.2640387343150798,-0.22954520831492836,-0.264069466032337,-0.3337677330346674,-0.2261094472163126,-0.23869461628432903,-0.28259459323027597,-0.35379320994031027,-0.27109837811078996,-0.40859058240604723,3.7604507261373215,-0.33989403210168356,-0.25831642514882186,-0.32046969431702343,-0.21710744379453276,-0.21714084171494238,-0.24821643698276222,-0.34508024812965976,3.106483121554597,-0.2643760722277682,4.551572964019991,-0.22959891284602368
c_1_28_1133,-0.2061845434496249,-0.2793323732340796,-0.20133401232800183,-0.1826590370404299,-0.20729699119371178,-0.2156320605566598,-0.3812431343657208,-0.25346324558751965,-0.2640387343150798,-0.22954520831492836,-0.264069466032337,-0.3337677330346674,-0.2261094472163126,-0.23869461628432903,-0.28259459323027597,7.448254757418411,-0.27109837811078996,-0.40859058240604723,-0.26159759817691747,-0.33989403210168356,-0.25831642514882186,-0.32046969431702343,-0.21710744379453276,-0.21714084171494238,-0.24821643698276222,-0.34508024812965976,-0.33182863945662466,-0.2643760722277682,-0.21342060708378846,-0.22959891284602368
c_1_28_1134,-0.2061845434496249,-0.2793323732340796,-0.20133401232800183,-0.1826590370404299,-0.20729699119371178,-0.2156320605566598,-0.3812431343657208,-0.25346324558751965,-0.2640387343150798,-0.22954520831492836,-0.264069466032337,-0.3337677330346674,-0.2261094472163126,-0.23869461628432903,-0.28259459323027597,-0.35379320994031027,-0.27109837811078996,-0.40859058240604723,-0.26159759817691747,-0.33989403210168356,-0.25831642514882186,-0.32046969431702343,-0.21710744379453276,-0.21714084171494238,-0.24821643698276222,-0.34508024812965976,-0.33182863945662466,-0.2643760722277682,-0.21342060708378846,-0.22959891284602368
c_1_28_1135,-0.2061845434496249,-0.2793323732340796,-0.20133401232800183,-0.1826590370404299,-0.20729699119371178,-0.2156320605566598,-0.3812431343657208,-0.25346324558751965,-0.2640387343150798,-0.22954520831492836,-0.264069466032337,-0.3337677330346674,-0.2261094472163126,-0.23869461628432903,-0.28259459323027597,-0.35379320994031027,-0.27109837811078996,-0.40859058240604723,-0.26159759817691747,-0.33989403210168356,-0.25831642514882186,-0.32046969431702343,-0.21710744379453276,-0.21714084171494238,-0.24821643698276222,5.779739202914363,-0.33182863945662466,-0.2643760722277682,-0.21342060708378846,-0.22959891284602368
c_1_28_1136,-0.2061845434496249,2.5853881304041844,-0.20133401232800183,-0.1826590370404299,-0.20729699119371178,-0.2156320605566598,-0.3812431343657208,-0.25346324558751965,-0.2640387343150798,-0.22954520831492836,-0.264069466032337,-0.3337677330346674,-0.2261094472163126,-0.23869461628432903,-0.28259459323027597,-0.35379320994031027,2.899572828959195,-0.40859058240604723,-0.26159759817691747,-0.33989403210168356,-0.25831642514882186,-0.32046969431702343,-0.21710744379453276,-0.21714084171494238,-0.24821643698276222,-0.34508024812965976,-0.33182863945662466,-0.2643760722277682,3.6068920904540764,-0.22959891284602368
c_1_28_1137,-0.2061845434496249,-0.2793323732340796,-0.20133401232800183,-0.1826590370404299,-0.20729699119371178,-0.2156320605566598,-0.3812431343657208,-0.25346324558751965,-0.2640387343150798,-0.22954520831492836,3.8502011544639285,-0.3337677330346674,3.0288008734751704,-0.23869461628432903,-0.28259459323027597,-0.35379320994031027,-0.27109837811078996,-0.40859058240604723,-0.26159759817691747,-0.33989403210168356,-0.25831642514882186,-0.32046969431702343,-0.21710744379453276,-0.21714084171494238,-0.24821643698276222,-0.34508024812965976,-0.33182863945662466,-0.2643760722277682,-0.21342060708378846,-0.22959891284602368
c_1_28_1138,-0.2061845434496249,-0.2793323732340796,-0.20133401232800183,-0.1826590370404299,-0.20729699119371178,-0.2156320605566598,-0.3812431343657208,-0.25346324558751965,5.627273919879019,-0.22954520831492836,-0.264069466032337,-0.3337677330346674,-0.2261094472163126,-0.23869461628432903,-0.28259459323027597,-0.35379320994031027,-0.27109837811078996,-0.40859058240604723,-0.26159759817691747,-0.33989403210168356,-0.25831642514882186,3.3043955438310526,-0.21710744379453276,-0.21714084171494238,-0.24821643698276222,2.602785506394377,-0.33182863945662466,-0.2643760722277682,-0.21342060708378846,-0.22959891284602368
c_1_28_1139,-0.2061845434496249,-0.2793323732340796,-0.20133401232800183,-0.1826590370404299,-0.20729699119371178,-0.2156320605566598,-0.3812431343657208,-0.25346324558751965,-0.2640387343150798,-0.22954520831492836,-0.264069466032337,-0.3337677330346674,-0.2261094472163126,-0.23869461628432903,-0.28259459323027597,-0.35379320994031027,-0.27109837811078996,-0.40859058240604723,-0.26159759817691747,-0.33989403210168356,-0.25831642514882186,2.3412771392631386,-0.21710744379453276,-0.21714084171494238,-0.24821643698276222,1.8195443164879397,-0.33182863945662466,-0.2643760722277682,-0.21342060708378846,3.1765858737763155
c_1_28_1140,-0.2061845434496249,-0.2793323732340796,-0.20133401232800183,-0.1826590370404299,-0.20729699119371178,-0.2156320605566598,-0.3812431343657208,-0.25346324558751965,5.75414032405978,-0.22954520831492836,-0.264069466032337,-0.3337677330346674,-0.2261094472163126,-0.23869461628432903,-0.28259459323027597,-0.35379320994031027,-0.27109837811078996,-0.40859058240604723,-0.26159759817691747,5.090622212741869,-0.25831642514882186,-0.32046969431702343,-0.21710744379453276,-0.21714084171494238,-0.24821643698276222,-0.34508024812965976,-0.33182863945662466,-0.2643760722277682,-0.21342060708378846,-0.22959891284602368
c_1_28_1141,-0.2061845434496249,-0.2793323732340796,-0.20133401232800183,-0.1826590370404299,-0.20729699119371178,-0.2156320605566598,-0.3812431343657208,-0.25346324558751965,-0.2640387343150798,-0.22954520831492836,-0.264069466032337,-0.3337677330346674,-0.2261094472163126,-0.23869461628432903,-0.28259459323027597,-0.35379320994031027,-0.27109837811078996,-0.40859058240604723,4.495498708228473,-0.33989403210168356,-0.25831642514882186,-0.32046969431702343,-0.21710744379453276,-0.21714084171494238,4.916589856512388,-0.34508024812965976,-0.33182863945662466,4.943370688961879,-0.21342060708378846,-0.22959891284602368
c_1_28_1142,-0.2061845434496249,-0.2793323732340796,-0.20133401232800183,-0.1826590370404299,-0.20729699119371178,-0.2156320605566598,-0.3812431343657208,-0.25346324558751965,-0.2640387343150798,-0.22954520831492836,-0.264069466032337,-0.3337677330346674,7.700223367503841,-0.23869461628432903,-0.28259459323027597,-0.35379320994031027,-0.27109837811078996,-0.40859058240604723,-0.26159759817691747,-0.33989403210168356,-0.25831642514882186,-0.32046969431702343,-0.21710744379453276,-0.21714084171494238,-0.24821643698276222,-0.34508024812965976,-0.33182863945662466,-0.2643760722277682,-0.21342060708378846,-0.22959891284602368
c_1_28_1143,-0.2061845434496249,-0.2793323732340796,-0.20133401232800183,-0.1826590370404299,-0.20729699119371178,-0.2156320605566598,-0.3812431343657208,-0.25346324558751965,3.573965190485162,-0.22954520831492836,-0.264069466032337,2.6220162101957616,-0.2261094472163126,-0.23869461628432903,-0.28259459323027597,-0.35379320994031027,-0.27109837811078996,-0.40859058240604723,-0.26159759817691747,-0.33989403210168356,-0.25831642514882186,-0.32046969431702343,-0.21710744379453276,-0.21714084171494238,-0.24821643698276222,-0.34508024812965976,-0.33182863945662466,-0.2643760722277682,-0.21342060708378846,-0.22959891284602368
c_1_28_1144,-0.2061845434496249,-0.2793323732340796,-0.20133401232800183,-0.1826590370404299,-0.20729699119371178,-0.2156320605566598,-0.3812431343657208,-0.25346324558751965,-0.2640387343150798,-0.22954520831492836,-0.264069466032337,-0.3337677330346674,-0.2261094472163126,-0.23869461628432903,-0.28259459323027597,-0.35379320994031027,-0.27109837811078996,-0.40859058240604723,-0.26159759817691747,-0.33989403210168356,-0.25831642514882186,-0.32046969431702343,-0.21710744379453276,-0.21714084171494238,-0.24821643698276222,3.24139297445548,-0.33182863945662466,-0.2643760722277682,-0.21342060708378846,-0.22959891284602368
c_1_28_1145,-0.2061845434496249,-0.2793323732340796,-0.20133401232800183,-0.1826590370404299,-0.20729699119371178,-0.2156320605566598,-0.3812431343657208,-0.25346324558751965,-0.2640387343150798,-0.22954520831492836,-0.264069466032337,-0.3337677330346674,-0.2261094472163126,-0.23869461628432903,-0.28259459323027597,-0.35379320994031027,-0.27109837811078996,-0.40859058240604723,-0.26159759817691747,-0.33989403210168356,-0.25831642514882186,-0.32046969431702343,-0.21710744379453276,-0.21714084171494238,-0.24821643698276222,2.2550378494940304,-0.33182863945662466,-0.2643760722277682,-0.21342060708378846,-0.22959891284602368
c_1_28_1146,-0.2061845434496249,-0.2793323732340796,3.6547306827823336,-0.1826590370404299,-0.20729699119371178,-0.2156320605566598,-0.3812431343657208,-0.25346324558751965,-0.2640387343150798,-0.22954520831492836,-0.264069466032337,-0.3337677330346674,4.6597795718737975,-0.23869461628432903,-0.28259459323027597,-0.35379320994031027,-0.27109837811078996,-0.40859058240604723,-0.26159759817691747,-0.33989403210168356,-0.25831642514882186,-0.32046969431702343,-0.21710744379453276,-0.21714084171494238,-0.24821643698276222,-0.34508024812965976,-0.33182863945662466,-0.2643760722277682,-0.21342060708378846,-0.22959891284602368
c_1_28_1147,-0.2061845434496249,4.406434108266238,-0.20133401232800183,-0.1826590370404299,-0.20729699119371178,-0.2156320605566598,-0.3812431343657208,-0.25346324558751965,-0.2640387343150798,-0.22954520831492836,-0.264069466032337,-0.3337677330346674,-0.2261094472163126,-0.23869461628432903,-0.28259459323027597,2.807217698499158,-0.27109837811078996,2.5377607989227013,-0.26159759817691747,-0.33989403210168356,5.062800751966268,4.812630040079422,-0.21710744379453276,-0.21714084171494238,-0.24821643698276222,-0.34508024812965976,-0.33182863945662466,-0.2643760722277682,-0.21342060708378846,-0.22959891284602368
c_1_28_1148,-0.2061845434496249,-0.2793323732340796,-0.20133401232800183,-0.1826590370404299,-0.20729699119371178,-0.2156320605566598,-0.3812431343657208,-0.25346324558751965,-0.2640387343150798,-0.22954520831492836,3.971394787735079,-0.3337677330346674,-0.2261094472163126,-0.23869461628432903,-0.28259459323027597,-0.35379320994031027,-0.27109837811078996,2.6951714298617717,-0.26159759817691747,-0.33989403210168356,-0.25831642514882186,-0.32046969431702343,-0.21710744379453276,-0.21714084171494238,-0.24821643698276222,-0.34508024812965976,-0.33182863945662466,-0.2643760722277682,-0.21342060708378846,-0.22959891284602368
c_1_28_1149,4.820832281038224,-0.2793323732340796,-0.20133401232800183,-0.1826590370404299,-0.20729699119371178,-0.2156320605566598,-0.3812431343657208,-0.25346324558751965,-0.2640387343150798,-0.22954520831492836,-0.264069466032337,-0.3337677330346674,-0.2261094472163126,-0.23869461628432903,3.602417453814542,-0.35379320994031027,-0.27109837811078996,2.6621220053264762,-0.26159759817691747,-0.33989403210168356,-0.25831642514882186,4.308770290288278,-0.21710744379453276,-0.21714084171494238,-0.24821643698276222,2.5148917037423995,3.1960076281879553,-0.2643760722277682,-0.21342060708378846,4.270762540990727
c_1_28_1150,-0.2061845434496249,-0.2793323732340796,-0.20133401232800183,-0.1826590370404299,-0.20729699119371178,-0.2156320605566598,-0.3812431343657208,-0.25346324558751965,-0.2640387343150798,-0.22954520831492836,-0.264069466032337,-0.3337677330346674,-0.2261094472163126,-0.23869461628432903,-0.28259459323027597,-0.35379320994031027,-0.27109837811078996,-0.40859058240604723,-0.26159759817691747,-0.33989403210168356,-0.25831642514882186,-0.32046969431702343,-0.21710744379453276,-0.21714084171494238,-0.24821643698276222,2.9199941477835996,-0.33182863945662466,-0.2643760722277682,-0.21342060708378846,-0.22959891284602368
c_1_28_1151,-0.2061845434496249,-0.2793323732340796,3.97455164887027,-0.1826590370404299,-0.20729699119371178,-0.2156320605566598,-0.3812431343657208,3.173456950750597,-0.2640387343150798,-0.22954520831492836,-0.264069466032337,-0.3337677330346674,-0.2261094472163126,-0.23869461628432903,-0.28259459323027597,-0.35379320994031027,-0.27109837811078996,-0.40859058240604723,-0.26159759817691747,-0.33989403210168356,-0.25831642514882186,-0.32046969431702343,-0.21710744379453276,-0.21714084171494238,-0.24821643698276222,1.8973310112687833,-0.33182863945662466,-0.2643760722277682,-0.21342060708378846,-0.22959891284602368
c_1_28_1152,-0.2061845434496249,-0.2793323732340796,-0.20133401232800183,-0.1826590370404299,-0.20729699119371178,-0.2156320605566598,-0.3812431343657208,-0.25346324558751965,-0.2640387343150798,-0.22954520831492836,-0.264069466032337,-0.3337677330346674,-0.2261094472163126,-0.23869461628432903,-0.28259459323027597,-0.35379320994031027,-0.27109837811078996,-0.40859058240604723,-0.26159759817691747,-0.33989403210168356,-0.25831642514882186,-0.32046969431702343,-0.21710744379453276,-0.21714084171494238,-0.24821643698276222,-0.34508024812965976,-0.33182863945662466,-0.2643760722277682,-0.21342060708378846,-0.22959891284602368
c_1_28_1153,-0.2061845434496249,-0.2793323732340796,-0.20133401232800183,-0.1826590370404299,-0.20729699119371178,-0.2156320605566598,-0.3812431343657208,-0.25346324558751965,-0.2640387343150798,-0.22954520831492836,-0.264069466032337,-0.3337677330346674,-0.2261094472163126,-0.23869461628432903,-0.28259459323027597,-0.35379320994031027,-0.27109837811078996,-0.40859058240604723,-0.26159759817691747,-0.33989403210168356,-0.25831642514882186,-0.32046969431702343,-0.21710744379453276,-0.21714084171494238,-0.24821643698276222,-0.34508024812965976,-0.33182863945662466,-0.2643760722277682,-0.21342060708378846,3.1953011617556495
c_1_28_1154,-0.2061845434496249,-0.2793323732340796,-0.20133401232800183,-0.1826590370404299,-0.20729699119371178,-0.2156320605566598,-0.3812431343657208,4.255197186199128,-0.2640387343150798,-0.22954520831492836,-0.264069466032337,-0.3337677330346674,-0.2261094472163126,-0.23869461628432903,-0.28259459323027597,-0.35379320994031027,-0.27109837811078996,-0.40859058240604723,-0.26159759817691747,-0.33989403210168356,-0.25831642514882186,-0.32046969431702343,-0.21710744379453276,5.159051565402667,-0.24821643698276222,-0.34508024812965976,-0.33182863945662466,-0.2643760722277682,-0.21342060708378846,-0.22959891284602368
c_1_28_1155,-0.2061845434496249,-0.2793323732340796,-0.20133401232800183,-0.1826590370404299,-0.20729699119371178,-0.2156320605566598,-0.3812431343657208,-0.25346324558751965,-0.2640387343150798,-0.22954520831492836,-0.264069466032337,-0.3337677330346674,-0.2261094472163126,-0.23869461628432903,-0.28259459323027597,-0.35379320994031027,-0.27109837811078996,-0.40859058240604723,-0.26159759817691747,-0.33989403210168356,3.373604984607098,3.827516088302934,-0.21710744379453276,-0.21714084171494238,-0.24821643698276222,-0.34508024812965976,2.7457832448385013,-0.2643760722277682,-0.21342060708378846,-0.22959891284602368
c_1_28_1156,-0.2061845434496249,-0.2793323732340796,-0.20133401232800183,-0.1826590370404299,-0.20729699119371178,-0.2156320605566598,2.101721327476472,-0.25346324558751965,-0.2640387343150798,-0.22954520831492836,-0.264069466032337,-0.3337677330346674,3.4893933126017207,-0.23869461628432903,-0.28259459323027597,-0.35379320994031027,-0.27109837811078996,-0.40859058240604723,4.20287383487318,-0.33989403210168356,-0.25831642514882186,-0.32046969431702343,-0.21710744379453276,-0.21714084171494238,-0.24821643698276222,1.8783447265149964,-0.33182863945662466,-0.2643760722277682,-0.21342060708378846,-0.22959891284602368
