cell_id,leiden_cluster
c_1_132_1572,4
c_1_132_1573,1
c_1_132_1574,7
c_1_132_1575,0
c_1_132_1576,22
c_1_132_1577,28
c_1_132_1578,18
c_1_132_1579,5
c_1_132_1580,16
c_1_132_1581,0
c_1_132_1582,2
c_1_132_1583,11
c_1_132_1584,8
c_1_132_1585,3
c_1_132_1586,6
c_1_132_1587,25
c_1_132_1588,7
c_1_132_1589,4
c_1_132_1590,4
c_1_132_1591,6
c_1_132_1592,8
c_1_132_1593,2
c_1_132_1594,5
c_1_132_1595,1
c_1_132_1596,7
c_1_132_1597,3
c_1_132_1598,9
c_1_132_1599,13
c_1_132_1600,2
c_1_132_1601,21
c_1_132_1602,20
c_1_132_1603,0
c_1_132_1604,17
c_1_132_1605,23
c_1_132_1606,2
c_1_132_1607,3
c_1_132_1608,3
c_1_132_1609,28
c_1_132_1610,1
c_1_132_1611,7
c_1_132_1612,21
c_1_132_1613,10
c_1_132_1614,12
c_1_132_1615,0
c_1_132_1616,6
c_1_132_1617,2
c_1_132_1618,7
c_1_132_1619,8
c_1_132_1620,2
c_1_132_1621,16
c_1_132_1622,22
c_1_132_1623,24
c_1_132_1624,10
c_1_132_1625,16
c_1_132_1626,4
c_1_132_1627,3
c_1_132_1628,12
c_1_132_1629,32
c_1_132_1630,17
c_1_132_1631,3
c_1_132_1632,14
c_1_132_1633,6
c_1_132_1634,10
c_1_132_1635,25
c_1_133_1,0
c_1_133_2,0
c_1_133_3,8
c_1_133_4,12
c_1_133_5,7
c_1_133_6,5
c_1_133_7,18
c_1_133_8,28
c_1_133_9,23
c_1_133_10,8
c_1_133_11,7
c_1_133_12,5
c_1_133_13,3
c_1_133_14,18
c_1_133_15,9
c_1_133_16,1
c_1_133_17,0
c_1_133_18,6
c_1_133_19,0
c_1_133_20,11
c_1_133_21,4
c_1_133_22,0
c_1_133_23,12
c_1_133_24,9
c_1_133_25,0
c_1_133_26,6
c_1_133_27,0
c_1_133_28,17
c_1_133_29,5
c_1_133_30,4
c_1_133_31,0
c_1_133_32,0
c_1_133_33,11
c_1_133_34,7
c_1_133_35,18
c_1_133_36,10
c_1_133_37,0
c_1_133_38,8
c_1_133_39,16
c_1_133_40,6
c_1_133_41,0
c_1_133_42,0
c_1_133_43,0
c_1_133_44,7
c_1_133_45,0
c_1_133_46,14
c_1_133_47,0
c_1_133_48,0
c_1_133_49,16
c_1_133_50,0
c_1_133_51,4
c_1_133_52,15
c_1_133_53,17
c_1_133_54,24
c_1_133_55,0
c_1_133_56,0
c_1_133_57,0
c_1_133_58,0
c_1_133_59,0
c_1_133_60,0
c_1_133_61,0
c_1_133_62,7
c_1_133_63,5
c_1_133_64,0
c_1_133_65,2
c_1_133_66,8
c_1_133_67,0
c_1_133_68,2
c_1_133_69,1
c_1_133_70,8
c_1_133_71,8
c_1_133_72,0
c_1_133_73,0
c_1_133_74,0
c_1_133_75,0
c_1_133_76,0
c_1_133_77,13
c_1_133_78,9
c_1_133_79,9
c_1_133_80,1
c_1_133_81,0
c_1_133_82,1
c_1_133_83,0
c_1_133_84,3
c_1_133_85,7
c_1_133_86,0
c_1_133_87,3
c_1_133_88,5
c_1_133_89,25
c_1_133_90,4
c_1_133_91,5
c_1_133_92,23
c_1_133_93,5
c_1_133_94,19
c_1_133_95,0
c_1_133_96,0
c_1_133_97,8
c_1_133_98,0
c_1_133_99,15
c_1_133_100,0
c_1_133_101,0
c_1_133_102,0
c_1_133_103,0
c_1_133_104,4
c_1_133_105,0
c_1_133_106,0
c_1_133_107,19
c_1_133_108,21
c_1_133_109,25
c_1_133_110,5
c_1_133_111,3
c_1_133_112,8
c_1_133_113,0
c_1_133_114,0
c_1_133_115,10
c_1_133_116,0
c_1_133_117,21
c_1_133_118,0
c_1_133_119,13
c_1_133_120,23
c_1_133_121,7
c_1_133_122,0
c_1_133_123,13
c_1_133_124,12
c_1_133_125,9
c_1_133_126,3
c_1_133_127,17
c_1_133_128,0
c_1_133_129,0
c_1_133_130,8
c_1_133_131,0
c_1_133_132,23
c_1_133_133,3
c_1_133_134,3
c_1_133_135,13
c_1_133_136,0
c_1_133_137,0
c_1_133_138,6
c_1_133_139,19
c_1_133_140,4
c_1_133_141,3
c_1_133_142,21
c_1_133_143,28
c_1_133_144,0
c_1_133_145,4
c_1_133_146,10
c_1_133_147,25
c_1_133_148,2
c_1_133_149,3
c_1_133_150,7
c_1_133_151,2
c_1_133_152,11
c_1_133_153,12
c_1_133_154,11
c_1_133_155,0
c_1_133_156,9
c_1_133_157,0
c_1_133_158,8
c_1_133_159,29
c_1_133_160,0
c_1_133_161,7
c_1_133_162,9
c_1_133_163,15
c_1_133_164,0
c_1_133_165,19
c_1_133_166,8
c_1_133_167,28
c_1_133_168,0
c_1_133_169,13
c_1_133_170,12
c_1_133_171,0
c_1_133_172,4
c_1_133_173,7
c_1_133_174,5
c_1_133_175,0
c_1_133_176,12
c_1_133_177,20
c_1_133_178,21
c_1_133_179,10
c_1_133_180,0
c_1_133_181,10
c_1_133_182,6
c_1_133_183,6
c_1_133_184,13
c_1_133_185,4
c_1_133_186,0
c_1_133_187,0
c_1_133_188,0
c_1_133_189,0
c_1_133_190,7
c_1_133_191,0
c_1_133_192,19
c_1_133_193,0
c_1_133_194,19
c_1_133_195,14
c_1_133_196,26
c_1_133_197,0
c_1_133_198,0
c_1_133_199,13
c_1_133_200,30
c_1_133_201,0
c_1_133_202,6
c_1_133_203,11
c_1_133_204,9
c_1_133_205,0
c_1_133_206,3
c_1_133_207,13
c_1_133_208,11
c_1_133_209,2
c_1_133_210,5
c_1_133_211,0
c_1_133_212,9
c_1_133_213,0
c_1_133_214,21
c_1_133_215,0
c_1_133_216,19
c_1_133_217,8
c_1_133_218,4
c_1_133_219,2
c_1_133_220,2
c_1_133_221,0
c_1_133_222,1
c_1_133_223,0
c_1_133_224,0
c_1_133_225,31
c_1_133_226,22
c_1_133_227,0
c_1_133_228,15
c_1_133_229,1
c_1_133_230,4
c_1_133_231,0
c_1_133_232,15
c_1_133_233,3
c_1_133_234,2
c_1_133_235,0
c_1_133_236,0
c_1_133_237,12
c_1_133_238,30
c_1_133_239,0
c_1_133_240,4
c_1_133_241,0
c_1_133_242,15
c_1_133_243,0
c_1_133_244,1
c_1_133_245,7
c_1_133_246,12
c_1_133_247,3
c_1_133_248,7
c_1_133_249,23
c_1_133_250,24
c_1_133_251,18
c_1_133_252,10
c_1_133_253,0
c_1_133_254,20
c_1_133_255,0
c_1_133_256,3
c_1_133_257,5
c_1_133_258,23
c_1_133_259,15
c_1_133_260,16
c_1_133_261,12
c_1_133_262,10
c_1_133_263,0
c_1_133_264,10
c_1_133_265,0
c_1_133_266,19
c_1_133_267,5
c_1_133_268,17
c_1_133_269,12
c_1_133_270,0
c_1_133_271,7
c_1_133_272,0
c_1_133_273,3
c_1_133_274,27
c_1_133_275,1
c_1_133_276,0
c_1_133_277,8
c_1_133_278,4
c_1_133_279,15
c_1_133_280,4
c_1_133_281,6
c_1_133_282,0
c_1_133_283,10
c_1_133_284,3
c_1_133_285,1
c_1_133_286,16
c_1_133_287,19
c_1_133_288,11
c_1_133_289,23
c_1_133_290,25
c_1_133_291,0
c_1_133_292,4
c_1_133_293,7
c_1_133_294,16
c_1_133_295,12
c_1_133_296,0
c_1_133_297,3
c_1_133_298,0
c_1_133_299,17
c_1_133_300,3
c_1_133_301,0
c_1_133_302,7
c_1_133_303,3
c_1_133_304,17
c_1_133_305,5
c_1_133_306,3
c_1_133_307,6
c_1_133_308,10
c_1_133_309,0
c_1_133_310,29
c_1_133_311,0
c_1_133_312,0
c_1_133_313,21
c_1_133_314,1
c_1_133_315,5
c_1_133_316,3
c_1_133_317,0
c_1_133_318,0
c_1_133_319,26
c_1_133_320,7
c_1_133_321,0
c_1_133_322,15
c_1_133_323,19
c_1_133_324,3
c_1_133_325,0
c_1_133_326,5
c_1_133_327,1
c_1_133_328,24
c_1_133_329,0
c_1_133_330,7
c_1_133_331,0
c_1_133_332,4
c_1_133_333,4
c_1_133_334,0
c_1_133_335,6
c_1_133_336,19
c_1_133_337,30
c_1_133_338,16
c_1_133_339,5
c_1_133_340,25
c_1_133_341,15
c_1_133_342,8
c_1_133_343,0
c_1_133_344,3
c_1_133_345,9
c_1_133_346,4
c_1_133_347,7
c_1_133_348,0
c_1_133_349,23
c_1_133_350,0
c_1_133_351,1
c_1_133_352,0
c_1_133_353,0
c_1_133_354,21
c_1_133_355,31
c_1_133_356,25
c_1_133_357,0
c_1_133_358,7
c_1_133_359,0
c_1_133_360,0
c_1_133_361,0
c_1_133_362,0
c_1_133_363,0
c_1_133_364,19
c_1_133_365,5
c_1_133_366,0
c_1_133_367,0
c_1_133_368,0
c_1_133_369,5
c_1_133_370,0
c_1_133_371,0
c_1_133_372,6
c_1_133_373,13
c_1_133_374,12
c_1_133_375,0
c_1_133_376,7
c_1_133_377,2
c_1_133_378,12
c_1_133_379,0
c_1_133_380,4
c_1_133_381,11
c_1_133_382,0
c_1_133_383,0
c_1_133_384,8
c_1_133_385,0
c_1_133_386,0
c_1_133_387,19
c_1_133_388,0
c_1_133_389,0
c_1_133_390,0
c_1_133_391,0
c_1_133_392,0
c_1_133_393,6
c_1_133_394,5
c_1_133_395,0
c_1_133_396,0
c_1_133_397,9
c_1_133_398,0
c_1_133_399,13
c_1_133_400,3
c_1_133_401,2
c_1_133_402,0
c_1_133_403,0
c_1_133_404,0
c_1_133_405,9
c_1_133_406,3
c_1_133_407,1
c_1_133_408,8
c_1_133_409,0
c_1_133_410,21
c_1_133_411,0
c_1_133_412,5
c_1_133_413,0
c_1_133_414,13
c_1_133_415,0
c_1_133_416,8
c_1_133_417,2
c_1_133_418,5
c_1_133_419,1
c_1_133_420,0
c_1_133_421,4
c_1_133_422,17
c_1_133_423,0
c_1_133_424,27
c_1_133_425,0
c_1_133_426,0
c_1_133_427,0
c_1_133_428,0
c_1_133_429,0
c_1_133_430,25
c_1_133_431,21
c_1_133_432,0
c_1_133_433,0
c_1_133_434,20
c_1_133_435,9
c_1_133_436,1
c_1_133_437,11
c_1_133_438,0
c_1_133_439,2
c_1_133_440,4
c_1_133_441,0
c_1_133_442,0
c_1_133_443,0
c_1_133_444,1
c_1_133_445,6
c_1_133_446,0
c_1_133_447,0
c_1_133_448,8
c_1_133_449,15
c_1_133_450,3
c_1_133_451,0
c_1_133_452,0
c_1_133_453,15
c_1_133_454,0
c_1_133_455,9
c_1_133_456,0
c_1_133_457,11
c_1_133_458,7
c_1_133_459,0
c_1_133_460,26
c_1_133_461,0
c_1_133_462,0
c_1_133_463,0
c_1_133_464,7
c_1_133_465,7
c_1_133_466,0
c_1_133_467,30
c_1_133_468,0
c_1_133_469,4
c_1_133_470,3
c_1_133_471,16
c_1_133_472,0
c_1_133_473,0
c_1_133_474,0
c_1_133_475,23
c_1_133_476,0
c_1_133_477,0
c_1_133_478,0
c_1_133_479,4
c_1_133_480,25
c_1_133_481,17
c_1_133_482,12
c_1_133_483,14
c_1_133_484,0
c_1_133_485,15
c_1_133_486,4
c_1_133_487,14
c_1_133_488,16
c_1_133_489,2
c_1_133_490,0
c_1_133_491,14
c_1_133_492,5
c_1_133_493,12
c_1_133_494,0
c_1_133_495,3
c_1_133_496,7
c_1_133_497,14
c_1_133_498,0
c_1_133_499,5
c_1_133_500,13
c_1_133_501,16
c_1_133_502,1
c_1_133_503,1
c_1_133_504,19
c_1_133_505,16
c_1_133_506,5
c_1_133_507,14
c_1_133_508,0
c_1_133_509,2
c_1_133_510,3
c_1_133_511,0
c_1_133_512,12
c_1_133_513,23
c_1_133_514,14
c_1_133_515,25
c_1_133_516,14
c_1_133_517,0
c_1_133_518,28
c_1_133_519,6
c_1_133_520,0
c_1_133_521,2
c_1_133_522,3
c_1_133_523,14
c_1_133_524,25
c_1_133_525,14
c_1_133_526,3
c_1_133_527,14
c_1_133_528,27
c_1_133_529,8
c_1_133_530,6
c_1_133_531,5
c_1_133_532,0
c_1_133_533,0
c_1_133_534,14
c_1_133_535,14
c_1_133_536,0
c_1_133_537,7
c_1_133_538,0
c_1_133_539,10
c_1_133_540,0
c_1_133_541,9
c_1_133_542,6
c_1_133_543,19
c_1_133_544,0
c_1_133_545,8
c_1_133_546,11
c_1_133_547,0
c_1_133_548,0
c_1_133_549,2
c_1_133_550,0
c_1_133_551,6
c_1_133_552,0
c_1_133_553,29
c_1_133_554,0
c_1_133_555,1
c_1_133_556,2
c_1_133_557,10
c_1_133_558,10
c_1_133_559,13
c_1_133_560,3
c_1_133_561,1
c_1_133_562,0
c_1_133_563,1
c_1_133_564,0
c_1_133_565,21
c_1_133_566,0
c_1_133_567,0
c_1_133_568,0
c_1_133_569,6
c_1_133_570,0
c_1_133_571,22
c_1_133_572,7
c_1_133_573,29
c_1_133_574,0
c_1_133_575,0
c_1_133_576,11
c_1_133_577,7
c_1_133_578,3
c_1_133_579,7
c_1_133_580,2
c_1_133_581,0
c_1_133_582,13
c_1_133_583,5
c_1_133_584,14
c_1_133_585,0
c_1_133_586,16
c_1_133_587,15
c_1_133_588,6
c_1_133_589,0
c_1_133_590,11
c_1_133_591,0
c_1_133_592,0
c_1_133_593,1
c_1_133_594,2
c_1_133_595,3
c_1_133_596,15
c_1_133_597,0
c_1_133_598,6
c_1_133_599,3
c_1_133_600,0
c_1_133_601,2
c_1_133_602,0
c_1_133_603,6
c_1_133_604,26
c_1_133_605,6
c_1_133_606,1
c_1_133_607,0
c_1_133_608,2
c_1_133_609,0
c_1_133_610,0
c_1_133_611,13
c_1_133_612,12
c_1_133_613,0
c_1_133_614,0
c_1_133_615,6
c_1_133_616,4
c_1_133_617,11
c_1_133_618,12
c_1_133_619,7
c_1_133_620,24
c_1_133_621,3
c_1_133_622,14
c_1_133_623,0
c_1_133_624,2
c_1_133_625,1
c_1_133_626,9
c_1_133_627,0
c_1_133_628,0
c_1_133_629,9
c_1_133_630,17
c_1_133_631,5
c_1_133_632,7
c_1_133_633,3
c_1_133_634,0
c_1_133_635,6
c_1_133_636,12
c_1_133_637,10
c_1_133_638,0
c_1_133_639,0
c_1_133_640,31
c_1_133_641,0
c_1_133_642,0
c_1_133_643,15
c_1_133_644,0
c_1_133_645,7
c_1_133_646,3
c_1_133_647,0
c_1_133_648,0
c_1_133_649,0
c_1_133_650,0
c_1_133_651,18
c_1_133_652,0
c_1_133_653,10
c_1_133_654,0
c_1_133_655,0
c_1_133_656,0
c_1_133_657,6
c_1_133_658,1
c_1_133_659,14
c_1_133_660,10
c_1_133_661,11
c_1_133_662,0
c_1_133_663,18
c_1_133_664,0
c_1_133_665,18
c_1_133_666,9
c_1_133_667,10
c_1_133_668,12
c_1_133_669,10
c_1_133_670,4
c_1_133_671,4
c_1_133_673,1
c_1_133_674,8
c_1_133_675,13
c_1_133_676,14
c_1_133_677,13
c_1_133_678,6
c_1_133_679,6
c_1_133_680,2
c_1_133_681,20
c_1_133_682,10
c_1_133_683,1
c_1_133_684,10
c_1_133_685,24
c_1_133_686,4
c_1_133_687,3
c_1_133_688,11
c_1_133_689,0
c_1_133_690,8
c_1_133_691,20
c_1_133_692,19
c_1_133_693,2
c_1_133_694,2
c_1_133_695,17
c_1_133_696,8
c_1_133_697,5
c_1_133_698,1
c_1_133_699,18
c_1_133_700,15
c_1_133_701,10
c_1_133_702,0
c_1_133_703,6
c_1_133_704,6
c_1_133_705,15
c_1_133_706,17
c_1_133_707,11
c_1_133_708,7
c_1_133_709,0
c_1_133_710,17
c_1_133_711,10
c_1_133_712,19
c_1_133_713,7
c_1_133_714,3
c_1_133_715,3
c_1_133_716,6
c_1_133_717,2
c_1_133_718,8
c_1_133_719,8
c_1_133_720,5
c_1_133_721,9
c_1_133_722,4
c_1_133_723,10
c_1_133_724,3
c_1_133_725,3
c_1_133_726,19
c_1_133_727,17
c_1_133_728,4
c_1_133_729,4
c_1_133_730,13
c_1_133_731,2
c_1_133_732,5
c_1_133_733,10
c_1_133_734,11
c_1_133_735,8
c_1_133_736,26
c_1_133_737,10
c_1_133_738,2
c_1_133_739,0
c_1_133_740,24
c_1_133_741,22
c_1_133_742,2
c_1_133_743,6
c_1_133_744,13
c_1_133_745,4
c_1_133_746,6
c_1_133_747,9
c_1_133_748,1
c_1_133_749,3
c_1_133_750,17
c_1_133_751,5
c_1_133_752,11
c_1_133_753,13
c_1_133_754,5
c_1_133_755,17
c_1_133_756,1
c_1_133_757,11
c_1_133_758,4
c_1_133_759,0
c_1_133_760,25
c_1_133_761,3
c_1_133_762,13
c_1_133_763,6
c_1_133_764,0
c_1_133_765,17
c_1_133_766,1
c_1_133_767,18
c_1_133_768,6
c_1_133_769,0
c_1_133_770,3
c_1_133_771,11
c_1_133_772,2
c_1_133_773,25
c_1_133_774,0
c_1_133_775,25
c_1_133_776,8
c_1_133_777,6
c_1_133_778,1
c_1_133_779,2
c_1_133_780,13
c_1_133_781,18
c_1_133_782,1
c_1_133_783,11
c_1_133_784,3
c_1_133_785,8
c_1_133_786,16
c_1_133_787,30
c_1_133_788,10
c_1_133_789,12
c_1_133_790,2
c_1_133_791,3
c_1_133_792,12
c_1_133_793,10
c_1_133_794,4
c_1_133_795,9
c_1_133_796,15
c_1_133_797,5
c_1_133_798,1
c_1_133_799,9
c_1_133_800,2
c_1_133_801,9
c_1_133_802,2
c_1_133_803,18
c_1_133_804,12
c_1_133_805,13
c_1_133_806,17
c_1_133_807,2
c_1_133_808,16
c_1_133_809,3
c_1_133_810,3
c_1_133_811,21
c_1_133_812,13
c_1_133_813,3
c_1_133_814,19
c_1_133_815,30
c_1_133_816,5
c_1_133_817,3
c_1_133_818,17
c_1_133_819,2
c_1_133_820,22
c_1_133_821,9
c_1_133_822,13
c_1_133_823,15
c_1_133_824,3
c_1_133_825,2
c_1_133_826,4
c_1_133_827,8
c_1_133_828,31
c_1_133_829,1
c_1_133_830,6
c_1_133_831,0
c_1_133_832,0
c_1_133_833,3
c_1_133_834,16
c_1_133_835,2
c_1_133_836,2
c_1_133_837,2
c_1_133_838,4
c_1_133_839,2
c_1_133_840,5
c_1_133_841,15
c_1_133_842,5
c_1_133_843,2
c_1_133_844,2
c_1_133_845,8
c_1_133_846,3
c_1_133_847,0
c_1_133_848,4
c_1_133_849,7
c_1_133_850,4
c_1_133_851,10
c_1_133_852,2
c_1_133_853,16
c_1_133_854,2
c_1_133_855,3
c_1_133_856,3
c_1_133_857,3
c_1_133_858,15
c_1_133_859,9
c_1_133_860,12
c_1_133_861,9
c_1_133_862,4
c_1_133_863,2
c_1_133_864,3
c_1_133_865,1
c_1_133_866,6
c_1_133_867,7
c_1_133_868,13
c_1_133_869,13
c_1_133_870,2
c_1_133_871,5
c_1_133_872,2
c_1_133_873,4
c_1_133_874,12
c_1_133_875,1
c_1_133_876,10
c_1_133_877,13
c_1_133_878,21
c_1_133_879,8
c_1_133_880,3
c_1_133_881,19
c_1_133_882,10
c_1_133_883,10
c_1_133_884,15
c_1_133_885,13
c_1_133_886,8
c_1_133_887,7
c_1_133_888,3
c_1_133_889,3
c_1_133_890,0
c_1_133_891,6
c_1_133_892,2
c_1_133_893,4
c_1_133_894,16
c_1_133_895,24
c_1_133_896,13
c_1_133_897,25
c_1_133_898,7
c_1_133_899,13
c_1_133_900,20
c_1_133_901,12
c_1_133_902,27
c_1_133_903,6
c_1_133_904,5
c_1_133_905,7
c_1_133_906,1
c_1_133_907,23
c_1_133_908,1
c_1_133_909,0
c_1_133_910,9
c_1_133_911,2
c_1_133_912,4
c_1_133_913,15
c_1_133_914,28
c_1_133_915,24
c_1_133_916,22
c_1_133_917,3
c_1_133_918,2
c_1_133_919,12
c_1_133_920,7
c_1_133_921,28
c_1_133_922,17
c_1_133_923,29
c_1_133_924,1
c_1_133_925,6
c_1_133_926,4
c_1_133_927,12
c_1_133_928,12
c_1_133_929,21
c_1_133_930,4
c_1_133_931,12
c_1_133_932,13
c_1_133_933,10
c_1_133_934,6
c_1_133_935,24
c_1_133_936,28
c_1_133_937,17
c_1_133_938,15
c_1_133_939,13
c_1_133_940,22
c_1_133_941,8
c_1_133_942,5
c_1_133_943,18
c_1_133_944,16
c_1_133_945,2
c_1_133_946,6
c_1_133_947,3
c_1_133_948,3
c_1_133_949,16
c_1_133_950,18
c_1_133_951,11
c_1_133_952,10
c_1_133_953,4
c_1_133_954,2
c_1_133_955,12
c_1_133_956,15
c_1_133_957,4
c_1_133_958,11
c_1_133_959,26
c_1_133_960,6
c_1_133_961,1
c_1_133_962,8
c_1_133_963,18
c_1_133_964,24
c_1_133_965,2
c_1_133_966,14
c_1_133_967,3
c_1_133_968,2
c_1_133_969,12
c_1_133_970,29
c_1_133_971,18
c_1_133_972,7
c_1_133_973,13
c_1_133_974,8
c_1_133_975,19
c_1_133_976,5
c_1_133_977,7
c_1_133_978,15
c_1_133_979,15
c_1_133_980,5
c_1_133_981,13
c_1_133_982,15
c_1_133_983,0
c_1_133_984,16
c_1_133_985,7
c_1_133_986,27
c_1_133_987,4
c_1_133_988,18
c_1_133_989,12
c_1_133_990,0
c_1_133_991,28
c_1_133_992,17
c_1_133_993,11
c_1_133_994,28
c_1_133_995,4
c_1_133_996,27
c_1_133_997,13
c_1_133_998,13
c_1_133_999,10
c_1_133_1000,6
c_1_133_1001,6
c_1_133_1002,6
c_1_133_1003,9
c_1_133_1004,7
c_1_133_1005,8
c_1_133_1006,7
c_1_133_1007,6
c_1_133_1008,17
c_1_133_1009,19
c_1_133_1010,28
c_1_133_1011,3
c_1_133_1012,13
c_1_133_1013,4
c_1_133_1014,10
c_1_133_1015,27
c_1_133_1016,21
c_1_133_1017,6
c_1_133_1018,8
c_1_133_1019,7
c_1_133_1020,3
c_1_133_1021,2
c_1_133_1022,4
c_1_133_1023,6
c_1_133_1024,1
c_1_133_1025,13
c_1_133_1026,12
c_1_133_1027,5
c_1_133_1028,0
c_1_133_1029,10
c_1_133_1030,13
c_1_133_1031,4
c_1_133_1032,7
c_1_133_1033,3
c_1_133_1034,1
c_1_133_1035,10
c_1_133_1036,4
c_1_133_1037,11
c_1_133_1038,16
c_1_133_1039,12
c_1_133_1040,3
c_1_133_1041,1
c_1_133_1042,28
c_1_133_1043,13
c_1_133_1044,16
c_1_133_1045,0
c_1_133_1046,5
c_1_133_1047,6
c_1_133_1048,2
c_1_133_1049,9
c_1_133_1050,0
c_1_133_1051,11
c_1_133_1052,4
c_1_133_1053,3
c_1_133_1054,8
c_1_133_1055,0
c_1_133_1056,0
c_1_133_1057,15
c_1_133_1058,2
c_1_133_1059,5
c_1_133_1060,6
c_1_133_1061,11
c_1_133_1062,9
c_1_133_1063,8
c_1_133_1064,14
c_1_133_1065,17
c_1_133_1066,5
c_1_133_1067,5
c_1_133_1068,1
c_1_133_1069,6
c_1_133_1070,12
c_1_133_1071,3
c_1_133_1072,0
c_1_133_1073,3
c_1_133_1074,0
c_1_133_1075,24
c_1_133_1076,13
c_1_133_1077,1
c_1_133_1078,17
c_1_133_1079,3
c_1_133_1080,3
c_1_133_1081,8
c_1_133_1082,4
c_1_133_1083,13
c_1_133_1084,11
c_1_133_1085,21
c_1_133_1086,12
c_1_133_1087,2
c_1_133_1088,17
c_1_133_1089,4
c_1_133_1090,5
c_1_133_1091,2
c_1_133_1092,0
c_1_133_1093,3
c_1_133_1094,11
c_1_133_1095,28
c_1_133_1096,3
c_1_133_1097,9
c_1_133_1098,11
c_1_133_1099,4
c_1_133_1100,9
c_1_133_1101,8
c_1_133_1102,2
c_1_133_1103,12
c_1_133_1104,11
c_1_133_1105,4
c_1_133_1106,6
c_1_133_1107,10
c_1_133_1108,3
c_1_133_1109,2
c_1_133_1110,27
c_1_133_1111,2
c_1_133_1112,9
c_1_133_1113,3
c_1_133_1114,3
c_1_133_1115,4
c_1_133_1116,2
c_1_133_1117,7
c_1_133_1118,2
c_1_133_1119,10
c_1_133_1120,8
c_1_133_1121,2
c_1_133_1122,3
c_1_133_1123,1
c_1_133_1124,1
c_1_133_1125,7
c_1_133_1126,0
c_1_133_1127,6
c_1_133_1128,13
c_1_133_1129,2
c_1_133_1130,7
c_1_133_1131,2
c_1_133_1132,18
c_1_133_1133,7
c_1_133_1134,18
c_1_133_1135,9
c_1_133_1136,13
c_1_133_1137,2
c_1_133_1138,12
c_1_133_1139,7
c_1_133_1140,4
c_1_133_1141,10
c_1_133_1142,2
c_1_133_1143,9
c_1_133_1144,3
c_1_133_1145,3
c_1_133_1146,3
c_1_133_1147,8
c_1_133_1148,30
c_1_133_1149,27
c_1_133_1150,17
c_1_133_1151,4
c_1_133_1152,6
c_1_133_1153,2
c_1_133_1154,0
c_1_133_1155,3
c_1_133_1156,4
c_1_133_1157,5
c_1_133_1158,16
c_1_133_1159,5
c_1_133_1160,0
c_1_133_1161,5
c_1_133_1162,9
c_1_133_1163,30
c_1_133_1164,4
c_1_133_1165,0
c_1_133_1166,12
c_1_133_1167,3
c_1_133_1168,6
c_1_133_1169,5
c_1_133_1170,13
c_1_133_1171,6
c_1_133_1172,7
c_1_133_1173,2
c_1_133_1174,17
c_1_133_1175,17
c_1_133_1176,21
c_1_133_1177,17
c_1_133_1178,4
c_1_133_1179,9
c_1_133_1180,7
c_1_133_1181,11
c_1_133_1182,0
c_1_133_1183,16
c_1_133_1184,2
c_1_133_1185,17
c_1_133_1186,4
c_1_133_1187,2
c_1_133_1188,4
c_1_133_1189,0
c_1_133_1190,8
c_1_133_1191,15
c_1_133_1192,1
c_1_133_1193,10
c_1_133_1194,0
c_1_133_1195,18
c_1_133_1196,6
c_1_133_1197,1
c_1_133_1198,16
c_1_133_1199,4
c_1_133_1200,13
c_1_133_1201,4
c_1_133_1202,7
c_1_133_1203,1
c_1_133_1204,23
c_1_133_1205,28
c_1_133_1206,0
c_1_133_1207,5
c_1_133_1208,0
c_1_133_1209,2
c_1_133_1210,5
c_1_133_1211,27
c_1_133_1212,17
c_1_133_1213,16
c_1_133_1214,10
c_1_133_1215,20
c_1_133_1216,4
c_1_133_1217,6
c_1_133_1218,13
c_1_133_1219,3
c_1_133_1220,19
c_1_133_1221,1
c_1_133_1222,21
c_1_133_1223,14
c_1_133_1224,0
c_1_133_1225,11
c_1_133_1226,8
c_1_133_1227,3
c_1_133_1228,4
c_1_133_1229,0
c_1_133_1230,3
c_1_133_1231,26
c_1_133_1232,5
c_1_133_1233,4
c_1_133_1234,9
c_1_133_1235,4
c_1_133_1236,12
c_1_133_1237,3
c_1_133_1238,1
c_1_133_1239,11
c_1_133_1240,8
c_1_133_1241,5
c_1_133_1242,19
c_1_133_1243,1
c_1_133_1244,1
c_1_133_1245,5
c_1_133_1246,12
c_1_133_1247,14
c_1_133_1248,1
c_1_133_1249,0
c_1_133_1250,0
c_1_133_1251,4
c_1_133_1252,22
c_1_133_1253,14
c_1_133_1254,1
c_1_133_1255,30
c_1_133_1256,0
c_1_133_1257,2
c_1_133_1258,16
c_1_133_1259,19
c_1_133_1260,22
c_1_133_1261,4
c_1_133_1262,6
c_1_133_1263,18
c_1_133_1264,0
c_1_133_1265,10
c_1_133_1266,2
c_1_133_1267,10
c_1_133_1268,0
c_1_133_1269,29
c_1_133_1270,3
c_1_133_1271,1
c_1_133_1272,11
c_1_133_1273,7
c_1_133_1274,19
c_1_133_1275,5
c_1_133_1276,23
c_1_133_1277,21
c_1_133_1278,1
c_1_133_1279,15
c_1_133_1280,14
c_1_133_1281,12
c_1_133_1282,22
c_1_133_1283,26
c_1_133_1284,3
c_1_133_1285,21
c_1_133_1286,3
c_1_133_1287,3
c_1_133_1288,32
c_1_133_1289,3
c_1_133_1290,2
c_1_133_1291,13
c_1_133_1292,6
c_1_133_1293,13
c_1_133_1294,12
c_1_133_1295,4
c_1_133_1296,1
c_1_133_1297,9
c_1_133_1298,4
c_1_133_1299,15
