cell_id,BECN1,BMP5,ELANE,ETV5,FZD3,HCAR2/3,IGHA1,IL10RA,IL11RA,IL15,IL34,KRAS,MMP14,MST1R,MZT2A/B,OAS2,PLAC8,POU5F1,PTGES,PXDN,RGS1,RYR2,SERPINB5,SLPI,SMAD2,SPRY2,SRSF2,TNFRSF10D,TNFRSF11B,XBP1
c_1_43_11,-0.227435996828802,-0.16944645296311434,-0.24634655055492605,-0.17728091233954507,-0.2090343643663566,3.2842568877488216,-0.21575548347813245,-0.16600691244817717,-0.24883081317823735,-0.2177463497430874,-0.2136168649091025,-0.22286986910458337,-0.23169207530666,-0.20951760313727533,-0.336297906638229,-0.24243284532738651,-0.253007536689685,-0.344943417664534,-0.23085519161396614,-0.31352890858496013,0.90359019590743,-0.22915801901020186,-0.16832102366406493,-0.20806067621553917,-0.23619557232786773,-0.23752180466864356,0.6701364677436423,-0.19527113272145583,-0.18366593935085757,-0.28183405664556366
c_1_43_12,-0.227435996828802,-0.16944645296311434,1.9510636819000293,-0.17728091233954507,-0.2090343643663566,3.3574413004462955,3.6383713784985776,-0.16600691244817717,-0.24883081317823735,2.0159236247338335,-0.2136168649091025,-0.22286986910458337,-0.23169207530666,-0.20951760313727533,-0.336297906638229,1.9967806175306686,-0.253007536689685,-0.344943417664534,1.8911252186712009,-0.31352890858496013,1.6599897873762923,-0.22915801901020186,-0.16832102366406493,-0.20806067621553917,-0.23619557232786773,-0.23752180466864356,-0.3330659163217371,-0.19527113272145583,-0.18366593935085757,-0.28183405664556366
c_1_43_13,-0.227435996828802,-0.16944645296311434,-0.24634655055492605,-0.17728091233954507,-0.2090343643663566,-0.23366558387098313,-0.21575548347813245,-0.16600691244817717,-0.24883081317823735,-0.2177463497430874,-0.2136168649091025,-0.22286986910458337,-0.23169207530666,-0.20951760313727533,-0.336297906638229,-0.24243284532738651,-0.253007536689685,-0.344943417664534,-0.23085519161396614,-0.31352890858496013,-0.2595183476843237,-0.22915801901020186,-0.16832102366406493,-0.20806067621553917,-0.23619557232786773,-0.23752180466864356,-0.3330659163217371,-0.19527113272145583,-0.18366593935085757,-0.28183405664556366
c_1_43_14,-0.227435996828802,-0.16944645296311434,-0.24634655055492605,-0.17728091233954507,-0.2090343643663566,5.804314527855283,-0.21575548347813245,9.218787460407384,-0.24883081317823735,-0.2177463497430874,-0.2136168649091025,-0.22286986910458337,-0.23169207530666,-0.20951760313727533,-0.336297906638229,-0.24243284532738651,-0.253007536689685,-0.344943417664534,-0.23085519161396614,-0.31352890858496013,-0.2595183476843237,-0.22915801901020186,-0.16832102366406493,-0.20806067621553917,-0.23619557232786773,-0.23752180466864356,-0.3330659163217371,-0.19527113272145583,-0.18366593935085757,-0.28183405664556366
c_1_43_15,6.921261669287383,-0.16944645296311434,-0.24634655055492605,-0.17728091233954507,-0.2090343643663566,-0.23366558387098313,-0.21575548347813245,-0.16600691244817717,6.439056371285822,-0.2177463497430874,-0.2136168649091025,-0.22286986910458337,-0.23169207530666,-0.20951760313727533,-0.336297906638229,-0.24243284532738651,-0.253007536689685,-0.344943417664534,-0.23085519161396614,-0.31352890858496013,-0.2595183476843237,-0.22915801901020186,-0.16832102366406493,-0.20806067621553917,-0.23619557232786773,-0.23752180466864356,-0.3330659163217371,-0.19527113272145583,-0.18366593935085757,-0.28183405664556366
c_1_43_16,4.14217018564587,-0.16944645296311434,-0.24634655055492605,-0.17728091233954507,6.557517000135024,-0.23366558387098313,-0.21575548347813245,-0.16600691244817717,-0.24883081317823735,-0.2177463497430874,-0.2136168649091025,-0.22286986910458337,-0.23169207530666,-0.20951760313727533,-0.336297906638229,-0.24243284532738651,-0.253007536689685,-0.344943417664534,-0.23085519161396614,-0.31352890858496013,-0.2595183476843237,-0.22915801901020186,-0.16832102366406493,-0.20806067621553917,-0.23619557232786773,-0.23752180466864356,-0.3330659163217371,-0.19527113272145583,-0.18366593935085757,4.943096983633714
c_1_43_17,-0.227435996828802,-0.16944645296311434,-0.24634655055492605,-0.17728091233954507,-0.2090343643663566,-0.23366558387098313,-0.21575548347813245,-0.16600691244817717,-0.24883081317823735,2.155414804840481,-0.2136168649091025,-0.22286986910458337,-0.23169207530666,-0.20951760313727533,-0.336297906638229,-0.24243284532738651,-0.253007536689685,2.695525250724333,-0.23085519161396614,-0.31352890858496013,-0.2595183476843237,-0.22915801901020186,-0.16832102366406493,-0.20806067621553917,-0.23619557232786773,3.0876220342428664,1.4259367239048701,-0.19527113272145583,-0.18366593935085757,-0.28183405664556366
c_1_43_18,-0.227435996828802,-0.16944645296311434,-0.24634655055492605,-0.17728091233954507,1.6107621125432858,-0.23366558387098313,-0.21575548347813245,-0.16600691244817717,-0.24883081317823735,-0.2177463497430874,-0.2136168649091025,-0.22286986910458337,-0.23169207530666,-0.20951760313727533,-0.336297906638229,-0.24243284532738651,-0.253007536689685,0.9166831176086866,1.1410718988753927,-0.31352890858496013,-0.2595183476843237,-0.22915801901020186,-0.16832102366406493,-0.20806067621553917,-0.23619557232786773,-0.23752180466864356,-0.3330659163217371,-0.19527113272145583,-0.18366593935085757,-0.28183405664556366
c_1_43_19,-0.227435996828802,-0.16944645296311434,-0.24634655055492605,-0.17728091233954507,-0.2090343643663566,-0.23366558387098313,-0.21575548347813245,-0.16600691244817717,-0.24883081317823735,-0.2177463497430874,-0.2136168649091025,-0.22286986910458337,-0.23169207530666,-0.20951760313727533,-0.336297906638229,-0.24243284532738651,-0.253007536689685,-0.344943417664534,-0.23085519161396614,-0.31352890858496013,6.551121752422482,-0.22915801901020186,-0.16832102366406493,-0.20806067621553917,-0.23619557232786773,-0.23752180466864356,-0.3330659163217371,-0.19527113272145583,-0.18366593935085757,-0.28183405664556366
c_1_43_20,-0.227435996828802,-0.16944645296311434,-0.24634655055492605,-0.17728091233954507,-0.2090343643663566,-0.23366558387098313,-0.21575548347813245,-0.16600691244817717,-0.24883081317823735,-0.2177463497430874,-0.2136168649091025,-0.22286986910458337,-0.23169207530666,-0.20951760313727533,-0.336297906638229,-0.24243284532738651,-0.253007536689685,-0.344943417664534,-0.23085519161396614,-0.31352890858496013,-0.2595183476843237,-0.22915801901020186,-0.16832102366406493,-0.20806067621553917,-0.23619557232786773,-0.23752180466864356,-0.3330659163217371,-0.19527113272145583,-0.18366593935085757,-0.28183405664556366
