cell_id,leiden_cluster
fpoglfdh-1,1
fpohmdla-1,0
fpohnhdk-1,1
fpoikpmo-1,1
fpojjofm-1,1
fpojkkon-1,3
fpojlaek-1,1
fpoklhho-1,1
fpomiamf-1,0
fponpkog-1,0
fpooapmh-1,0
fpoocigj-1,1
fpopgfbi-1,0
fppaacim-1,1
fppacfkl-1,1
fppahnkk-1,1
fppbhoeh-1,1
fppbkjaf-1,1
fppckgik-1,1
fppdkmif-1,0
fppepggd-1,1
fppfgoca-1,1
fppfljcb-1,1
fppgbhef-1,1
fpphbaep-1,0
fppheafe-1,0
fpphncgd-1,0
fppiglke-1,1
fppjjjhh-1,0
fppkdipj-1,1
fpplkldb-1,1
fppmjaoe-1,1
fppnccnd-1,0
fppnenjm-1,0
fppoffpa-1,1
fpppfhjh-1,0
gaaaakfi-1,1
gaabhccc-1,1
gaacbfcg-1,1
gaaciped-1,1
gaaddhjo-1,1
gaaddnjg-1,1
gaadkjmn-1,0
gaaepcom-1,1
gaagkjbl-1,0
gaaglphl-1,0
gaahomoa-1,1
gaajjhei-1,1
gaalbmef-1,1
gaalgdjp-1,0
gaalmdjn-1,1
gaalnmle-1,1
gaamlapj-1,3
gaampofk-1,0
gaanbmnj-1,0
gaaodgjp-1,3
gaaohjcj-1,0
gaaolhch-1,0
gaaooofd-1,3
gabajdod-1,3
gabajifp-1,0
gabaojbp-1,0
gabbnbcd-1,3
gabcjang-1,3
gabdaaeb-1,3
gabeajbd-1,0
gabeeilj-1,3
gabeljog-1,3
gabfjdje-1,3
gabflngn-1,0
gabgamjl-1,0
gabhopbo-1,3
gabialip-1,3
gabibkpn-1,3
gabimmbb-1,0
gabjehke-1,0
gabjjgcn-1,3
gabjkpih-1,3
gabjmojm-1,0
gabmhbgl-1,0
gabmmahl-1,3
gaboeljm-1,3
gabokmbm-1,0
gabpjfoe-1,0
gabplcoc-1,3
gacaigfd-1,0
gacakccc-1,0
gaccfkml-1,3
gacchnnf-1,0
gaccmbgl-1,3
gaccmdda-1,3
gacfebde-1,0
gacffdfd-1,3
gacfjcgg-1,0
gacggnep-1,3
gachgeie-1,1
gachmgac-1,3
gachnafc-1,3
gacidblf-1,0
gacjbphe-1,3
gackpagk-1,1
gaclmphb-1,3
gacmneig-1,1
gacnppko-1,3
gacpldao-1,3
gadbcaid-1,0
gadcnppi-1,3
gaddpoco-1,0
gadephcj-1,3
gadfapml-1,3
gadfbiej-1,0
gadfpmmj-1,1
gadgajjc-1,3
gadgfmhg-1,3
gadgjibe-1,0
gadhpfid-1,3
gadjifnl-1,0
gadjknhl-1,1
gadjmfmh-1,3
gadldlgb-1,3
gadlfpaj-1,1
gadlolfn-1,3
gadmbkkp-1,0
gadmeeeo-1,0
gadmfhgf-1,3
gadmhhik-1,3
gadmjoko-1,0
gadnfpcp-1,0
gadnjpgn-1,3
gadnkbpf-1,3
gadobihg-1,3
gadohfhj-1,0
gadpnanj-1,1
gadpnboj-1,0
gaeadlgb-1,3
gaebfdcp-1,0
gaebgooi-1,0
gaecfedh-1,3
gaecodlk-1,1
gaedeeol-1,1
gaedfnok-1,1
gaediefc-1,0
gaeeggne-1,1
gaeenfkh-1,1
gaeepjgf-1,3
gaefjafm-1,1
gaefkcgg-1,1
gaefpcom-1,0
gaegbbgb-1,1
gaegdlej-1,0
gaehbgag-1,1
gaehdfdj-1,0
gaehecej-1,1
gaeiffhb-1,0
gaeihike-1,1
gaeingji-1,3
gaejjbcp-1,1
gaejpiij-1,3
gaekailo-1,5
gaeknafm-1,1
gaelaohe-1,0
gaelciab-1,1
gaelnlmb-1,0
gaemjckk-1,3
gaenapil-1,1
gaenbdei-1,1
gaepbnba-1,0
gaepppom-1,3
gafahebm-1,1
gafaoine-1,1
gafbciof-1,1
gafbifce-1,3
gafbigka-1,0
gafbkdig-1,0
gafdaicd-1,0
gaffhfge-1,3
gaffpjnk-1,1
gafgmkan-1,1
gafhlmod-1,0
gafhpgfg-1,3
gafifjeg-1,0
gafiklbe-1,0
gafiolnm-1,0
gafjdfee-1,1
gafjfeph-1,1
gafjfhkm-1,0
gaflfhmn-1,0
gafmikad-1,3
gafmnknb-1,3
gafofbbc-1,1
gagcehfn-1,0
gagciaib-1,0
gagcnhpk-1,1
gagdeejj-1,0
gagenppa-1,0
gagigipn-1,3
gagjcpbk-1,3
gagjdhih-1,3
gaglejhe-1,3
gagllhbi-1,0
gagmekob-1,0
gagmemgk-1,3
gagmlabi-1,3
gagnablj-1,3
gagnidon-1,0
gagoojhh-1,3
gagpegah-1,3
gagpoigc-1,3
gagppgkd-1,0
gahbdlil-1,0
gahbjpgo-1,0
gahcmpen-1,3
gahdelfj-1,0
gahdhnkg-1,3
gahdpabm-1,0
gahedhak-1,3
gaheefll-1,0
gahekchc-1,3
gahfghpj-1,3
gahflfcn-1,0
gahieoej-1,3
gahihoef-1,0
gahijmlj-1,0
gahjelii-1,0
gahkfemc-1,0
gahlmhgg-1,0
gahlnonn-1,3
gahnamie-1,0
gahobmge-1,3
gahobpke-1,0
gahodfaj-1,0
gahoogmc-1,3
gahophji-1,1
gahpfnnb-1,0
gaiaeglb-1,0
gaiafdpj-1,3
gaibaepn-1,3
gaibmcam-1,0
gaicnbhg-1,3
gaicooim-1,0
gaidgoae-1,3
gaidnpfo-1,0
gaiedgng-1,3
gaieeofe-1,3
gaieikkl-1,3
gaiejjmc-1,3
gaifdjbo-1,3
gaiffmjp-1,0
gaigdhgc-1,3
gaiidlkm-1,3
gaiinlha-1,0
gaijfepn-1,3
gaijmgni-1,0
gailcgbj-1,3
gailkgnb-1,3
gailmepb-1,0
gaimagao-1,3
gaimgoph-1,3
gaimhcfd-1,3
gainlegc-1,0
gajabkbi-1,3
gajafafk-1,3
gajdadif-1,3
gajeapfi-1,0
gajekgcf-1,3
gajelega-1,3
gajempnd-1,5
gajfkmid-1,3
gajgfhoj-1,3
gajghfbp-1,3
gajgkkeo-1,0
gajgnkmm-1,1
gajhebij-1,0
gajhhpbi-1,3
gajhlboi-1,3
gajifjfn-1,1
gajigcee-1,3
gajjdiim-1,0
gajjhbpo-1,3
gajkkcil-1,3
gakafpem-1,1
gakaoclc-1,1
gakblbco-1,0
gakcbffd-1,3
gakchljk-1,1
gakcklhn-1,0
gakdckec-1,1
gakfiobc-1,3
gakfpkcd-1,1
gakghknd-1,1
gakhjbcg-1,1
gakimmhc-1,1
gakjdnpf-1,3
gakjideh-1,1
gakkdeei-1,3
gakkmene-1,0
gaklhklj-1,0
gaklnepc-1,0
gaknlhnd-1,1
gakoleem-1,3
galbaado-1,3
galbaggd-1,1
galcodea-1,0
galdhofi-1,0
galfnddk-1,0
galgannk-1,3
galgcjio-1,1
galgglfg-1,3
galgpfnl-1,0
galigdde-1,1
galinbnf-1,1
galkpfbo-1,0
gallcldn-1,3
gallhpao-1,2
galmopjj-1,3
galoddgf-1,1
galoelcf-1,0
galoiicj-1,3
galojnni-1,0
galpckeo-1,1
galpfjgh-1,1
galpncji-1,1
gamajobj-1,1
gambfdpe-1,0
gambiejk-1,1
gamcbkoe-1,1
gamcpffi-1,0
gamdbpdi-1,1
gamejncl-1,1
gamgccmb-1,3
gamggdlo-1,1
gamhodcb-1,0
gamiklmm-1,1
gamjbpgh-1,1
gamjjmab-1,1
gamkiaad-1,1
gamkldhe-1,0
gamkpaeg-1,1
gamlddam-1,8
gamllceh-1,0
gammaedf-1,0
gammfbgg-1,1
gammhloj-1,1
gamnkack-1,0
gamnkjba-1,1
gamoahmn-1,1
gamoecpo-1,0
gampognf-1,0
gampoomc-1,1
gananele-1,0
ganbaagk-1,0
gancajoh-1,1
ganemopi-1,1
ganeomei-1,1
ganfbnhc-1,1
ganfgodp-1,1
ganhepeb-1,3
ganileff-1,3
ganjhkec-1,1
gankgnii-1,3
gankiemn-1,0
gankpnhg-1,3
ganmagnj-1,0
gannflhn-1,3
gannoggc-1,3
ganojnaa-1,1
ganoplco-1,3
ganppaej-1,3
gaoaekoo-1,0
gaoahacf-1,1
gaocodpp-1,3
gaocphdm-1,0
gaodbglo-1,3
gaodgkmh-1,1
gaodpman-1,1
gaoecipl-1,0
gaoefcpc-1,3
gaoehalk-1,3
gaoeomlb-1,0
gaofneab-1,3
gaogkong-1,1
gaogpgfo-1,1
gaoipfoo-1,0
gaojenej-1,0
gaojhcjl-1,1
gaoljnff-1,0
gaomdlid-1,0
gaomfoff-1,1
gaonamdk-1,1
gaonbdoi-1,1
gaoncmpp-1,0
gaoncpen-1,1
gaoongij-1,1
gaopjeel-1,1
gapaglmi-1,0
gapalken-1,0
gapbahkh-1,0
gapchcoj-1,1
gapeccpd-1,1
gapekckp-1,3
gapeolkk-1,1
gapfjgmh-1,1
gaphdici-1,1
gaphifgh-1,1
gaphpmal-1,0
gapipdnb-1,0
gapkldlb-1,1
gaplbdao-1,5
gapmlbeg-1,1
gapnpdeh-1,1
gapoccac-1,0
gapocfmi-1,1
gapojdmp-1,0
gapokceh-1,0
gapolfle-1,0
gbaalead-1,0
gbabaice-1,1
gbabiehb-1,0
gbaccije-1,1
gbacedhe-1,1
gbacemmd-1,3
gbadnhgf-1,3
gbaemhdf-1,3
gbafbppj-1,1
gbafembh-1,0
gbafinjl-1,3
gbagejpd-1,0
gbagkkhi-1,1
gbaiadla-1,3
gbaicknk-1,0
gbaiiefb-1,0
gbajcfkc-1,3
gbajchhc-1,1
gbajlkhh-1,3
gbakknkf-1,1
gbalelmp-1,3
gbalgldi-1,0
gbamekpd-1,0
gbanemai-1,3
gbangdnn-1,3
gbanplca-1,3
gbaofedg-1,3
gbaokcda-1,1
gbapfebl-1,0
gbbafaho-1,0
gbbakojo-1,0
gbbamkfb-1,0
gbbanlob-1,2
gbbcbiia-1,5
gbbdaooj-1,1
gbbdmolc-1,5
gbbedfdd-1,5
gbbemmdp-1,1
gbbfdhik-1,1
gbbffpif-1,1
gbbfoanj-1,1
gbbgnjlj-1,0
gbbieaim-1,1
gbbinmaj-1,1
gbbjcpho-1,1
gbbloaif-1,1
gbbmhein-1,1
gbbmicmo-1,1
gbbodfhj-1,5
gbbojimo-1,5
gbboofno-1,4
gbbpdeoi-1,0
gbbphcll-1,1
gbbppeim-1,1
gbcabdlb-1,5
gbcbncnj-1,1
gbcchgcp-1,2
gbccipmk-1,0
gbcdigfo-1,0
gbcdjoad-1,5
gbcebegk-1,0
gbcgdejl-1,0
gbcgeeoo-1,5
gbcghfdm-1,5
gbcippbb-1,2
gbcjmojb-1,5
gbckffib-1,2
gbckjehm-1,4
gbckpffi-1,1
gbcmonfe-1,1
gbcndhkh-1,0
gbcoeahm-1,5
gbcokjnc-1,5
gbcollng-1,5
gbcpbepb-1,1
gbcpgddn-1,7
gbcpifao-1,0
gbcpobkk-1,1
gbdafchf-1,2
gbdbfolk-1,0
gbdcbafd-1,0
gbddchdh-1,3
gbddcifh-1,1
gbddckfm-1,1
gbddlfpf-1,1
gbdecbno-1,0
gbdeclcc-1,0
gbdegcfj-1,1
gbdejomc-1,0
gbdjbhfm-1,0
gbdjchif-1,0
gbdjeglf-1,1
gbdlhcnn-1,0
gbdlpmjg-1,1
gbdmkjik-1,5
gbdmlmgf-1,0
gbdmpoof-1,3
gbdnejdh-1,3
gbdnpmol-1,0
gbdoabel-1,1
gbdommbl-1,1
gbdpagmh-1,0
gbdpjdhg-1,0
gbeadgec-1,1
gbebidli-1,1
gbebiook-1,1
gbecmpmg-1,1
gbefdddo-1,1
gbefjebn-1,1
gbehbloc-1,1
gbehchpf-1,1
gbehjhjp-1,1
gbekcjad-1,1
gbenepnd-1,1
gbenjllk-1,0
gbenomke-1,0
gbeockgj-1,1
gbepacpe-1,1
gbepmdnh-1,0
gbfcfnbk-1,1
gbfcoiki-1,5
gbfdmhnl-1,1
gbffjaik-1,1
gbffjdbp-1,5
gbffndeo-1,1
gbfgaeob-1,4
gbfghkfl-1,1
gbfgiakf-1,1
gbfglana-1,1
gbfhlkmi-1,6
gbfjnmpn-1,4
gbfndbfi-1,0
gbfnlbia-1,1
gbfnpkbk-1,0
gbfpbnof-1,1
gbfpcgkk-1,1
gbgapemm-1,0
gbgbangi-1,3
gbgdggkg-1,0
gbgdncml-1,5
gbgempak-1,1
gbgfcpgl-1,0
gbggcekh-1,5
gbggjmio-1,0
gbghamjp-1,0
gbgigpln-1,1
gbgkgcjf-1,1
gbgklgka-1,1
gbgloeak-1,1
gbgmnlda-1,2
gbgnioie-1,2
gbgocmam-1,1
gbgomkhi-1,2
gbgpaglp-1,0
gbgplimi-1,0
gbhakkpa-1,1
gbhbemdd-1,1
gbhbnkeo-1,1
gbhcjgic-1,1
gbhcnjoh-1,5
gbhddoli-1,1
gbhebcjj-1,1
gbhfkogn-1,1
gbhilpgk-1,1
gbhjjogk-1,1
gbhkakea-1,1
gbhkkpga-1,0
gbhlfhmc-1,0
gbhlpecc-1,5
gbhmcdkf-1,0
gbhmgbfg-1,1
gbhmoacg-1,0
gbhmopib-1,1
gbhokjja-1,5
gbhpbhho-1,0
gbhpelpe-1,0
gbhppnco-1,1
gbiagjbd-1,0
gbibmalp-1,0
gbibpmde-1,0
gbiceeif-1,1
gbichocc-1,1
gbidcopf-1,1
gbidfcij-1,1
gbifklbb-1,4
gbigfiii-1,0
gbighmka-1,0
gbihgnod-1,5
gbihinab-1,5
gbihkddl-1,1
gbihkibl-1,1
gbihoepc-1,0
gbiicbmi-1,5
gbikjgjg-1,5
gbikpmli-1,2
gbillofe-1,5
gbinlpak-1,0
gbinnfbh-1,1
gbioohfc-1,0
gbipajgn-1,0
gbipbhoo-1,1
gbipfmfj-1,1
gbiplcjm-1,0
gbjakgkg-1,1
gbjakjph-1,0
gbjalcgm-1,1
gbjbnlfh-1,5
gbjcekmk-1,0
gbjcjdlp-1,0
gbjdaake-1,0
gbjedbej-1,0
gbjedmcg-1,1
gbjeglhe-1,1
gbjgccam-1,1
gbjgheci-1,1
gbjgjdio-1,4
gbjgmebe-1,0
gbjipjcp-1,0
gbjjkpfi-1,1
gbjlclgk-1,1
gbjpofge-1,0
gbkahaff-1,0
gbkajmom-1,0
gbkbhjoo-1,1
gbkcpdga-1,0
gbkdggpg-1,0
gbkefedi-1,0
gbkfdlde-1,1
gbkfojpf-1,0
gbkhbdcm-1,0
gbkhigag-1,1
gbkhllio-1,1
gbkjcnnm-1,1
gbklnpgo-1,1
gbkmbhgk-1,1
gbknlled-1,5
gbkoacje-1,1
gbkohcjc-1,1
gbkokbol-1,1
gblallgi-1,1
gblcclml-1,1
gblcijpi-1,1
gbldaejl-1,1
gbldjmaa-1,1
gblflcmj-1,1
gbliejmm-1,1
gblioojb-1,1
gblknooo-1,1
gbllcoai-1,1
gbllfaad-1,1
gblmcjom-1,1
gblmhmlb-1,0
gblpemeb-1,1
gblpnamm-1,1
gbmakafc-1,1
gbmbcpje-1,1
gbmbenie-1,5
gbmbppec-1,5
gbmcehbj-1,2
gbmcofch-1,5
gbmeakeh-1,0
gbmebhij-1,0
gbmedmcj-1,5
gbmeojkb-1,0
gbmepbng-1,1
gbmepefk-1,2
gbmfdgke-1,4
gbmfnpen-1,0
gbmgdomp-1,1
gbmgiiei-1,1
gbmgipde-1,1
gbmhognh-1,0
gbmionho-1,1
gbmjkjlk-1,1
gbmkgoli-1,1
gbmkkikg-1,1
gbmldfkk-1,0
gbmmhkpa-1,0
gbmmiifk-1,0
gbmmloeg-1,0
gbmmnfpa-1,5
gbmoccje-1,0
gbmoijkj-1,8
gbmomfkf-1,0
gbmoonpd-1,1
gbmpngob-1,1
gbnalkhe-1,0
gbnbagnm-1,1
gbnbdlop-1,1
gbnbjdja-1,1
gbncadkl-1,0
gbndbfno-1,0
gbneelbi-1,0
gbnepcbl-1,0
gbnfgbea-1,0
gbngbblg-1,1
gbngmgnc-1,0
gbnhhpgm-1,2
gbnifljg-1,1
gbnjjlad-1,1
gbnjpffc-1,2
gbnkckke-1,0
gbnkdbck-1,4
gbnkegok-1,1
gbnkgfai-1,4
gbnkibbp-1,0
gbnklknm-1,4
gbnklnal-1,1
gbnlckcp-1,0
gbnlobep-1,5
gbnmehjc-1,1
gbnmiddh-1,1
gbnmmpmb-1,5
gbnnhiib-1,5
gbnolnpi-1,1
gbnpghab-1,0
gbnpjkkj-1,0
gbnpkdjn-1,1
gbnpmoaf-1,1
gboachnn-1,1
gboacmhc-1,0
gbobacma-1,1
gbobdpjn-1,0
gbobneef-1,0
gbochjcl-1,0
gbocpmch-1,0
gboenedb-1,0
gboffijp-1,0
gboffmbi-1,1
gbofndmb-1,4
gbogagjp-1,0
gbogiijl-1,0
gbohnefp-1,0
gboinfmj-1,0
gbojejpc-1,1
gbojhlfg-1,1
gbojlead-1,0
gbojpofa-1,0
gbokaokp-1,1
gbokcajo-1,1
gbokmmmi-1,0
gbomgmlj-1,0
gbomplaj-1,1
gbonojpd-1,0
gboopheb-1,1
gbopeojc-1,0
gbopfcnm-1,0
gbpammle-1,0
gbpbelfj-1,1
gbpdfhhi-1,1
gbpdoomd-1,7
gbpdpgji-1,1
gbpfacmp-1,1
gbpfcmnd-1,1
gbpgeodg-1,1
gbphbhpn-1,1
gbphmkgc-1,0
gbphpnac-1,1
gbpibigd-1,0
gbpjnngj-1,1
gbpllbfi-1,1
gbpnnbfk-1,0
gbpnoaaj-1,1
gbpogknp-1,1
gcaagpgp-1,1
gcabkjnb-1,1
gcabogcc-1,1
gcacagdg-1,1
gcadhkco-1,1
gcadjdhf-1,1
gcaefllc-1,0
gcaehogk-1,1
gcaeopbo-1,1
gcafhoeb-1,1
gcafilhd-1,0
gcaflfoc-1,0
gcafnejk-1,0
gcagbggg-1,1
gcaheceh-1,1
gcahpffk-1,0
gcaieokg-1,1
gcajgdha-1,3
gcajhcff-1,1
gcajmleb-1,1
gcakfpgh-1,1
gcamhcec-1,1
gcammjfe-1,0
gcamofdh-1,0
gcanbkoj-1,0
gcanfebb-1,0
gcaoehfj-1,0
gcapbchd-1,3
gcbaedeg-1,0
gcbbhinp-1,0
gcbchfin-1,1
gcbdlmai-1,1
gcbedmla-1,1
gcbekfkj-1,0
gcbfpdcl-1,1
gcbhihlg-1,3
gcbhkmoe-1,1
gcbihkfj-1,1
gcbkcmfd-1,0
gcbkhlop-1,1
gcblcdnj-1,1
gcblmdoi-1,0
gcbmafcm-1,3
gcbmkood-1,1
gcbodndn-1,0
gcbpinpl-1,0
gccbcjeg-1,0
gcccljgd-1,0
gcccmkjb-1,3
gcceclpi-1,1
gccekjgl-1,1
gccgodei-1,1
gccgpkhf-1,1
gcchheob-1,1
gccifcff-1,1
gccikclm-1,1
gcckedmk-1,3
gcckhhpp-1,0
gcckmiea-1,1
gcckoejd-1,3
gcclaknf-1,1
gcclkibd-1,1
gccmnofi-1,3
gccnfhhd-1,3
gccoahoo-1,1
gccobhah-1,3
gccoljli-1,3
gccpfllm-1,1
gcdamdhl-1,3
gcdamoon-1,1
gcdaoapj-1,0
gcdbcbge-1,1
gcdbpnnp-1,0
gcdccbhg-1,1
gcdcfkgk-1,0
gcdchlif-1,1
gcddcjbm-1,3
gcddjldk-1,1
gcddkkia-1,1
gcdedchk-1,0
gcdedojm-1,1
gcdegdnn-1,1
gcdeomab-1,0
gcdepgba-1,1
gcdfcmgo-1,3
gcdfldmj-1,0
gcdgaffe-1,1
gcdgickk-1,1
gcdhflje-1,1
gcdhlpkg-1,1
gcdjelnl-1,0
gcdjmkep-1,0
gcdkemnd-1,3
gcdlaeae-1,0
gcdnilah-1,3
gcdphhal-1,1
gceajnio-1,1
gceapgob-1,1
gcedlaln-1,0
gcegabpc-1,0
gcegjaei-1,0
gceiblpa-1,1
gcejpbok-1,0
gcejpmno-1,0
gcekogpn-1,1
gcepadno-1,1
gcepnpnd-1,1
gcepoean-1,0
gcfaehko-1,1
gcfandab-1,0
gcfbbafl-1,1
gcfbcaje-1,1
gcfcackj-1,1
gcfcepjf-1,1
gcfcljmc-1,1
gcfcngbk-1,0
gcfeeemo-1,0
gcfemoia-1,1
gcffdpnm-1,0
gcffpbof-1,1
gcfgflnm-1,1
gcfglndh-1,8
gcfhfmpn-1,0
gcfihjne-1,1
gcfjdpij-1,0
gcfjibpk-1,1
gcfjjkdj-1,1
gcfkeemg-1,1
gcfkojgi-1,1
gcfkpank-1,3
gcflbkml-1,0
gcflflja-1,0
gcfnikga-1,1
gcfnloga-1,0
gcfoglbi-1,1
gcfohnfd-1,1
gcfopanp-1,1
gcfpmplb-1,4
gcgaembe-1,1
gcgbjomd-1,1
gcgbmmfa-1,0
gcgcfdkh-1,3
gcgckmdf-1,3
gcgdnjjb-1,3
gcgegheb-1,3
gcgejcmo-1,0
gcgelpbi-1,0
gcggfhne-1,3
gcghagib-1,0
gcghbncp-1,1
gcgheiim-1,0
gcghjcbj-1,0
gcghkdgl-1,1
gcgibhof-1,0
gcginnog-1,3
gcgjdajd-1,1
gcgkfhkf-1,1
gcgklobd-1,1
gcgmliai-1,0
gcgnljji-1,0
gcgnlkgi-1,3
gcgoaedm-1,3
gchahgma-1,0
gchajfcc-1,3
gchamfdf-1,1
gchapgpk-1,3
gchcadii-1,0
gchffjeo-1,3
gchfpchn-1,3
gchgfknd-1,3
gchgnjjg-1,1
gchhjlin-1,1
gchkpfnj-1,1
gchkpjpj-1,0
gchmeied-1,1
gchmenif-1,3
gchnehfk-1,0
gchngkoc-1,0
gchogala-1,0
gchppjlb-1,3
gciaegjl-1,0
gcibjmip-1,0
gcicofhe-1,1
gciebfia-1,3
gcieooko-1,3
gcifdoki-1,0
gcifdpho-1,0
gciffpok-1,0
gcifkmao-1,1
gcifnlie-1,1
gcignhle-1,1
gcihapao-1,0
gciibcfj-1,1
gciicool-1,1
gciipgco-1,3
gcijggoo-1,0
gcijmfob-1,0
gcikidej-1,0
gcimdhlk-1,3
gcimjfal-1,1
gcjbefng-1,0
gcjdnccm-1,1
gcjeaoli-1,0
gcjeeoni-1,1
gcjemfil-1,0
gcjfgbfn-1,0
gcjfpbkj-1,0
gcjgmoln-1,1
gcjhcmdk-1,3
gcjhhlbl-1,3
gcjjhecd-1,1
gcjkdmdc-1,3
gcjklmlm-1,1
gcjlbjbi-1,1
gcjlcpmk-1,1
gcjljkia-1,3
gcjnilaj-1,3
gcjpoclg-1,3
gckaibpe-1,3
gckbdokl-1,0
gckbifen-1,0
gckchdhm-1,1
gckchlmg-1,1
gckcljpk-1,0
gckcophp-1,1
gckcpbaf-1,1
gckdoklh-1,1
gckedfkg-1,1
gckefmfe-1,0
gckejjio-1,1
gckelhim-1,1
gckfamgm-1,0
gckgecmk-1,7
gckhjlha-1,1
gckiebnc-1,1
gckjdhjc-1,1
gckjlofc-1,1
gckklmna-1,0
gcklddjf-1,1
gckmglcn-1,1
gckmkpal-1,1
gckndcif-1,1
gckoocai-1,1
gckopldn-1,1
gckpghcn-1,1
gclaciin-1,0
gclbieok-1,1
gclcamjo-1,1
gcldggff-1,1
gclgeocm-1,1
gclgjihk-1,1
gclgolki-1,1
gclibbpl-1,1
gclicbhf-1,0
gcliekdo-1,3
gclighgg-1,3
gcljdmkp-1,3
gcljepmc-1,3
gclkgmap-1,0
gclmblll-1,0
gclmffao-1,1
gclnpdbf-1,1
gclofmog-1,3
gclojfgh-1,0
gclokdlk-1,3
gclplkce-1,3
gclpmlig-1,1
gcmbghem-1,0
gcmbijhl-1,0
gcmdfadh-1,0
gcmenmdl-1,1
gcmfclpj-1,0
gcmfhhdd-1,0
gcmfmdbk-1,0
gcmgopad-1,1
gcmgppna-1,3
gcmipinp-1,0
gcmjieag-1,0
gcmjinkl-1,0
gcmkmnbj-1,3
gcmkmnpc-1,1
gcmmghac-1,0
gcmmiggi-1,3
gcmmljfa-1,3
gcmmndjf-1,0
gcmnhech-1,0
gcmoidfg-1,1
gcmoohhd-1,0
gcmpcjof-1,3
gcnbeffh-1,0
gcncgman-1,1
gcncgmdn-1,1
gcnclchl-1,1
gcncocjj-1,0
gcnemmml-1,1
gcnfanaf-1,1
gcnfclhf-1,1
gcnfeedf-1,1
gcnfgfeh-1,1
gcnflfop-1,1
gcnfmbah-1,0
gcnglmnn-1,1
gcnhihnj-1,1
gcnidbpb-1,1
gcnkalni-1,1
gcnkcjkf-1,0
gcnkgcbg-1,1
gcnknjhj-1,0
gcnmdkph-1,1
gcnmhbbb-1,0
gcnnklpd-1,1
gcnpenkn-1,8
gcoaebcb-1,1
gcochpik-1,1
gcodlcfp-1,1
gcoededc-1,1
gcogenhj-1,1
gcohcoll-1,0
gcoiblcn-1,0
gcoiekhg-1,0
gcojaljl-1,0
gcojglml-1,0
gcokcclm-1,1
gcokpbad-1,1
gcolnjpe-1,1
gcoloeha-1,0
gconedoh-1,1
gcooealg-1,1
gcoofnkb-1,1
gcoogaoo-1,0
gcoppeog-1,1
gcpaimcg-1,1
gcpbmgin-1,1
gcpclldj-1,1
gcpebnkm-1,0
gcpffman-1,1
gcpfjnag-1,1
gcpfjong-1,1
gcphnfpl-1,1
gcphplej-1,1
gcpioclh-1,1
gcpkcggl-1,0
gcplepcn-1,5
gcplgphm-1,1
gcpngfmd-1,1
gcpnhdjo-1,0
gcpodjgg-1,1
gcpoelbd-1,1
gcppfonh-1,1
gcppkggh-1,1
gdacmlba-1,1
gdacppdc-1,1
gdadhioh-1,1
gdaegjna-1,1
gdafgpmj-1,1
gdafigad-1,1
gdagefml-1,8
gdaidepc-1,0
gdajpdmn-1,1
gdakbblh-1,1
gdalgdij-1,0
gdamghgb-1,1
gdamhpmk-1,1
gdamnlfi-1,1
gdamopjb-1,1
gdaoahhh-1,0
gdaopgkd-1,1
gdapfedi-1,0
gdapinan-1,1
gdbabpip-1,0
gdbcbnpn-1,1
gdbchiog-1,1
gdbcmmek-1,3
gdbdalgf-1,1
gdbffogl-1,1
gdbfidch-1,1
gdbginmk-1,3
gdbhikpd-1,1
gdbjgiol-1,3
gdbjhdhh-1,0
gdbjkhfk-1,0
gdbkhcmk-1,1
gdblkppo-1,0
gdbnchil-1,1
gdbpdlmo-1,1
gdcadclf-1,1
gdcafnoj-1,3
gdcckmpm-1,3
gdcfhehc-1,0
gdcgnhhi-1,1
gdciblnp-1,1
gdcilfio-1,1
gdckagka-1,1
gdckfaej-1,0
gdckpcjo-1,0
gdcmfhhf-1,3
gdcmkmeb-1,0
gdcmkoam-1,1
gdcnepmo-1,1
gdcnimak-1,1
gdcnnfop-1,1
gdcolhhl-1,1
gdcoonnc-1,0
gdcpcbme-1,1
gdcppbhk-1,0
gddaidhg-1,1
gddakfdl-1,3
gddddpce-1,3
gddfaaih-1,1
gddgkkbh-1,3
gddjfpjo-1,1
gddkcifo-1,1
gddkdpgm-1,1
gddlblap-1,1
gddlcklc-1,1
gddlgcgn-1,1
gddncmei-1,1
gddnghnm-1,1
gddogiho-1,0
gddoifln-1,3
gddokpai-1,3
gddpedfo-1,0
gddpiiob-1,3
gddpndcd-1,3
gdediicn-1,3
gdednmgf-1,3
gdeedpkj-1,3
gdeendnp-1,3
gdeflefl-1,0
gdehdodb-1,3
gdeibbgb-1,3
gdeiiomk-1,3
gdejmflb-1,3
gdekegfp-1,3
gdekofok-1,0
gdelfmin-1,3
gdemfoco-1,0
gdemgejk-1,0
gdemnejp-1,1
gdencikk-1,3
gdenflgb-1,3
gdeofogj-1,3
gdeokllb-1,3
gdepadkm-1,3
gdepiocj-1,3
gdepkcph-1,0
gdfbabii-1,3
gdfbedeh-1,3
gdfbigaa-1,0
gdfbjbah-1,3
gdfcbgpj-1,3
gdfcjadd-1,0
gdfdgopd-1,0
gdfdhdpp-1,3
gdfdlgof-1,3
gdfecmcp-1,1
gdfedenf-1,3
gdfeedia-1,3
gdfegejg-1,0
gdfenlba-1,0
gdfflcke-1,0
gdfghnof-1,0
gdfhamfk-1,3
gdfhdbcj-1,3
