cell_id,cell_type
c_1_36_427,Lymphoid-Other
c_1_36_428,Lymphoid-T
c_1_36_429,Lymphoid-B
c_1_36_430,Lymphoid-DC
c_1_36_431,Lymphoid-DC
c_1_36_432,Lymphoid-T
c_1_36_433,Endothelial
c_1_36_434,Lymphoid-T
c_1_36_435,Myeloid
c_1_36_436,Lymphoid-B
c_1_36_437,Lymphoid-B
c_1_36_438,Lymphoid-T
c_1_36_439,Endothelial
c_1_36_440,Lymphoid-B
c_1_36_441,Lymphoid-T
c_1_36_442,Lymphoid-B
c_1_36_443,Lymphoid-T
c_1_36_444,Lymphoid-Other
c_1_36_445,Lymphoid-B
c_1_36_446,Lymphoid-B
c_1_36_447,Lymphoid-B
c_1_36_448,Lymphoid-T
c_1_36_449,Lymphoid-DC
c_1_36_450,Lymphoid-T
c_1_36_451,Lymphoid-B
c_1_36_452,Lymphoid-T
c_1_36_453,Lymphoid-B
c_1_36_454,Lymphoid-T
c_1_36_455,Lymphoid-T
c_1_36_456,Lymphoid-T
c_1_36_457,Lymphoid-T
c_1_36_458,Lymphoid-T
c_1_36_459,Lymphoid-T
c_1_36_460,Lymphoid-B
c_1_36_461,Lymphoid-B
c_1_36_462,Lymphoid-T
c_1_36_463,Lymphoid-Other
c_1_36_464,Endothelial
c_1_36_465,Lymphoid-Plasma
c_1_36_466,Endothelial
c_1_36_467,Endothelial
c_1_36_468,Lymphoid-Other
c_1_36_469,Lymphoid-T
c_1_36_470,Lymphoid-Other
c_1_36_471,Lymphoid-B
c_1_36_472,Lymphoid-B
c_1_36_473,Lymphoid-T
c_1_36_474,Lymphoid-B
c_1_36_475,Lymphoid-B
c_1_36_476,Lymphoid-Plasma
c_1_36_477,Endothelial
c_1_36_478,Lymphoid-T
c_1_36_479,Lymphoid-T
c_1_36_480,Endothelial
c_1_36_481,Lymphoid-DC
c_1_36_482,Lymphoid-T
c_1_36_483,Lymphoid-T
c_1_36_484,Lymphoid-B
c_1_36_485,Lymphoid-Other
c_1_36_486,Endothelial
c_1_36_487,Lymphoid-DC
c_1_36_488,Endothelial
c_1_36_489,Lymphoid-Other
c_1_36_490,Lymphoid-T
c_1_36_491,Lymphoid-B
c_1_36_492,Lymphoid-T
c_1_36_493,Lymphoid-B
c_1_36_494,Lymphoid-T
c_1_36_495,Lymphoid-DC
c_1_36_496,Lymphoid-T
c_1_36_497,Myeloid
c_1_36_498,Lymphoid-T
c_1_36_499,Lymphoid-B
c_1_36_500,Lymphoid-B
c_1_36_501,Endothelial
c_1_36_502,Lymphoid-T
c_1_36_503,Lymphoid-B
c_1_36_504,Lymphoid-T
c_1_36_506,Lymphoid-T
c_1_36_507,Lymphoid-Other
c_1_36_508,Lymphoid-T
c_1_36_509,Lymphoid-T
c_1_36_511,Lymphoid-DC
c_1_36_512,Lymphoid-T
c_1_36_513,Myeloid
c_1_36_514,Lymphoid-B
c_1_36_515,Lymphoid-B
c_1_36_516,Lymphoid-DC
c_1_36_517,Lymphoid-T
c_1_36_518,Endothelial
c_1_36_519,Endothelial
c_1_36_520,Lymphoid-T
c_1_36_521,Lymphoid-T
c_1_36_522,Lymphoid-B
c_1_36_523,Lymphoid-T
c_1_36_524,Lymphoid-T
c_1_36_525,Lymphoid-T
c_1_36_526,Lymphoid-T
c_1_36_527,Lymphoid-T
c_1_36_528,Lymphoid-Other
c_1_36_529,Lymphoid-T
c_1_36_530,Lymphoid-B
c_1_36_531,Lymphoid-B
c_1_36_532,Lymphoid-T
c_1_36_533,Lymphoid-DC
c_1_36_534,Lymphoid-Plasma
c_1_36_535,Lymphoid-B
c_1_36_536,Lymphoid-T
c_1_36_537,Lymphoid-DC
c_1_36_538,Lymphoid-B
c_1_36_539,Lymphoid-T
c_1_36_540,Lymphoid-T
c_1_36_541,Lymphoid-B
c_1_36_542,Lymphoid-B
c_1_36_543,Lymphoid-T
c_1_36_544,Lymphoid-B
c_1_36_545,Myeloid
c_1_36_546,Lymphoid-Other
c_1_36_547,Lymphoid-T
c_1_36_548,Lymphoid-B
c_1_36_549,Lymphoid-B
c_1_36_550,Lymphoid-DC
c_1_36_551,Lymphoid-B
c_1_36_552,Lymphoid-T
c_1_36_553,Lymphoid-B
c_1_36_554,Lymphoid-T
c_1_36_555,Lymphoid-T
c_1_36_556,Lymphoid-B
c_1_36_557,Lymphoid-DC
c_1_36_558,Lymphoid-DC
c_1_36_559,Lymphoid-B
c_1_36_560,Lymphoid-B
c_1_36_561,Lymphoid-T
c_1_36_562,Lymphoid-B
c_1_36_563,Lymphoid-B
c_1_36_564,Lymphoid-Other
c_1_36_565,Endothelial
c_1_36_566,Lymphoid-B
c_1_36_567,Lymphoid-B
c_1_36_568,Lymphoid-T
c_1_36_569,Lymphoid-T
c_1_36_570,Lymphoid-T
c_1_36_571,Lymphoid-B
c_1_36_572,Lymphoid-Other
c_1_36_573,Endothelial
c_1_36_574,Lymphoid-DC
