cell_id,4-1BB,CD11c,CD123,CD127,CD14,CD16,CD40,CD45RA,CD68,CTLA4,EGFR,FABP4,FOXP3,GITR,GZMA,ICAM1,ICOS,IDO1,IL-18,IL-1b,IgD,Ki-67,LAG3,Ms IgG1,PD-1,PD-L1,PD-L2,Tim-3,iNOS,p53
c_1_18_659,0.06585704,0.09947608,-0.43018612,0.23490463,1.103668,-0.69654596,0.70905703,0.36593938,0.6561404,-0.138707,-0.2739246,0.14964661,0.16737002,-0.3263928,0.6303378,0.9444196,0.12453456,0.4763312,0.62803984,-0.20080188,0.6439404,-0.5340841,-0.16471186,-0.5405473,0.33026752,0.3533933,-0.51690954,0.48822597,-0.28378633,0.53425545
c_1_18_660,0.67549795,0.018609865,0.6656971,0.23439899,0.5826275,-0.4421063,0.69839764,1.3499445,0.29216692,0.34157518,0.63518125,2.454425,0.33162627,0.4693354,0.32400265,0.86468554,0.47168335,0.06609204,0.07513742,0.33739096,-0.5625988,0.26401627,0.2748307,-0.13986905,0.8264402,-0.28038502,0.40568772,1.2490505,0.8582381,-0.45385286
c_1_18_661,0.15500343,0.9504354,0.81728286,0.7104106,1.3098575,0.6238506,1.4009609,0.15294954,0.6175954,0.2149779,0.4618343,0.8608572,0.8568551,-0.11723668,0.11793782,1.4778255,-0.92012674,0.8928647,0.6512212,-0.033416785,0.057852816,-0.7333916,0.47612265,-0.12632313,0.42546332,-1.3262042,0.0029764464,1.3017842,-0.25510725,0.7907782
c_1_18_662,-1.9926167,-1.1086261,-2.247937,-1.5084538,-1.6636943,-0.47231025,-2.0255172,-0.95203125,-1.4426743,-1.7296538,-1.8410279,-0.64893633,-2.019525,-2.016591,-1.9576257,-0.6640357,-0.8183578,-2.1996229,-2.2800176,-1.0910666,-0.73692465,-1.7219818,-1.9936956,-1.1465825,-2.3743384,-1.5469787,-1.3627528,0.43009487,-0.8112137,-2.6210833
c_1_18_663,-0.16553842,1.2621409,0.16676897,0.5122792,0.9420419,0.07842495,0.7329316,0.84991807,1.1542625,0.9399565,-0.71158147,-0.004494638,0.08590097,-0.28117,0.8506509,1.1075369,-0.780177,1.0730883,0.43983376,0.2746214,0.7565588,-0.1925547,0.8092593,0.067599,0.52884966,0.16258793,-0.11651319,0.022822231,0.7338149,0.775331
c_1_18_664,0.14548789,-0.21323182,0.018244157,0.5429776,-0.06330364,-0.3832432,-0.1917144,-0.302983,-0.8769138,0.14347176,0.47732148,2.804082,-0.43990073,0.14928435,0.2714663,-1.6295224,0.84093636,-0.11796627,0.14959711,0.5300171,0.67061615,0.2359364,0.4291278,-0.43474388,-0.02295756,0.02300582,0.06871287,0.95967126,1.3860201,-0.90477294
c_1_18_665,0.7977133,-0.35087386,0.4008687,0.44221655,0.08277083,-0.99109936,-0.1537248,0.14608032,0.40635946,0.9258887,0.2989739,2.5664735,-0.14720483,1.2893169,0.2867842,-0.13714346,-0.6589124,0.6736072,0.27116328,0.44892964,-1.887041,0.5846241,0.9120679,-0.38366097,0.12861528,0.41880852,0.72402793,0.6435494,0.85789704,-0.39898795
c_1_18_666,0.71846837,0.8251257,1.2619057,0.48611704,0.9473036,0.36704314,1.5802747,0.22671343,0.8673004,1.0296348,0.37257066,0.5711131,0.6667205,0.97122604,0.42295703,1.9932544,-0.2745196,0.8627068,0.4164746,0.53768045,-0.15249646,0.37731698,0.9338399,0.09223048,0.77116126,-0.11492861,1.5618459,1.3468618,-0.26744244,1.0307039
c_1_18_667,-1.4063777,-1.5131806,-0.91487694,0.16755208,-1.0656798,-1.5336893,-1.2423233,-1.5997953,0.97708064,-1.3976647,-0.30319563,-1.2120566,-0.99210376,-1.1596159,-0.516916,-2.035027,0.24625622,-0.07793988,-0.022657005,-0.74920636,-1.5139291,-0.94863206,-0.74395686,-0.41929606,-0.23475313,0.17081481,-0.22375481,0.99778014,-0.079413146,-0.2100305
c_1_18_668,0.037987612,0.77664185,0.5304174,0.28913367,0.5363491,0.060630426,0.7229792,-0.3624712,0.94072425,0.86361706,-0.15731783,-0.14809708,0.17132166,0.39265263,0.96882,-0.62492263,-1.8747647,0.76830417,0.65582955,0.39192754,0.008584165,0.32804847,0.15592413,-0.30427977,0.8095061,1.4372184,-0.09914856,0.48567173,0.9849178,0.302763
c_1_18_669,-1.2528014,1.7630894,0.39169705,1.0058243,1.4680381,0.071773544,0.81258285,0.6126307,-0.19868478,1.2037258,-1.1307263,-0.38430044,-0.04881839,-0.7252901,0.36394122,1.8635569,-0.37978294,1.3378335,-0.2207677,-0.85769606,-0.75097466,-1.3245696,-0.31256872,-0.24653922,0.35393813,-1.5947133,-1.3129183,-0.13950054,-0.16026935,0.76938844
c_1_18_670,-0.36334714,-0.3901214,-1.8502626,-0.39054996,-0.4479046,-1.0755072,-1.0823362,-2.3890896,1.1783972,-2.377337,-0.2787624,-0.68292946,-0.6716884,-0.7186827,0.7118713,-1.2306359,-0.48867118,-1.1643907,0.87364924,0.020323146,-0.73343337,0.17059301,-1.4000243,-1.118351,0.30134597,0.20987418,-0.7235985,0.37878,-0.46111208,0.07345244
c_1_18_671,0.09727892,0.09947608,0.22126171,-1.9756074,0.5832482,-0.19434996,0.050169203,0.362917,-0.2939936,0.1877327,1.0195816,1.8261471,-0.047735967,0.7795618,0.3182325,-0.60994315,-0.55688083,0.20220007,-0.764485,0.751799,-0.91130966,0.37404284,-0.49788433,-0.6233183,-0.36279726,0.47375455,0.24625531,1.3176712,1.9362346,-0.3768097
c_1_18_672,-1.7685287,-0.37695277,0.077934965,0.7355571,0.26510268,-0.15842889,1.3316306,-0.4435835,0.3541614,-0.61969936,-0.7013522,-0.82705134,-0.025113499,0.16253577,-1.5670338,2.0619056,-0.68642396,-0.6377124,-0.56460637,-1.6179373,-0.64221895,-1.1071045,-0.41692966,-0.89176154,-0.19852269,-0.6026081,-1.2472838,0.01853084,0.050014704,0.6230945
c_1_18_673,-0.25646624,-0.23348613,-0.0865429,-0.041208643,1.7308007,0.48631912,-0.40021676,0.5623483,0.20286731,0.11098603,1.1812888,1.339848,0.0961108,-0.46881214,0.17083386,-0.89057267,-0.5278179,-0.39124075,-0.31392613,0.3974319,-0.8495562,-0.26107696,-0.621093,-0.4244334,-0.09304879,-1.1650963,-0.036652792,1.3008071,2.548155,-0.81248575
c_1_18_674,-0.13713664,-0.83199584,-0.9101766,-0.3773469,-0.25203335,-0.7174986,0.08957504,1.0341353,1.1600239,-1.2957695,-0.5463853,-0.66508436,-0.7329865,-0.14836943,1.1033276,-0.4284785,-0.61278754,-0.66125154,0.08575323,0.13131222,0.5011597,-0.57001704,-1.1549047,0.6335376,0.51238835,-1.1895887,-0.21939586,-0.5213983,2.904541,-0.17905183
c_1_18_675,-0.22121793,-1.0221416,-0.5190949,-0.70678675,-0.21425225,-1.1779859,0.2982357,0.99046046,-0.11325101,0.012782909,0.10434426,1.8927357,0.035226367,0.42897892,-0.45669135,-0.50219506,-0.29943037,-0.025940662,-0.34630033,-0.6733091,-1.0261563,-0.55665386,0.20088542,-0.5898416,0.10692608,0.42173553,-0.015162251,0.6342825,1.0687535,-1.0533499
c_1_18_676,0.32219455,-0.9684605,-0.28883198,-0.5631904,-0.45363587,0.18149321,-0.0150597235,-0.55733645,-0.3389675,0.9705617,-0.5187558,4.6865172,-0.14044231,0.114371896,0.023910208,-1.7797611,0.011458696,0.28121868,-0.091487534,0.7162314,0.14783843,0.29948986,0.4910586,-0.31404963,-0.3469021,0.6636352,0.85894066,0.37539724,0.14105488,-1.0533499
c_1_18_677,0.5744332,1.0746872,-0.63232195,0.95706147,0.6334044,-0.32073665,0.73788565,0.5975718,1.4063033,1.2138782,0.22681963,-0.101679705,0.059146587,0.8368738,0.84442365,1.0342216,0.35119116,1.0971725,0.6410496,0.061076485,2.1624954,0.39591512,0.32781145,0.051026214,0.05515764,1.2178919,0.13766742,-0.1978453,-0.12787788,0.72745
c_1_18_678,0.19545433,-0.2913167,-0.39074236,-0.10732361,0.11667796,0.56815237,0.89060336,-0.79127336,0.38353312,-1.2046702,-0.23210324,-1.4293486,-0.4993599,-0.9126121,-0.86897,2.3548272,-0.43333262,-0.44077274,-0.5724045,-1.4095696,0.81871873,-0.46057364,-0.8446371,-0.81696916,-0.19356816,-0.32741845,-1.494219,0.7322045,-1.6189659,1.3445071
c_1_18_679,0.44198355,0.50357276,0.6411667,-0.13630322,0.14509346,0.24291155,0.5538462,1.0280378,0.207901,0.75458187,0.7358539,2.397258,0.5610246,0.99216634,0.16086464,-0.6919815,0.024410855,0.25175387,0.39184713,0.7944936,-1.1416328,0.43978477,0.86409926,0.10038088,0.32331914,0.81636626,1.0863774,1.0553634,1.3645623,-0.277844
c_1_18_680,-1.278269,0.17055303,-0.3192819,-0.29660574,0.3007124,0.30609602,0.9035904,0.31380677,0.8452397,-0.29295814,-0.4976691,-0.1968883,-0.4462921,-0.39620137,-0.07891823,1.8658628,-0.7634864,-0.8773682,0.01525828,-0.9786178,0.33608854,-0.5240568,-0.058385428,-0.09059679,-0.23601231,-1.020843,-0.6574476,1.0009494,-1.1744703,0.03764847
c_1_18_681,-0.41326517,0.032911252,0.26891854,0.25968993,0.12280764,0.30415615,1.4504108,-0.1566779,-0.20841369,0.5821046,-0.59938526,0.083783865,0.105263166,-0.23744825,-1.0312057,1.6895597,-1.2750086,0.051728077,-0.34771827,-0.16424535,-0.5781762,-0.76562756,-0.41462943,-0.50294405,0.040636636,-1.25206,0.20805019,1.0667338,-0.9879236,1.0613922
c_1_18_682,0.013812813,0.41731936,-1.1477299,-1.3210657,0.060063276,0.3651707,0.25178605,-0.849381,0.4975158,-1.098565,-0.097459644,0.28423032,-0.039092526,-0.090955146,1.4550228,-1.2333511,-0.4642327,-0.52746147,0.85850924,-0.04644299,1.3874719,-0.26507187,-0.7943782,-0.29941073,0.58023226,0.13438056,-0.025482586,-0.80378485,-0.044618543,-0.66093516
c_1_18_683,-1.2546109,-1.4151071,-0.9841673,0.8370353,-0.5287739,-1.3980618,-1.045032,-0.5083653,1.0951391,-1.1310512,-0.42274898,-0.96037173,-0.28665507,-0.9522317,-0.083141916,-1.6906049,-1.9838426,-0.025940662,0.15759802,-1.3701943,-2.1036825,-0.8456054,0.045542516,-0.89176154,0.28220397,-0.6096624,-1.4675856,0.8029037,-0.7310688,0.3324024
c_1_18_684,0.46846586,-0.09584426,0.086978465,-0.45562318,2.0070882,0.75269955,1.0678642,1.2382985,-0.49113724,0.06372999,0.7624143,0.63272506,0.19587208,0.9363397,-0.28141424,0.07925723,0.24173647,-0.15865049,-0.76109356,0.07664213,-0.87240595,0.75966156,0.21537642,-0.27522308,-0.52792096,-0.67906517,0.20590733,1.4065503,0.508539,-0.97469157
c_1_18_685,-0.22009075,0.7344832,0.31965452,0.3177094,1.3068286,-0.6827179,1.6401575,0.19943003,0.907029,-0.33724815,-0.06633949,0.2001467,0.446016,0.44182247,0.42405403,1.566262,-0.28692806,0.6213454,0.9094232,-0.22653651,0.62633353,-0.338534,-0.72919863,-0.37861636,0.25984323,0.5412242,0.087670706,0.6440549,0.025471812,0.7076406
c_1_18_686,-0.2691112,0.65262496,-0.3156784,0.064922296,0.540812,0.4456846,0.39418933,0.5112068,1.490572,-0.11547575,-0.4509281,-0.526645,-0.45655406,0.20355935,-0.14903788,1.539662,-0.7718107,0.29029238,0.19831653,0.5415003,1.1929691,-0.44504482,-0.31804857,-0.04672625,0.45479494,0.04748317,-0.060786165,0.059006967,0.050014704,0.1442443
c_1_18_687,-0.7465598,-0.44821098,-0.4377787,0.89552605,0.85158396,0.11347101,0.19031322,-1.10065,1.6241668,-0.48366997,-0.0040290896,-0.4582813,0.034180764,-0.7644767,0.42624664,-0.10464085,-0.21980307,-0.047763005,-0.07251245,-0.13568954,-0.22672462,-0.32057422,-1.629955,-0.68602467,0.08833229,-0.7735125,-0.59431,0.87520546,-0.9304489,1.7225058
c_1_18_688,0.09337594,-0.45729986,-0.22395647,-0.63500214,0.024985803,-0.42127445,-0.49083415,-0.9854392,0.047091536,0.028014302,0.11862141,1.5279539,-1.1640469,-0.26126114,-0.37202686,-1.1441779,-0.26220316,-1.1088623,-0.7627885,-0.6074269,-0.28436688,0.24601509,-0.76017594,-0.63458943,-0.26771477,-0.23633336,-0.4762839,0.2233764,1.3754498,-1.2988218
c_1_18_689,0.59471333,0.7168613,0.021344116,1.1686107,-0.14830935,-1.6686695,-0.29168338,0.80052584,1.0345832,-0.13458773,0.029370233,-0.3221023,0.3463443,0.31347913,0.17580014,-0.03575577,-1.4793341,0.7873106,0.75849813,0.5344912,-0.39043087,-0.11606767,1.1931555,-0.16262959,0.73803,0.0053506754,0.4533372,1.2403328,-1.1232003,0.89801985
c_1_18_690,-2.117941,-0.40337715,-2.1806958,-1.4115024,-1.470456,-0.3745848,-2.1391397,-1.2857443,-1.2094531,-1.6055793,-2.0650482,5.317327,-2.077288,-2.7674682,-1.8366866,-1.1932274,-0.56791216,-2.4453979,-2.407255,-1.8049741,-0.12246722,-2.0622885,-2.2996948,-0.65730345,-2.5825007,-1.6934608,-2.463799,-0.86346555,-0.40884236,-2.5647826
c_1_18_691,-1.278269,1.057708,0.083968244,0.6427075,0.43234655,0.30609602,1.3243041,-0.16080403,0.6477956,-0.4885766,-0.5497198,-0.029705036,-0.30708948,-0.06117175,-0.23378733,2.3369076,-0.9019727,0.5832004,-0.2194251,-0.3443878,-0.9924025,-1.179673,0.24657124,-0.5243542,-0.069453694,-0.26426256,-0.9572126,1.3311976,-0.23732528,0.4414923
c_1_18_692,0.37519774,0.01501852,0.33047467,-0.08534993,0.13985229,-0.23900071,0.04017028,0.46985283,-0.17297643,0.16837871,0.4474387,2.719456,0.3112389,0.435666,-0.37040132,-0.9695509,0.20049255,0.43776146,-0.097847275,0.27241886,-1.712301,0.6400277,1.0666844,0.2574509,1.0545113,0.2482411,0.4767713,0.8853647,0.6409866,-0.5190781
c_1_18_693,-0.16553842,-1.6163255,-0.26582307,-0.45477954,0.7837865,-0.4451031,0.9789786,1.6142505,-0.13817434,0.6916348,0.75903594,1.5898372,0.93901485,0.7153798,-0.38180515,-0.037852123,0.9521762,-0.3819806,-0.033781286,-1.0207304,-1.0916485,-0.2517893,0.3342398,-0.95605683,1.8236268,0.59723485,0.5461884,0.67802805,0.34861413,-0.98152786
c_1_18_694,0.50598055,-0.1733303,-0.7868529,-0.47260866,0.0823531,-0.11827359,-0.041182093,-0.5391278,0.4616041,0.43294254,0.1285851,-0.724705,-0.2043184,0.24779138,1.175706,-2.170771,0.24173647,-0.6347856,-0.006681772,0.3974319,0.8234828,0.8341476,-0.6763987,0.435949,0.47632462,-0.35446164,0.08842581,-0.21422152,1.0998021,0.014893219
c_1_18_695,-0.5309097,0.49511313,-0.09142433,0.70257807,0.1730382,-0.15842889,0.38130203,-0.070331365,0.5562944,-0.25108218,-0.49847466,-0.5482994,-0.61193115,-1.1272146,0.18569654,0.26213977,0.1318054,-0.10612679,-0.6680875,-0.20649007,0.35099903,-0.980027,-0.8319582,-0.58431035,-0.11090125,-0.33570367,0.10121737,-0.4708476,0.6773808,0.69454724
c_1_18_696,0.34668344,0.06822196,-0.18965581,0.6054254,0.018489862,0.029041253,0.2729941,0.25598037,-0.32510734,0.4504179,-0.11404634,-0.64893633,-0.17102537,0.15159431,-0.20963722,0.802854,-0.48165196,0.7955288,-0.37482333,-0.17635165,0.02312824,-1.0352935,1.1755519,-0.042386327,0.36763665,-0.23633336,-0.22462775,-0.81496227,-0.60453635,-0.07363919
c_1_18_697,-0.3912093,0.64739525,0.08998496,0.53390265,-0.030376624,0.076210484,-0.02894056,0.7776394,0.4696419,0.9654274,0.737228,-0.6596861,0.16737002,0.0676277,0.8524264,1.0677223,0.7684462,0.87783176,0.0018752422,0.94489026,0.10745082,-0.17725058,0.15154915,-0.19025111,0.1404607,-0.6888155,0.2892994,-0.40414152,2.7220526,0.11020759
c_1_18_698,0.2885141,0.15720841,0.15074433,-0.4764601,0.16947101,-0.73161,0.049338438,0.23244406,0.14390378,0.20111167,0.4730022,-0.65737754,-0.40693977,0.66540736,0.5474439,-1.2091235,0.2097471,0.064990565,0.17125025,0.36275977,-0.21937251,0.38431388,0.19660431,-0.23705901,-0.024109077,0.45223165,-0.40295044,-0.11834433,0.5206745,0.06764961
c_1_18_699,0.3527632,-0.9508832,0.18556087,0.24397027,0.08860822,0.047163293,1.0759591,0.73576254,-0.13139315,0.47937644,0.14159068,3.022379,-0.049901925,0.37744334,0.119213246,0.020566009,0.306098,0.16543148,0.030975949,0.016956335,-0.22918357,-0.22225504,0.4428809,-0.13986905,-0.26388758,0.2514076,0.667137,0.51413083,0.61787486,-0.46911943
c_1_18_700,0.18892033,0.8299098,-0.2906119,0.10391291,-0.21524887,-0.20736276,-0.14436138,-0.076213844,0.45814875,0.12909918,-0.8911837,-0.4472388,-0.51511896,-0.9233537,0.16211356,-1.0609194,-0.9019727,0.5115494,-0.5724045,-0.41735527,-0.19753757,-0.7744395,0.4910586,0.034329876,0.06737611,-0.07776928,-0.8227671,-0.8467917,-0.00038199683,-0.42552555
c_1_18_701,-0.4555444,0.12685248,0.12279253,0.72734374,0.012839395,-0.24967712,-0.15560424,0.63593346,0.47288647,0.66193503,0.77065766,-0.5201969,-0.005892981,-0.57533354,0.863931,-0.72056353,-1.4043081,0.47446337,-0.3097365,0.03205781,0.8376822,-0.6856689,0.46107844,0.16453795,0.4140111,-0.8327459,-0.22375481,0.20701769,0.7504935,0.45113036
c_1_18_702,2.717399,1.1411939,1.1913686,0.09944961,0.93197525,1.8252008,1.3643947,0.11656898,0.87816024,2.2260303,0.997518,0.5731193,1.1968014,2.1669235,2.280792,0.120618716,2.0863445,1.2100412,1.7775782,2.1444542,1.9750378,1.5554063,2.3904574,2.5310497,1.7617043,2.5388591,2.248163,-0.14918494,-0.40775695,1.1602699
c_1_18_703,1.2863576,1.0936171,1.253879,-0.11320073,0.5193475,1.6028631,0.22881247,0.22835281,0.824675,1.4912328,0.6502069,0.017695399,0.65063787,2.159591,1.9967822,0.5081877,2.471231,0.56885535,1.3699803,1.769028,1.5886399,1.3941813,1.9448031,2.1843333,1.0928652,0.8621896,1.397989,-0.033629537,0.52669203,0.9285963
c_1_18_704,1.0341873,0.9638848,1.3831933,0.31318733,0.163509,0.52089024,0.43028086,0.89183897,0.37793452,1.4915365,0.6209287,1.9245819,0.8464751,1.3490183,0.34235796,-0.4128258,0.7913404,1.1260556,0.64845115,1.1813607,-0.084115446,1.0091116,1.6544213,1.320821,0.4976594,1.386309,1.0797265,0.95620394,1.7794899,0.13702968
c_1_18_705,0.9970482,0.04711049,0.059737444,-0.42599192,0.3715134,0.36704314,0.57882655,-1.0862569,0.22292529,0.7616009,0.96839654,-0.23401931,0.6562795,0.90306777,1.4922302,-1.4853464,1.312364,-0.5093235,0.6805589,1.1235952,0.5551144,0.60204345,-0.11534581,0.45685852,1.0162661,1.6719366,0.9253933,-0.65588087,0.19924703,0.22389163
c_1_18_706,-0.06875687,-0.6234495,-0.7061107,-1.53171,-0.29694632,-0.30407602,-0.40895027,-0.6418085,0.25156102,-0.18037339,0.10301536,-1.0941017,-0.754747,0.25886303,0.20045072,-0.021177823,0.16294882,-0.09316815,-0.06371006,-0.08429726,-0.63568556,-0.34200823,0.4444034,-0.51362365,-0.1494433,-0.45734727,-0.08110666,-0.9044896,-1.6355102,-0.65989876
c_1_18_707,-0.35014585,0.3546436,-0.17269985,-0.15103018,-0.1675808,-0.3717083,-0.31117904,1.0162889,0.09702788,-0.15180779,0.40185866,-1.1471689,-0.3423581,0.8564031,0.20412226,0.14534086,0.82827896,-0.26842767,-0.12088735,-0.10666375,-0.36317724,0.4339063,0.23398118,0.38638598,-0.19852269,-0.6888155,0.13987942,-0.23163605,1.8010045,-0.36494914
c_1_18_708,-0.18653005,0.54258263,-0.4936086,0.5276143,0.41494372,-0.76018476,1.1167283,-0.31312943,0.3123627,-1.153767,-0.50170064,-0.5834705,-0.3534112,-0.6672633,0.8506509,1.9609966,0.034699805,0.44155082,0.2906402,-0.45168564,1.2103657,0.14739269,-0.9563878,-0.29941073,2.5719829,0.054426093,-0.5891309,-0.42541757,0.08651707,0.15045138
c_1_18_709,-0.34536514,0.15050249,-0.16763853,1.3544762,-0.30902275,-2.4131176,-1.1544029,1.139792,0.76770777,-0.5755985,-0.353334,-0.8119671,-0.56572276,-0.11852563,-0.009788573,-0.6468802,-0.19310792,-0.033958334,-0.2819967,-0.39306396,-1.5625765,-0.55900496,-0.29296035,-0.89176154,0.2383,-1.1080147,-0.2571768,1.4955363,-1.7222089,0.6517326
c_1_18_710,-0.2645045,-0.788506,-0.31208023,-0.8538632,0.14267649,-0.3068417,0.4276338,0.659552,0.2660398,-0.24890202,0.58686334,1.5858526,-0.08482544,-0.10887251,0.31591934,0.085929304,-0.37978294,-0.07677234,0.32592952,0.19747175,0.2573834,-0.20928219,0.11710614,-0.37358305,0.40538487,0.14770032,0.1829194,0.6201986,-0.14822388,-0.70291275
c_1_18_711,-0.2325263,0.20679693,-1.1477299,0.31652093,0.66386247,-0.26042032,-0.2198091,0.14090975,1.0123358,-0.30487195,-0.6463459,-0.8482029,-0.701427,-0.3362441,-0.14903788,0.5502618,-0.23180704,0.06278467,-0.53213525,-0.23712339,0.61264235,-0.5898492,0.013969279,-0.8047434,-0.36279726,-0.15464497,-0.5777819,-0.5375205,-0.04695616,0.36933446
c_1_18_712,-0.20884639,0.4290374,-0.31387827,0.44589427,-0.08623314,-0.40361723,-0.20521815,3.8888953,0.28692704,0.7777393,0.4948785,-1.0014431,0.16341154,0.35948995,-0.49606523,0.37429383,-1.1341717,0.3391164,-0.015269803,0.86586785,-0.64549667,-0.05748048,-0.18211639,0.2460456,-0.19728318,-0.7633742,0.4980825,-0.010155653,4.1440997,-0.19447276
c_1_18_713,1.2220622,0.9661175,-0.06712247,-0.016315207,0.02152437,-0.21521781,-0.10468801,-0.3659683,0.33501336,1.150731,0.9317896,-0.57830024,-0.0165522,1.1024679,0.49835297,0.20552997,-0.15529235,0.2281333,0.4164746,0.86158687,-0.3075625,0.4193531,0.29454982,0.2574509,0.4226057,0.4085329,0.7402487,-0.68384033,-0.36415762,-0.045693573
c_1_18_714,-0.41696346,0.09257302,-0.7276475,-0.16557968,-0.5911427,-0.3977713,-0.13597913,0.07220623,-0.5961176,-1.6504766,0.5136286,-1.0950707,-0.0892276,-1.0390941,0.14707583,-0.86801964,-0.09597245,-0.516284,0.068032704,-0.79679215,1.3971037,-0.35948065,-1.1385684,-0.27041698,-0.26771477,-0.15083134,-0.3690684,-0.43165672,-0.33028567,1.3833008
c_1_18_715,-0.05408042,0.5808443,-0.13086432,-0.38813996,0.3701051,1.1335655,0.5642495,-0.44970515,1.2156708,-0.29741746,-0.1383452,-0.29524386,-0.24277927,-0.3789192,-0.09020145,-0.0006415477,0.48736686,0.52256763,-0.33216897,-0.7114941,0.8079416,-0.8705845,0.5381473,0.75517815,-0.08004222,0.29990917,-0.7748656,-0.25965157,0.14302363,-0.07549322
c_1_18_716,-1.0491805,-0.18124706,0.016692337,0.4452458,0.61522716,-0.34603384,1.6818278,0.06319122,0.9880754,-1.1423767,-0.4117051,-0.35196397,-0.13706869,-0.39547846,-1.1953486,2.2355616,-1.5379214,0.7649844,0.02856488,-0.97288287,0.075904705,-1.2097602,-0.90921575,-0.51362365,0.2537078,-1.4097849,-0.5039448,0.56765914,-1.3192462,1.9061406
c_1_18_717,-0.30631906,-0.55054194,-0.93852895,-1.6119345,0.20091659,1.0118744,-0.21883264,-0.8839643,0.77228755,0.17308766,-0.39510766,-1.0681164,-0.79590714,-0.2667371,-0.045440797,-0.018076047,-0.62038636,-0.19266511,-0.7408479,-0.20838998,-1.1324152,-0.56135917,0.12865087,-0.39378476,-0.1849239,-0.039426696,-0.46844554,-0.9702876,-1.5802516,-0.10807599
c_1_18_718,-0.22121793,-0.35952902,-0.42829195,0.50836647,-0.20184457,-1.2723429,-0.36147338,-0.122008845,0.32001126,-0.8355434,0.57615906,-0.66508436,-0.29144773,-1.0334558,0.42624664,0.022567157,0.006249459,-0.17438495,0.4789133,-0.86038995,2.2382543,-0.10505173,-1.2488333,-0.22291349,0.17987272,0.16588241,-0.6638649,-0.4259706,-0.17244919,0.15826006
c_1_18_719,-0.9683147,0.24239425,0.53288454,0.62976605,2.670116,0.901624,0.6637064,0.831709,0.93427217,0.31984147,0.63610214,-0.29270557,0.15249214,0.058050137,0.030583007,-0.4662706,0.5729215,-0.07910802,0.0018752422,-0.5597841,-1.3132364,-0.047996588,0.08841415,-0.28970435,0.4856241,2.6059575e-05,-0.059977286,0.8575798,0.2533137,-0.9722118
c_1_18_720,-0.014732752,-1.2122866,-0.85911125,-2.2951248,-0.6449393,-0.22838983,-0.5564974,-0.77482104,-0.04208607,-0.13321641,-1.436223,-1.0854001,-0.9098039,-0.4725378,-0.0030034017,-2.1201963,-0.71037424,-1.281231,-1.3719668,-0.3129632,-1.5079618,-1.1719537,-0.22364974,-0.1717991,-1.534296,-0.24427642,-1.066778,-0.63507897,-0.16547266,-1.2824746
c_1_18_721,-0.37783924,-0.23756175,0.8709206,0.4873742,2.1474476,0.58472157,1.2415113,0.61913615,0.7003875,0.9145627,0.9320901,0.6218132,0.025800286,-0.21587794,0.216314,-0.84986377,-0.7885857,-0.37012517,-0.12732796,0.43753323,-1.9026017,0.08860364,-0.15454175,-0.68602467,0.10910366,-0.7684371,0.9804057,1.0758913,2.7356703,-0.4995849
c_1_18_722,0.3562297,-0.34225607,-0.71685356,-0.97360533,-0.32012504,-0.8602832,-0.5374708,-0.82466924,0.29906103,0.23160493,0.90176237,-0.7536165,-0.5643768,0.3763909,-0.14903788,0.48764575,-0.9948007,-0.26464653,-0.08261315,0.38364023,-0.64221895,-0.26307312,-0.0048291525,-0.33866298,0.010188347,-0.38821653,0.35762334,-0.91217285,-1.7514699,-0.46031317
c_1_18_723,0.44198355,0.3424789,-0.7979908,-0.0053975307,0.34383518,0.1647379,-0.022853324,0.17592776,-0.46807796,0.15714988,1.2604555,-0.46521592,-0.11358368,-0.6439537,-0.42306587,-1.1215962,-0.1071088,0.30133718,0.30888695,0.31454828,0.84590095,-0.07659922,0.5095799,0.49810094,0.8046457,0.6333435,-0.05029525,-0.60682577,0.531758,0.643387
c_1_18_724,-0.0034737932,0.2930642,0.26475433,-0.10862735,-0.38280472,0.060630426,-0.32673335,0.16575412,-0.027470494,0.36414382,0.42269662,-1.1621783,-0.6298391,0.83294886,0.8220255,0.16958609,0.7012343,-0.2823397,0.20503464,0.6817435,0.5247389,0.20433137,0.22723499,0.009048973,-0.042606637,-0.052132398,0.4488747,-0.4628621,0.9459793,-0.24974653
c_1_18_725,0.3579606,-0.3166238,-0.46455723,0.21376756,-0.1302034,0.58472157,-0.51749045,1.4994451,-0.62814677,0.43294254,1.4029877,-0.9043315,-0.11692442,0.3031955,0.12812065,-2.424041,0.07522887,-0.17803034,0.34390205,0.4090749,0.2938457,-0.07840214,0.38809603,-0.31404963,-0.019507255,0.12601382,-0.54307616,-0.3049969,2.2448378,0.30604804
c_1_18_726,-1.3451544,-0.09204767,-1.8899064,1.7896119,-1.0582681,-0.73161,-1.135668,1.7557268,-0.52816397,-1.5998586,-0.9833182,-1.2007443,-0.8773592,-1.9310106,-0.49261066,-0.4603821,-0.4469948,-1.4747118,-1.1856751,-1.427746,0.783701,-0.9574068,-1.2869247,-1.0357326,-1.1504718,-0.33570367,-1.7840601,0.40207678,-1.3394046,0.17248698
