cell_id,4-1BB,CCR7,CD123,CD127,CD138,CD14,CD15,CD163,CD31,CD38,CD45RA,CTLA4,FABP4,GITR,GZMA,GZMB,ICOS,IL-18,IgD,Ki-67,LAG3,Ms IgG1,PD-1,PD-L1,PD-L2,Rb IgG,TCF7,Tim-3,Vimentin,p53
c_1_11_1691,1.8431449,1.1361234,2.4299312,1.1495287,1.1250471,0.75845,2.4232852,2.2092147,1.6417075,1.1099724,0.9661767,2.0902414,1.3693745,2.1722574,2.0924783,1.5453217,1.4468584,1.9004927,2.196582,1.998451,2.6535437,3.2365425,2.1111298,1.7977197,2.205913,2.6477225,2.1815357,1.2741305,0.7526504,1.9400973
c_1_11_1692,-0.9683979,-0.6102494,0.4641309,0.7659805,0.23865908,-0.3151572,-1.0580435,-0.5284395,-0.9665027,-0.5432772,-0.24740349,-1.028248,-0.076951236,-0.8190595,-1.5085759,0.86894655,-1.522667,1.4087948,-0.9780195,-1.5077667,-1.0824522,-0.74097115,0.6113594,-1.4868901,-0.8089202,-1.0337018,2.4893956,-0.39001969,-2.237181,-0.6684546
c_1_11_1693,-1.2530086,-0.7476272,0.33168128,0.06705693,-0.08884353,-0.581861,-1.0002623,-1.1803789,-0.7832414,-0.42684737,-0.19485272,-0.9606231,-0.32690167,-0.56274533,-0.7274532,0.63693446,-0.96081746,1.0808274,-1.0704958,-1.1152043,-0.43954444,-0.76421124,0.44653386,-1.4421073,-0.6420908,-0.4117696,1.0217441,-0.70659494,-2.980389,-0.55230844
c_1_11_1694,0.3852294,-0.16396354,1.383838,-0.09429808,0.20693757,2.9814122,-0.007765821,0.7329082,0.5688389,1.4076631,0.053812955,0.3353907,-0.19338512,0.537399,0.12888792,-0.047371432,-1.088385,0.81191254,-0.06342726,-0.48546436,0.71976215,0.5878568,0.51794595,0.5322559,0.1760166,0.09588257,-0.51315796,0.00752454,0.23415689,0.24283849
c_1_11_1695,1.146051,1.1816607,1.6463457,0.81012374,1.2800957,0.8732878,1.0947039,1.6104503,1.2158809,1.3460914,0.8299182,1.4248658,1.2712396,1.6560748,2.1996553,1.2947243,0.57534075,1.5396106,1.1880158,1.6645515,2.2571054,2.3370485,1.5520229,1.3350459,1.5523291,2.0116262,1.5188913,1.1296334,1.0810324,1.0631427
c_1_11_1696,0.06358658,0.07268415,1.0515871,1.2470487,0.4815267,-0.116131924,0.66876906,0.45915863,0.4664033,0.628877,0.88783383,0.54301405,0.6177042,0.64069283,1.4899471,1.2537498,-0.23178998,1.110264,0.6160905,0.4495266,0.49364042,0.860757,1.0779248,-0.17479037,0.90274507,0.7121111,1.2116259,0.23872848,-0.47473863,0.524254
c_1_11_1697,1.9089134,1.5468156,2.6084588,0.60624677,1.2483286,1.6764125,2.7831666,3.4329486,1.2999471,1.3069686,1.3025056,2.2126262,1.3555225,2.4054425,2.3626273,1.533818,1.4538366,2.297095,2.0957541,2.3205798,2.519318,3.0942528,2.2394814,2.5303695,2.6912918,2.5544956,1.7710973,1.5853019,1.1454824,1.6769865
c_1_11_1698,1.638668,1.3303505,2.5874307,1.1987575,1.1281883,0.73271585,1.9933358,1.9351315,1.549954,0.6018914,0.7217114,1.7504606,1.1399324,2.1261759,3.1888883,1.9769611,1.6766384,1.6237944,2.2438352,2.099237,2.283104,2.8618689,2.2949038,1.7539457,2.1228936,2.437943,2.0683095,0.7125978,0.044090386,2.039952
c_1_11_1699,-1.1025817,-0.3469559,0.3717939,-0.06352989,0.0385876,-0.47017965,-0.0949429,-1.0085247,-1.2278147,-0.3889528,-0.7407221,-0.19811419,-0.11398198,-1.4583843,-0.56644243,0.30360556,-1.4795672,0.9853105,-1.316208,-1.1056987,-0.7583237,-0.8538358,0.17983928,-1.4127995,-1.1139964,-0.84888536,0.38333356,-0.9767015,-2.7639246,-0.77842754
c_1_11_1700,-0.26036468,-0.044598628,-0.8649028,-0.93673825,-0.476498,0.50440747,-1.6838953,1.5544806,0.8304832,0.69864976,-0.95814794,-0.09707331,-0.50504667,0.011501693,-0.18961172,-0.31035793,-1.955178,1.4728714,-0.32177886,-0.9525449,-0.21465614,0.08563347,0.38574153,0.77656686,0.22072108,-0.8106019,-0.5391766,0.03922146,0.44172475,-0.11655291
c_1_11_1701,-1.0615178,-0.75649506,-1.9831516,-1.8119518,-0.6463171,-0.74937296,-2.2008142,-0.61635375,0.82503104,1.066587,-1.4036335,-1.7148154,-0.631655,-0.0022292894,-0.9356377,-0.5010536,-1.7150117,-0.012567173,-1.2177945,-1.5154963,-1.3073295,-0.59612626,-0.6444997,-1.5203792,-0.7291937,-2.181045,-1.1918309,0.20848383,1.0148404,-0.67314774
c_1_11_1702,0.48869535,-0.49346736,0.3717939,-0.70891356,-0.2734529,2.2349157,-0.80640286,0.383695,-0.08512671,0.9130093,0.11719689,-0.27872694,-0.15238427,0.26337454,-0.48672262,0.00025202552,-0.38317105,1.5573242,-0.2121448,-0.6721031,0.24167885,-0.0861503,-0.12510604,0.98814857,0.12606819,-0.051177196,-0.7639868,-0.202769,0.3147009,0.45007375
c_1_11_1703,0.66292673,0.374659,1.4274266,0.7479456,0.9946526,0.037208296,0.5383708,-0.074731186,0.59694165,0.5744623,0.111145675,1.0492234,0.5771805,0.8561352,0.10206457,1.4196037,-0.18307577,1.3300015,0.36980376,0.77008224,0.90313935,1.0495108,1.3860931,0.37065762,0.83536816,1.2385523,1.0980633,0.5601356,-0.93393064,0.56417936
c_1_11_1704,-1.1395462,-0.4766893,0.64744633,0.61722445,0.2262933,-0.24642777,-0.5367259,-0.6415918,-0.63915586,-0.20721121,-0.107832186,-0.13015513,0.32771388,-0.29358265,-0.86534876,0.8855153,-0.8203372,1.7781458,-0.24597277,-1.2261825,-0.36924472,-0.7525575,0.9575231,-1.4569238,-0.9186162,-0.6506917,2.2584138,0.09819298,-2.0321257,-0.23854761
c_1_11_1705,1.9294791,1.2320197,2.3427165,0.5749144,0.88979524,2.126048,2.130866,3.4942608,1.3453571,1.9602933,0.91197085,1.958577,0.96006423,2.2929335,2.070764,1.653406,1.3297708,2.4980564,1.6883703,2.2943242,2.2872562,2.5714602,1.8184402,1.7304848,2.1395457,2.4227178,1.4818815,1.1438202,1.1230159,1.8126967
c_1_11_1706,0.0041453987,-0.09731684,-0.3363415,-1.6777236,0.018526398,-0.6111967,-0.8581885,0.6864749,1.0536319,1.06796,-1.2451802,0.5746921,-0.18705814,0.70503324,-0.25306728,-0.37663236,-1.6947691,0.49997568,0.38735932,-0.6417276,0.25989544,0.76748806,0.49443135,0.22589353,0.41983855,-0.46552873,-0.49146533,-0.36187083,0.46185073,-0.27875203
c_1_11_1707,-0.75252265,-0.41312394,-0.107594155,-0.8867457,-0.30219704,-0.63252425,-0.08466539,1.334034,1.963738,0.9753234,-1.0034293,-0.24419953,0.2307782,0.36774167,1.3254561,-0.11450031,-1.4619259,0.124313794,0.1543754,-0.62920475,0.17742877,0.7837874,0.5084271,-0.5138902,0.1711447,-0.6185591,-0.80153453,0.30476454,1.2034405,0.26562646
c_1_11_1708,-0.29754153,0.031909987,0.94363207,0.36449337,0.85866576,0.97960085,-0.51055765,1.2512659,1.3098241,1.4762621,0.24033388,0.50870985,1.310873,0.8460622,-0.019510105,1.5277898,-0.47697273,1.9851608,0.49385905,-0.29477596,0.824759,-0.22871931,0.10095698,-0.035538446,0.3880452,0.098008335,0.1680636,0.6787054,0.8748889,0.7251019
c_1_11_1709,1.377825,-0.048806638,0.6848871,-0.36939365,0.06259398,3.100937,-0.636074,2.224709,0.87270266,1.8180933,0.08444467,-0.0804628,-0.5091903,0.2949067,0.47808212,-0.45829678,-1.5483222,0.766532,-0.07458642,-0.38565627,0.24832232,0.8891979,0.2945361,1.5421822,0.14237952,-0.2916757,-0.6369114,0.4094947,0.013603286,0.00412121
c_1_11_1710,0.30835053,0.16586426,0.00948864,1.0381147,0.05649918,-0.84192324,0.44417,0.010937549,0.35436216,0.09275546,0.8816554,0.5095438,-0.018674808,0.43085945,-0.03466781,0.5598427,-0.47500578,0.42348465,0.3352479,0.6579531,0.042319596,0.7233658,0.45031872,0.07952497,0.50351924,-0.1611962,0.5018289,-0.673851,-1.917131,0.1728932
c_1_11_1711,1.3990116,1.3548304,2.1140974,0.75220513,1.3241519,1.1814106,1.5915761,2.5489144,0.9017522,1.0630436,1.0311569,1.7689232,1.0955902,2.273042,1.7397732,1.3658829,1.7600936,2.0476341,1.5678966,2.0200908,2.0186062,2.7037678,1.787823,2.0875552,2.426933,2.0005534,2.0314615,1.17622,0.8298283,1.5953677
c_1_11_1712,1.426572,-0.3658194,0.94151056,-0.48904732,-0.1648225,2.9989042,-1.1732264,1.0424012,-0.022453338,1.4619004,-0.43570107,0.404088,-0.25915685,0.7127809,-0.27353072,-0.47089747,-2.4464803,0.7286401,-1.1355993,-1.3060324,-0.29698297,0.45851642,0.19971687,0.85305005,-0.18915023,-0.8644632,-0.9480798,-0.16776013,0.14047575,-0.07125311
c_1_11_1713,-0.39479542,-0.62039274,1.2560242,0.76533526,0.8316171,0.015500864,-0.20108636,-0.8068977,-0.6578969,0.190497,-0.08686088,-0.005557388,0.22806935,-0.59562856,0.022332339,1.3894244,-0.92715776,1.8732978,-0.35247248,-1.1808381,0.2466637,-0.25123084,1.0647241,-1.066359,-0.42458338,-0.152455,1.8532113,0.47754607,-0.5867206,0.654793
c_1_11_1714,1.042197,0.9168374,1.5213144,1.0088034,0.97656053,1.2001388,0.7564373,1.8741962,1.2000127,1.6861494,0.6115505,1.4381541,1.2010409,1.4826534,1.5898545,1.5037553,0.6941341,1.2852455,1.2059745,1.654097,1.8117253,2.502466,1.498413,1.200889,1.7203667,1.8877143,1.299112,1.2235359,0.96313804,1.9555529
c_1_11_1715,1.6942779,1.2878796,1.7810585,0.7700716,1.3193383,0.6312316,2.130866,2.2996964,1.5031554,0.95812035,0.658967,1.8526978,1.0288675,2.3887389,2.035308,1.1644665,0.93450916,1.531254,1.5261108,1.7480894,2.2863672,2.760225,1.5503023,1.9831223,2.0634034,2.40955,1.7202406,1.3304833,0.29608965,1.6350859
c_1_11_1716,-0.8825311,-0.6637398,0.24992011,-0.04991115,-0.23868747,-0.616853,-0.5192382,-1.4426206,-0.9714029,-0.4808409,-0.9053736,-1.0634738,-0.15125933,-1.0605426,-1.553498,0.56988937,-0.83970976,1.0983812,-1.0204414,-1.5414767,-1.0185809,-0.9158854,0.18157612,-1.6018364,-1.0681338,-1.2456096,1.1241597,-1.1247046,-2.357368,-1.1111976
c_1_11_1717,0.053108636,0.3466635,1.391733,1.2939363,0.7437248,0.052979667,0.578966,0.10248397,0.74655366,0.6471373,0.654408,0.6438833,0.679032,0.61071754,0.642038,1.5134033,-0.3191991,1.3431301,0.61211157,0.54761547,0.3516969,0.55477816,1.5023862,-0.05021367,0.8297812,0.3632901,1.5401409,0.7483165,-0.56395763,0.802143
c_1_11_1718,-1.1629208,-0.544927,0.0026573187,-0.18939456,-0.2409997,-0.6845492,-0.18656641,-1.0531337,-1.0138859,-0.50455666,-0.62696904,-0.9945954,-0.3083297,-1.60836,-1.1493101,0.09685803,-1.4203181,0.8270856,-0.9252413,-1.3879571,-0.961279,-0.8295425,0.15624428,-1.4688565,-1.3409772,-0.9406374,1.0678191,-1.1636505,-2.4150338,-1.0908831
c_1_11_1719,-0.568352,-0.12215677,1.4630258,0.7021553,0.8055505,0.26266703,-0.007765821,-0.45616996,-0.45192754,0.13316423,0.23375745,-0.10225838,1.0099795,-0.2690384,-0.24629238,1.2433769,-1.2020147,1.3157665,-0.18425849,0.009736871,-0.14570324,-0.01647113,1.1589919,-1.1184185,-0.3652193,-0.110674106,0.8169484,0.73577094,0.4857422,0.8912448
c_1_11_1720,0.30464777,-0.80161625,0.34514326,-0.6277659,-0.2131851,1.5217546,-1.378614,0.28558213,-0.041476548,0.9477377,0.1894941,0.23971449,0.0046121352,1.0716969,-0.14089589,0.13089108,-0.8991868,2.2197695,-0.027354823,-0.5025888,1.2761772,-0.6784125,-0.5538612,0.5844203,-0.07322531,-0.24081214,-0.37437373,-0.20995507,0.2095204,-0.06718472
c_1_11_1721,0.41469264,-0.7766362,0.53934634,-1.2818792,-0.62159294,3.1420693,-1.1669763,1.4496689,-0.304055,0.7725432,-1.2746787,-0.78689885,-0.605144,-0.40835443,0.17737947,-0.7127696,-1.4444656,0.5808221,0.039245512,-0.7902622,0.40066168,-0.4509941,-0.13835384,2.0559194,0.23022601,-0.3783596,-0.4546704,-0.23116183,0.22646806,-0.05502879
c_1_11_1722,0.31573096,-0.3486615,0.8502688,-0.3591732,0.6789498,0.82143974,-0.24536417,0.6993691,1.5987152,1.3623142,0.0054462594,0.24355951,1.177169,0.3520503,0.30466282,0.56988937,-0.21821153,1.0583298,0.19479555,0.14237465,-0.01649778,0.5211458,0.7038263,0.27281544,0.12107857,0.29448935,0.27137586,0.5801315,0.95137805,-0.013895389
c_1_11_1723,-0.18847226,-0.0004154552,1.3328935,1.1801233,0.43931195,-0.19837101,0.20786756,-0.09497792,0.5176585,0.5165737,0.80849576,0.1726208,0.49162272,0.2426289,0.2526064,1.5801877,-0.6249188,1.2683079,0.79262424,0.6583933,0.009859356,0.20817962,0.9807079,-0.13598162,0.54937726,0.41971403,1.7037617,0.5125567,-1.859294,0.93560594
c_1_11_1724,-0.7668059,-0.2178694,0.8760413,0.5248036,0.17859012,-0.051348835,-0.024205238,-0.6492358,-0.67119235,-0.3583287,-0.89438593,-0.70490336,0.1673774,-0.31702322,-1.1334577,0.80559266,-0.7495917,1.4733964,-0.74159753,0.07009197,-0.5880994,-0.5747405,0.39820796,-0.86404246,0.05289527,-0.49775714,1.5605655,-0.4932906,-2.2611377,-0.1849222
c_1_11_1725,0.50141126,-0.49159423,0.7522505,0.747195,0.07181616,-0.09399196,1.8525542,-0.19600987,-0.5461739,-0.2887214,-0.37225318,-0.14662105,0.40284532,-0.66701597,-0.8108396,1.0224961,-1.2080516,1.110946,-0.49497697,-0.71072686,-0.4834328,-0.34388524,1.1616195,-0.8662553,-0.46291333,-0.55137557,-0.27032927,-0.5496662,-2.1175146,0.20156844
c_1_11_1726,-0.21524276,-0.008604079,0.41203123,0.043004468,0.25527942,0.9142674,-1.0698261,0.58344483,-0.034727935,2.1596115,-0.20302586,0.4707928,-0.08938791,0.63446355,-0.37729502,0.28665075,-0.63568634,0.5404756,-0.18598564,-0.83768564,-0.23254018,-0.20203447,0.10095698,0.5736638,-0.050636683,-0.5290759,-0.92484635,0.7362316,0.66475445,0.924607
c_1_11_1727,0.942363,0.7438727,1.8875471,1.2261269,1.1155801,0.5296681,1.8185289,1.304693,1.0957599,1.1476871,0.66879654,1.4523604,1.1922569,1.6654811,1.4380623,1.4246343,1.0272743,1.3944297,1.39183,1.0744284,1.9083816,2.2000506,1.5019449,1.2985895,1.5526891,1.8808788,1.5406963,0.9256253,0.48535046,1.5354755
c_1_11_1728,-0.5139584,-0.15190268,0.5771795,0.41765717,0.2281673,-0.4406417,-0.6926721,-0.28670025,-0.56175816,-0.27877122,-0.71434706,-0.13074073,0.42516762,-0.27378875,-0.36649388,0.71161276,-1.2324148,1.4911134,-0.9661236,0.45147705,-0.36698183,-0.55884904,0.2846829,-0.9155716,-0.2479109,0.16048661,1.4801526,0.6175158,-2.3241153,-0.22281192
c_1_11_1729,1.2789079,1.0504651,2.1728463,0.5276192,1.1452153,1.6368854,1.4892666,3.0921679,1.2016091,2.6272614,0.74156517,1.4394269,0.7556776,1.7424802,1.7522951,1.4275416,0.4658265,2.1829731,1.15963,1.6565148,1.6497341,2.3119047,1.5928642,1.3852824,1.6063493,1.728132,1.0944054,0.87865925,0.596896,1.2859954
c_1_11_1730,-0.048971865,0.10352623,1.170367,1.4648885,0.610401,-0.29653004,0.3977642,0.1625165,0.24056703,0.5380979,0.8852356,0.28111368,0.7385995,0.22168106,-0.13929226,1.4065713,0.111217745,1.2581269,1.2661808,1.0722785,0.40373,-0.012446637,0.71376175,-0.25311008,0.74995744,0.41364017,1.234618,0.53769785,-1.9381871,0.60291547
c_1_11_1731,0.54720306,-0.8363462,0.3604168,-0.7420625,-0.63125235,2.6271482,-1.2696809,0.9590659,0.80074185,1.4770955,-0.88239396,-0.46224603,-0.42682302,0.1603641,1.1563643,-0.48558533,-1.0112419,0.5294216,0.32435358,-0.532515,-0.20004882,-0.39186478,0.05242081,1.3202457,0.2817444,-0.23031022,-0.8062901,-0.33552304,0.34163857,0.10844693
c_1_11_1732,0.26877195,0.29247883,1.5947468,1.4538994,0.864539,0.17408325,0.7043511,0.54172456,0.5303107,0.78234124,1.5681493,0.42469758,0.86072624,0.22814797,0.063319415,1.9550129,0.17546524,1.3742882,0.9468003,0.69458544,0.15061146,0.7510555,1.5334482,-0.056113794,0.6095633,1.0378096,0.3821947,0.23530288,-1.8839875,0.8580594
c_1_11_1733,1.7028049,1.400462,3.0942764,1.3753839,1.4866943,0.7497415,3.0031703,1.9695678,1.5831647,0.9723567,0.93822736,2.0350425,1.2987372,2.1837878,2.4305205,1.7800314,1.7998189,2.2239332,2.1925743,1.9795525,2.7725372,3.2909093,2.1871011,2.1625745,2.3309112,2.8339434,1.8559532,1.5026188,0.20255661,1.6801742
c_1_11_1734,0.36034667,0.41051722,1.2360239,0.9595698,0.665955,0.18438074,1.1384677,0.50420856,0.47960693,0.66795886,0.71405935,1.455643,0.5001392,1.3955745,3.2305293,1.447777,1.1059506,1.0963141,1.1568975,1.0214591,1.6853778,1.3929753,1.3734137,0.558508,0.89832,1.2772118,1.0423006,0.75364476,0.65467805,0.75162554
c_1_11_1735,0.77531105,0.27094507,1.4389987,0.8209468,1.158732,-0.051030405,0.77981466,0.5172374,0.6327714,0.59022486,-0.0311465,1.1256019,0.7639884,1.1227309,1.0714182,0.7220632,0.48606583,1.1653488,1.0832565,0.9579809,1.2982614,1.3648032,0.96043634,0.5854927,1.1410798,1.3315377,0.6386614,0.68849784,-0.24333414,0.5342019
c_1_11_1736,-0.38019404,0.25257492,-0.79865193,-1.4120487,-0.327681,-1.0872462,-1.1360489,-0.5332078,1.7299987,0.3871523,-1.2465718,0.33813274,-0.5300588,0.21248582,0.68287784,-1.085935,-3.236612,0.11965233,0.18546477,-0.74304646,-0.00045332,1.4069142,1.0696849,1.5388553,-0.7812732,-0.29576197,-0.70477754,-0.021245997,0.36543345,-0.17693804
c_1_11_1737,1.7888808,1.8004849,2.366172,0.67728466,1.4164197,1.3627906,2.3330774,2.9711602,1.3382633,1.3877856,0.9621722,2.3554423,1.16063,2.0119946,2.3658469,1.4876599,1.6832904,2.0883965,2.035886,2.18596,2.6648402,2.9346333,1.7640586,2.2447367,2.51942,2.5464342,1.9313444,1.3120779,0.662527,2.0680616
c_1_11_1738,2.2028825,1.9491433,2.90998,0.14429787,1.0224565,0.7932957,2.6322892,2.9941397,2.811012,0.29696867,1.4917321,2.8037672,1.4927845,3.6174433,2.9532988,1.3837667,1.5859535,1.2753903,2.2563722,2.4834793,3.3479438,4.0234776,1.9902894,2.8048484,2.962418,3.1433783,1.7720598,1.4130608,0.5432077,2.51628
c_1_11_1739,0.075218156,-0.44004565,0.38216585,0.37308678,-0.13728447,1.7556783,-0.87401986,0.54044443,2.0868413,2.0046175,0.49879342,0.011355347,-0.26936224,0.61881167,-0.0668771,-0.0108857425,-0.69503856,2.9548528,-0.1946528,-0.06502698,0.06427481,-0.37253544,-0.18806268,0.7726649,0.23428603,-0.41618,-0.69141734,-0.39058715,0.34223437,-0.025806991
c_1_11_1740,1.1570514,0.6414633,1.258435,-0.20914063,0.17980336,2.1293874,0.5883857,1.7172165,1.0239278,0.666395,-0.0064510275,1.0688428,0.51895946,1.6301364,1.1697615,0.37359077,-0.43998453,1.116167,0.58293307,0.8408499,1.343137,1.4771144,0.687154,1.3708501,1.4983546,1.3546685,0.66277355,0.5856379,0.46500227,0.8741726
c_1_11_1741,-0.53514224,-0.4473052,-1.2668078,0.22059666,0.053574536,-0.8010642,-1.7954296,1.022184,1.7698323,-0.18052782,-0.5350547,-0.50962967,-0.013992466,-0.27582818,-0.80412877,-0.32641715,-1.6947691,-0.024957886,0.72235674,-0.2508244,-0.2839256,-0.18882358,0.055200536,0.749092,-0.53002393,-1.1279782,-0.44893652,-0.050240345,0.6585143,-0.012199666
c_1_11_1742,0.89225847,1.0008147,2.0818732,1.5276152,1.2341162,0.63655925,0.9794472,0.36252725,0.8407743,0.79276365,0.303072,1.118977,1.1740308,0.9195117,1.7246431,1.9404558,0.93279076,1.6089811,1.0124855,1.225477,1.1201676,1.2799525,1.8702519,1.0142809,1.2817403,1.6292305,1.1547865,1.2231826,0.3510364,1.4675094
c_1_11_1743,0.11795965,-0.13993509,1.0307354,0.5966771,0.34730443,0.1121153,1.5342252,-0.42002243,-1.0062784,-0.17859094,-0.035404984,0.43903443,0.26914704,-0.13564104,0.30979496,1.3182551,-0.8059509,1.5104793,-0.6966465,0.4495266,0.35012236,0.22611237,1.0762796,-0.5400564,0.22072108,0.390873,0.68653095,0.053975705,-2.2984083,0.6178738
c_1_11_1744,-1.1786925,-0.43823645,0.66136634,0.74503297,0.52942413,0.17408325,0.056528915,-1.1596527,-0.69238895,-0.31071982,-1.1110542,-0.7877287,0.25006858,-0.7757367,-0.7124642,1.0044056,-0.94519955,1.695414,-0.068199016,-0.998983,-0.13360293,-0.34863207,1.2236422,-0.7169651,-0.9315613,-0.55137557,1.708773,-0.62258404,-2.1702373,-0.39617667
c_1_11_1745,0.8785576,0.8367387,1.7186717,1.4472466,0.85217583,0.2050226,1.16081,0.8862288,0.6897923,0.4515513,0.30886355,1.2724326,0.68494254,0.7106316,1.3122859,1.6607287,0.7108675,1.4304265,1.174568,1.077291,1.2206265,1.2220536,1.6054538,1.0038689,1.4554324,1.5868722,1.8194647,0.81978565,-0.8048797,1.2740548
c_1_11_1746,1.6140364,1.4690953,2.5735948,0.9001089,1.1683729,1.1602491,2.182867,2.2623746,1.6146306,2.0113637,0.90429014,2.1914082,1.3819559,1.944684,2.3973134,1.440967,1.7388071,1.598484,2.1747372,1.9146984,2.4640036,2.9823234,2.09785,1.9767115,1.8517073,2.633554,1.8227319,1.2155175,0.8170887,1.74123
c_1_11_1747,-0.29370832,-0.37794492,0.4686359,0.19717321,0.042618252,0.9434965,-0.28311434,0.7329082,0.90788645,2.0596976,0.042303562,0.34360385,-0.11178168,0.38582212,-0.19619772,-0.1398252,-0.7519032,1.2966212,0.69721663,-0.058114685,-0.1426713,0.61746365,0.5120939,0.9420289,-0.059954114,-0.024545632,-0.38901293,-0.044592235,0.6085642,0.08542429
c_1_11_1748,0.3927712,0.42607567,1.1985086,0.78459805,1.1883744,0.090368606,1.1811903,0.6911748,0.9733634,0.94302934,0.08724872,0.88444936,0.8775792,1.1084768,0.66363645,1.2502978,0.11678098,1.2429188,0.79262424,0.5086652,1.5933548,2.0196574,1.2664118,0.39202848,1.0108966,1.603299,0.83769435,0.59957993,0.13626371,0.79305106
c_1_11_1749,1.3471905,0.7836584,1.9213694,0.5603435,1.1099665,0.42971167,1.5942621,1.4988368,0.63981026,0.68975455,0.06523287,1.7827582,0.7463224,1.6072861,1.8827714,1.1278211,0.87863207,1.4754925,1.5085166,1.2114732,2.0388594,2.189322,1.334393,1.3387289,1.7902831,2.04531,1.1765109,0.7253026,0.27221704,1.4070196
c_1_11_1750,-0.09370174,-0.02649629,0.6953406,-0.6845603,0.44630656,0.30076048,-0.09151078,0.39627188,1.019756,2.5784264,-0.20576037,0.56338155,0.23887955,0.9097307,-0.10906425,0.16534598,-1.2020147,0.791418,-0.3798737,-0.396011,0.21572277,0.57589114,0.9984881,0.81326103,-0.09052561,-0.11553258,-0.3798478,0.95922744,0.800462,0.00075487344
c_1_11_1751,0.7469283,0.33137542,1.572798,0.6905439,1.2145556,0.17761448,0.88638574,0.79367226,0.3744441,0.49810237,-0.21743959,1.3909695,0.98067164,1.2522976,1.0018612,0.9654242,0.0019072319,1.3855141,1.2875816,0.954564,1.2150356,1.4305879,1.3559033,0.5768971,1.0963423,1.1588072,0.8900848,0.5099538,-0.11605359,0.74658185
c_1_11_1752,0.347503,-0.38666472,0.41110483,0.3196519,-0.22163254,0.59803534,-0.2267822,0.20192671,-0.01030362,0.85777867,-0.69034183,1.8113807,-0.38191482,0.2676059,-0.6536017,0.24997495,1.3847121,1.0325731,-0.2732486,-0.8749378,-0.70261955,-0.5119151,-0.18911158,0.10149187,-0.5823078,-0.7566928,-0.35986632,0.63738394,0.88320917,0.48529485
c_1_11_1753,-0.06884803,-0.57823175,0.1593525,0.586242,-0.32697624,-0.7702468,0.22807331,-0.87539905,-0.7748801,-0.55809575,-1.0380312,-1.5177202,-0.12391841,-1.378611,-1.0610908,0.18960771,-0.45351848,1.4126366,-0.72645825,-1.6406183,-1.2464676,-0.11133118,0.16851437,-0.9684629,-1.1556242,-1.1797086,1.5888394,-1.1610569,-1.7490305,-1.4398115
c_1_11_1754,2.017363,-0.14142618,0.008352197,-0.34891495,0.3847335,-0.017689627,-0.60842973,0.5185349,1.3750446,2.0560195,-0.2119318,1.8965251,0.5016835,1.6174716,-0.34506512,0.960127,-0.20641883,0.34567064,0.12120629,-0.38418117,1.1030073,0.6379315,0.2040111,-0.2368757,0.6647666,0.332472,-0.8062901,-0.08161638,1.0533246,0.6938444
c_1_11_1755,0.7445065,-0.24794225,0.402747,-0.109435044,0.7132799,-0.23371924,-0.2528512,0.57969356,1.5154881,2.741654,0.39763802,0.5609489,0.3152987,1.476634,0.0030139918,0.8606108,-0.16168292,0.3951038,0.7425232,0.0332564,0.80169356,0.5967849,0.5390142,-0.11153299,0.41177985,0.4317919,-0.38167703,-0.12577856,0.96149737,0.87088746
c_1_11_1756,-0.75455546,-0.48040175,0.35851383,0.26698992,0.3584077,0.6065075,-0.96646494,0.49371403,0.60024357,2.4946582,0.06124591,0.4940551,0.30452403,-0.18657646,0.26836562,0.9969283,0.4748515,1.1377466,0.024375714,-0.9830538,-0.24207385,-0.28317633,0.10637639,-0.3210832,-0.072442345,-0.57725364,-0.26181293,0.2708573,0.53973633,0.062137023
c_1_11_1757,1.5373213,1.02269,1.6453567,0.5133421,1.2525191,0.7748168,1.6009592,1.8311303,0.72773343,1.4210323,0.6563094,1.7498138,0.8130324,2.1355164,1.9129543,1.0905102,0.7380749,2.1921344,1.4263016,1.5614339,2.1612732,2.1744764,1.3884319,1.6401303,1.7565972,1.907035,1.3667017,0.7943883,0.18638487,1.7716662
c_1_11_1758,0.7007061,0.019867113,1.1360571,0.075315945,0.90779597,0.15105468,0.17269188,1.1364546,0.75758964,2.582339,0.3365378,0.4601236,0.6769408,1.162147,0.21802995,1.3042811,-0.12448009,1.1583349,0.65722156,0.6331574,0.55707467,0.8685534,1.0597507,0.4387175,0.9096093,0.7630685,0.5113215,0.5029951,0.8012005,0.69145054
c_1_11_1759,-0.15649779,-1.187203,0.24185674,0.5899344,0.09524771,0.52115494,-0.011041558,2.3861034,-0.17499413,1.1303905,-0.06618557,-0.12372522,0.19660917,-0.36255842,-0.27867913,0.8258673,-0.31025365,1.5988033,-0.032009173,-1.1183828,-0.14570324,-0.3156377,-0.34186423,0.03202989,-0.12716793,-1.1279782,0.3441517,1.1275263,1.2344007,0.53290695
c_1_11_1760,0.24971043,-0.80161625,0.9931878,-0.54668355,-0.027866732,2.5636556,-0.007765821,0.8057917,1.5139533,0.8342531,-0.7605699,0.25981387,-0.080186814,0.4027599,0.2969403,0.22310036,-0.677236,2.7191074,0.31948552,-0.08463502,0.46783555,-0.14540394,0.38026255,1.659659,0.7335144,-0.043024134,-0.16297927,-0.14826442,0.8621932,-0.3217453
