cell_id,ADIRF,AXL,AZU1,BMP1,CASR,COL5A3,DDR1,DHRS2,DMBT1,EFNA1,EPHB6,ERBB2,ERBB3,FES,FLT1,FLT3LG,GSTP1,IDO1,IFNGR2,IL11,INSR,MERTK,OSM,PRF1,SELPLG,SERPINB5,TIGIT,TLR3,TNFRSF13B,TNFSF10
c_1_47_2866,-0.2975167622002225,-0.18387587507325992,-0.20856912534938857,-0.19054455907895185,-0.16506863863420299,-0.1891264885848402,-0.263710973954202,-0.20587921507971757,-0.19090180782795935,-0.25499241641092174,-0.22217811213506752,-0.23247942866807372,-0.19308627165952008,-0.24702181053764072,-0.18981130307607838,-0.22987724313492613,-0.31965517508331065,-0.19183803583523182,-0.24834806746114485,-0.2044939981228299,-0.22977048220802737,-0.13363311940790307,-0.19932641296422132,-0.2006579859462877,-0.24963182735567785,-0.1444788487591488,-0.24321815352832635,11.528110065091685,-0.24609766852445572,-0.29202440033431937
c_1_47_2870,-0.2975167622002225,-0.18387587507325992,-0.20856912534938857,-0.19054455907895185,-0.16506863863420299,-0.1891264885848402,-0.263710973954202,-0.20587921507971757,-0.19090180782795935,-0.25499241641092174,-0.22217811213506752,-0.23247942866807372,-0.19308627165952008,-0.24702181053764072,-0.18981130307607838,-0.22987724313492613,-0.31965517508331065,-0.19183803583523182,-0.24834806746114485,-0.2044939981228299,-0.22977048220802737,-0.13363311940790307,-0.19932641296422132,-0.2006579859462877,-0.24963182735567785,-0.1444788487591488,-0.24321815352832635,-0.193786536801106,-0.24609766852445572,-0.29202440033431937
c_1_48_2,-0.2975167622002225,-0.18387587507325992,-0.20856912534938857,-0.19054455907895185,-0.16506863863420299,-0.1891264885848402,-0.263710973954202,-0.20587921507971757,-0.19090180782795935,-0.25499241641092174,-0.22217811213506752,-0.23247942866807372,-0.19308627165952008,-0.24702181053764072,-0.18981130307607838,-0.22987724313492613,-0.31965517508331065,-0.19183803583523182,-0.24834806746114485,-0.2044939981228299,-0.22977048220802737,-0.13363311940790307,-0.19932641296422132,-0.2006579859462877,-0.24963182735567785,-0.1444788487591488,-0.24321815352832635,-0.193786536801106,-0.24609766852445572,-0.29202440033431937
c_1_48_3,-0.2975167622002225,-0.18387587507325992,-0.20856912534938857,-0.19054455907895185,-0.16506863863420299,-0.1891264885848402,-0.263710973954202,-0.20587921507971757,-0.19090180782795935,-0.25499241641092174,-0.22217811213506752,-0.23247942866807372,-0.19308627165952008,-0.24702181053764072,-0.18981130307607838,-0.22987724313492613,-0.31965517508331065,-0.19183803583523182,-0.24834806746114485,-0.2044939981228299,-0.22977048220802737,-0.13363311940790307,-0.19932641296422132,-0.2006579859462877,-0.24963182735567785,-0.1444788487591488,-0.24321815352832635,-0.193786536801106,-0.24609766852445572,-0.29202440033431937
c_1_48_7,-0.2975167622002225,-0.18387587507325992,-0.20856912534938857,-0.19054455907895185,-0.16506863863420299,-0.1891264885848402,-0.263710973954202,-0.20587921507971757,-0.19090180782795935,-0.25499241641092174,-0.22217811213506752,-0.23247942866807372,-0.19308627165952008,-0.24702181053764072,-0.18981130307607838,-0.22987724313492613,-0.31965517508331065,-0.19183803583523182,-0.24834806746114485,-0.2044939981228299,-0.22977048220802737,-0.13363311940790307,-0.19932641296422132,7.698115242231579,-0.24963182735567785,-0.1444788487591488,6.650556541012187,-0.193786536801106,-0.24609766852445572,-0.29202440033431937
c_1_48_8,-0.2975167622002225,-0.18387587507325992,-0.20856912534938857,-0.19054455907895185,-0.16506863863420299,-0.1891264885848402,-0.263710973954202,6.43063434873757,-0.19090180782795935,-0.25499241641092174,-0.22217811213506752,-0.23247942866807372,-0.19308627165952008,-0.24702181053764072,-0.18981130307607838,-0.22987724313492613,-0.31965517508331065,-0.19183803583523182,-0.24834806746114485,-0.2044939981228299,-0.22977048220802737,-0.13363311940790307,-0.19932641296422132,-0.2006579859462877,-0.24963182735567785,-0.1444788487591488,-0.24321815352832635,-0.193786536801106,-0.24609766852445572,-0.29202440033431937
c_1_48_10,-0.2975167622002225,-0.18387587507325992,-0.20856912534938857,-0.19054455907895185,-0.16506863863420299,-0.1891264885848402,-0.263710973954202,-0.20587921507971757,-0.19090180782795935,-0.25499241641092174,-0.22217811213506752,-0.23247942866807372,-0.19308627165952008,-0.24702181053764072,9.520377350471957,-0.22987724313492613,-0.31965517508331065,-0.19183803583523182,-0.24834806746114485,-0.2044939981228299,-0.22977048220802737,-0.13363311940790307,-0.19932641296422132,-0.2006579859462877,-0.24963182735567785,-0.1444788487591488,-0.24321815352832635,-0.193786536801106,-0.24609766852445572,-0.29202440033431937
c_1_48_13,-0.2975167622002225,6.68905428073997,-0.20856912534938857,-0.19054455907895185,-0.16506863863420299,-0.1891264885848402,-0.263710973954202,-0.20587921507971757,-0.19090180782795935,-0.25499241641092174,-0.22217811213506752,5.2528884402138445,-0.19308627165952008,-0.24702181053764072,-0.18981130307607838,-0.22987724313492613,-0.31965517508331065,-0.19183803583523182,-0.24834806746114485,-0.2044939981228299,-0.22977048220802737,-0.13363311940790307,-0.19932641296422132,-0.2006579859462877,-0.24963182735567785,-0.1444788487591488,-0.24321815352832635,6.291336745131714,-0.24609766852445572,-0.29202440033431937
c_1_48_14,-0.2975167622002225,-0.18387587507325992,-0.20856912534938857,-0.19054455907895185,-0.16506863863420299,-0.1891264885848402,-0.263710973954202,-0.20587921507971757,-0.19090180782795935,-0.25499241641092174,-0.22217811213506752,-0.23247942866807372,-0.19308627165952008,-0.24702181053764072,-0.18981130307607838,-0.22987724313492613,-0.31965517508331065,-0.19183803583523182,-0.24834806746114485,-0.2044939981228299,-0.22977048220802737,-0.13363311940790307,-0.19932641296422132,-0.2006579859462877,-0.24963182735567785,-0.1444788487591488,-0.24321815352832635,-0.193786536801106,-0.24609766852445572,-0.29202440033431937
c_1_48_16,-0.2975167622002225,-0.18387587507325992,-0.20856912534938857,-0.19054455907895185,-0.16506863863420299,-0.1891264885848402,-0.263710973954202,-0.20587921507971757,-0.19090180782795935,-0.25499241641092174,-0.22217811213506752,-0.23247942866807372,-0.19308627165952008,-0.24702181053764072,-0.18981130307607838,-0.22987724313492613,-0.31965517508331065,-0.19183803583523182,-0.24834806746114485,-0.2044939981228299,-0.22977048220802737,-0.13363311940790307,-0.19932641296422132,-0.2006579859462877,-0.24963182735567785,-0.1444788487591488,-0.24321815352832635,-0.193786536801106,-0.24609766852445572,-0.29202440033431937
c_1_48_17,-0.2975167622002225,-0.18387587507325992,2.8892151371419117,-0.19054455907895185,-0.16506863863420299,-0.1891264885848402,-0.263710973954202,-0.20587921507971757,-0.19090180782795935,-0.25499241641092174,2.5443329597851823,-0.23247942866807372,-0.19308627165952008,-0.24702181053764072,3.0534975493940806,-0.22987724313492613,-0.31965517508331065,-0.19183803583523182,-0.24834806746114485,-0.2044939981228299,-0.22977048220802737,-0.13363311940790307,-0.19932641296422132,-0.2006579859462877,-0.24963182735567785,-0.1444788487591488,-0.24321815352832635,-0.193786536801106,2.6107489855007393,-0.29202440033431937
c_1_48_21,-0.2975167622002225,-0.18387587507325992,-0.20856912534938857,-0.19054455907895185,-0.16506863863420299,-0.1891264885848402,-0.263710973954202,-0.20587921507971757,-0.19090180782795935,-0.25499241641092174,-0.22217811213506752,-0.23247942866807372,-0.19308627165952008,-0.24702181053764072,-0.18981130307607838,-0.22987724313492613,-0.31965517508331065,6.664764087362912,-0.24834806746114485,-0.2044939981228299,-0.22977048220802737,-0.13363311940790307,-0.19932641296422132,-0.2006579859462877,-0.24963182735567785,-0.1444788487591488,-0.24321815352832635,-0.193786536801106,-0.24609766852445572,-0.29202440033431937
c_1_48_23,-0.2975167622002225,-0.18387587507325992,-0.20856912534938857,-0.19054455907895185,-0.16506863863420299,-0.1891264885848402,4.092009220529904,5.083018949515346,-0.19090180782795935,-0.25499241641092174,-0.22217811213506752,-0.23247942866807372,-0.19308627165952008,-0.24702181053764072,-0.18981130307607838,-0.22987724313492613,-0.31965517508331065,-0.19183803583523182,-0.24834806746114485,-0.2044939981228299,-0.22977048220802737,-0.13363311940790307,-0.19932641296422132,-0.2006579859462877,-0.24963182735567785,-0.1444788487591488,-0.24321815352832635,-0.193786536801106,-0.24609766852445572,-0.29202440033431937
c_1_48_24,-0.2975167622002225,-0.18387587507325992,-0.20856912534938857,-0.19054455907895185,-0.16506863863420299,-0.1891264885848402,-0.263710973954202,-0.20587921507971757,-0.19090180782795935,-0.25499241641092174,-0.22217811213506752,-0.23247942866807372,-0.19308627165952008,-0.24702181053764072,-0.18981130307607838,-0.22987724313492613,-0.31965517508331065,-0.19183803583523182,-0.24834806746114485,-0.2044939981228299,-0.22977048220802737,8.219017587791544,5.697026443034016,-0.2006579859462877,-0.24963182735567785,-0.1444788487591488,-0.24321815352832635,-0.193786536801106,-0.24609766852445572,-0.29202440033431937
c_1_48_27,-0.2975167622002225,-0.18387587507325992,-0.20856912534938857,-0.19054455907895185,-0.16506863863420299,-0.1891264885848402,-0.263710973954202,-0.20587921507971757,-0.19090180782795935,-0.25499241641092174,-0.22217811213506752,-0.23247942866807372,-0.19308627165952008,-0.24702181053764072,-0.18981130307607838,-0.22987724313492613,-0.31965517508331065,-0.19183803583523182,-0.24834806746114485,-0.2044939981228299,-0.22977048220802737,-0.13363311940790307,-0.19932641296422132,-0.2006579859462877,-0.24963182735567785,-0.1444788487591488,-0.24321815352832635,-0.193786536801106,-0.24609766852445572,-0.29202440033431937
c_1_48_30,2.217424204965615,-0.18387587507325992,-0.20856912534938857,-0.19054455907895185,-0.16506863863420299,-0.1891264885848402,-0.263710973954202,-0.20587921507971757,-0.19090180782795935,-0.25499241641092174,-0.22217811213506752,-0.23247942866807372,-0.19308627165952008,-0.24702181053764072,-0.18981130307607838,-0.22987724313492613,-0.31965517508331065,-0.19183803583523182,-0.24834806746114485,-0.2044939981228299,-0.22977048220802737,-0.13363311940790307,-0.19932641296422132,-0.2006579859462877,4.573246389966687,-0.1444788487591488,-0.24321815352832635,4.014176394766135,-0.24609766852445572,-0.29202440033431937
c_1_48_31,-0.2975167622002225,-0.18387587507325992,1.8590657044680055,-0.19054455907895185,2.2506536032747175,-0.1891264885848402,-0.263710973954202,2.8791838840982242,-0.19090180782795935,-0.25499241641092174,-0.22217811213506752,-0.23247942866807372,-0.19308627165952008,-0.24702181053764072,-0.18981130307607838,1.763223050463625,-0.31965517508331065,-0.19183803583523182,-0.24834806746114485,-0.2044939981228299,-0.22977048220802737,-0.13363311940790307,-0.19932641296422132,-0.2006579859462877,1.6058067782571466,2.689698672347404,-0.24321815352832635,1.9820595853798646,-0.24609766852445572,-0.29202440033431937
c_1_48_32,-0.2975167622002225,-0.18387587507325992,-0.20856912534938857,-0.19054455907895185,-0.16506863863420299,-0.1891264885848402,-0.263710973954202,-0.20587921507971757,-0.19090180782795935,-0.25499241641092174,-0.22217811213506752,-0.23247942866807372,-0.19308627165952008,-0.24702181053764072,-0.18981130307607838,-0.22987724313492613,-0.31965517508331065,5.659739041003748,-0.24834806746114485,-0.2044939981228299,-0.22977048220802737,-0.13363311940790307,-0.19932641296422132,-0.2006579859462877,-0.24963182735567785,-0.1444788487591488,-0.24321815352832635,-0.193786536801106,-0.24609766852445572,-0.29202440033431937
c_1_48_33,1.553290166926424,-0.18387587507325992,-0.20856912534938857,-0.19054455907895185,-0.16506863863420299,-0.1891264885848402,-0.263710973954202,-0.20587921507971757,-0.19090180782795935,-0.25499241641092174,-0.22217811213506752,2.386865839805948,-0.19308627165952008,2.3135043500348376,-0.18981130307607838,-0.22987724313492613,-0.31965517508331065,-0.19183803583523182,-0.24834806746114485,-0.2044939981228299,-0.22977048220802737,-0.13363311940790307,-0.19932641296422132,-0.2006579859462877,2.391095969736161,-0.1444788487591488,2.431043237228054,-0.193786536801106,-0.24609766852445572,1.8564391928666273
c_1_48_34,-0.2975167622002225,-0.18387587507325992,-0.20856912534938857,-0.19054455907895185,-0.16506863863420299,-0.1891264885848402,-0.263710973954202,-0.20587921507971757,-0.19090180782795935,-0.25499241641092174,-0.22217811213506752,-0.23247942866807372,-0.19308627165952008,-0.24702181053764072,-0.18981130307607838,-0.22987724313492613,-0.31965517508331065,-0.19183803583523182,-0.24834806746114485,-0.2044939981228299,-0.22977048220802737,-0.13363311940790307,-0.19932641296422132,-0.2006579859462877,-0.24963182735567785,-0.1444788487591488,-0.24321815352832635,-0.193786536801106,-0.24609766852445572,-0.29202440033431937
c_1_48_35,-0.2975167622002225,-0.18387587507325992,-0.20856912534938857,-0.19054455907895185,-0.16506863863420299,-0.1891264885848402,-0.263710973954202,-0.20587921507971757,-0.19090180782795935,-0.25499241641092174,-0.22217811213506752,-0.23247942866807372,-0.19308627165952008,-0.24702181053764072,-0.18981130307607838,-0.22987724313492613,-0.31965517508331065,-0.19183803583523182,-0.24834806746114485,-0.2044939981228299,-0.22977048220802737,-0.13363311940790307,-0.19932641296422132,-0.2006579859462877,-0.24963182735567785,-0.1444788487591488,-0.24321815352832635,-0.193786536801106,-0.24609766852445572,-0.29202440033431937
c_1_48_36,-0.2975167622002225,-0.18387587507325992,-0.20856912534938857,-0.19054455907895185,-0.16506863863420299,-0.1891264885848402,-0.263710973954202,-0.20587921507971757,-0.19090180782795935,-0.25499241641092174,-0.22217811213506752,-0.23247942866807372,-0.19308627165952008,-0.24702181053764072,-0.18981130307607838,-0.22987724313492613,-0.31965517508331065,-0.19183803583523182,-0.24834806746114485,-0.2044939981228299,-0.22977048220802737,-0.13363311940790307,-0.19932641296422132,-0.2006579859462877,-0.24963182735567785,-0.1444788487591488,-0.24321815352832635,-0.193786536801106,-0.24609766852445572,-0.29202440033431937
c_1_48_37,-0.2975167622002225,-0.18387587507325992,-0.20856912534938857,-0.19054455907895185,-0.16506863863420299,-0.1891264885848402,-0.263710973954202,-0.20587921507971757,-0.19090180782795935,-0.25499241641092174,-0.22217811213506752,-0.23247942866807372,-0.19308627165952008,-0.24702181053764072,-0.18981130307607838,-0.22987724313492613,-0.31965517508331065,-0.19183803583523182,-0.24834806746114485,-0.2044939981228299,-0.22977048220802737,-0.13363311940790307,-0.19932641296422132,-0.2006579859462877,-0.24963182735567785,-0.1444788487591488,-0.24321815352832635,-0.193786536801106,-0.24609766852445572,-0.29202440033431937
c_1_48_38,-0.2975167622002225,-0.18387587507325992,-0.20856912534938857,-0.19054455907895185,-0.16506863863420299,-0.1891264885848402,-0.263710973954202,-0.20587921507971757,-0.19090180782795935,-0.25499241641092174,-0.22217811213506752,-0.23247942866807372,-0.19308627165952008,-0.24702181053764072,-0.18981130307607838,-0.22987724313492613,-0.31965517508331065,-0.19183803583523182,-0.24834806746114485,-0.2044939981228299,-0.22977048220802737,-0.13363311940790307,-0.19932641296422132,-0.2006579859462877,-0.24963182735567785,-0.1444788487591488,-0.24321815352832635,-0.193786536801106,-0.24609766852445572,-0.29202440033431937
c_1_48_39,-0.2975167622002225,-0.18387587507325992,-0.20856912534938857,-0.19054455907895185,-0.16506863863420299,-0.1891264885848402,-0.263710973954202,-0.20587921507971757,-0.19090180782795935,-0.25499241641092174,-0.22217811213506752,-0.23247942866807372,-0.19308627165952008,-0.24702181053764072,2.470320158534092,-0.22987724313492613,-0.31965517508331065,-0.19183803583523182,-0.24834806746114485,-0.2044939981228299,-0.22977048220802737,-0.13363311940790307,-0.19932641296422132,-0.2006579859462877,-0.24963182735567785,-0.1444788487591488,-0.24321815352832635,-0.193786536801106,-0.24609766852445572,-0.29202440033431937
c_1_48_40,-0.2975167622002225,-0.18387587507325992,-0.20856912534938857,-0.19054455907895185,4.506197705607326,-0.1891264885848402,-0.263710973954202,-0.20587921507971757,3.9579169877537677,-0.25499241641092174,-0.22217811213506752,-0.23247942866807372,-0.19308627165952008,-0.24702181053764072,-0.18981130307607838,-0.22987724313492613,-0.31965517508331065,-0.19183803583523182,-0.24834806746114485,-0.2044939981228299,-0.22977048220802737,-0.13363311940790307,4.222282668329887,3.962443503893081,-0.24963182735567785,-0.1444788487591488,3.390192108090124,-0.193786536801106,-0.24609766852445572,-0.29202440033431937
c_1_48_41,-0.2975167622002225,-0.18387587507325992,-0.20856912534938857,-0.19054455907895185,-0.16506863863420299,-0.1891264885848402,-0.263710973954202,-0.20587921507971757,-0.19090180782795935,-0.25499241641092174,-0.22217811213506752,-0.23247942866807372,-0.19308627165952008,-0.24702181053764072,-0.18981130307607838,-0.22987724313492613,-0.31965517508331065,-0.19183803583523182,-0.24834806746114485,-0.2044939981228299,-0.22977048220802737,-0.13363311940790307,-0.19932641296422132,-0.2006579859462877,-0.24963182735567785,-0.1444788487591488,-0.24321815352832635,-0.193786536801106,-0.24609766852445572,-0.29202440033431937
c_1_48_42,-0.2975167622002225,-0.18387587507325992,-0.20856912534938857,-0.19054455907895185,-0.16506863863420299,-0.1891264885848402,-0.263710973954202,-0.20587921507971757,-0.19090180782795935,-0.25499241641092174,-0.22217811213506752,-0.23247942866807372,-0.19308627165952008,-0.24702181053764072,-0.18981130307607838,-0.22987724313492613,-0.31965517508331065,-0.19183803583523182,-0.24834806746114485,-0.2044939981228299,-0.22977048220802737,-0.13363311940790307,-0.19932641296422132,-0.2006579859462877,-0.24963182735567785,-0.1444788487591488,-0.24321815352832635,-0.193786536801106,-0.24609766852445572,-0.29202440033431937
c_1_48_44,-0.2975167622002225,-0.18387587507325992,-0.20856912534938857,-0.19054455907895185,-0.16506863863420299,-0.1891264885848402,-0.263710973954202,-0.20587921507971757,-0.19090180782795935,-0.25499241641092174,-0.22217811213506752,-0.23247942866807372,-0.19308627165952008,-0.24702181053764072,-0.18981130307607838,-0.22987724313492613,-0.31965517508331065,-0.19183803583523182,-0.24834806746114485,-0.2044939981228299,-0.22977048220802737,-0.13363311940790307,-0.19932641296422132,-0.2006579859462877,-0.24963182735567785,-0.1444788487591488,-0.24321815352832635,-0.193786536801106,-0.24609766852445572,-0.29202440033431937
c_1_48_45,-0.2975167622002225,-0.18387587507325992,-0.20856912534938857,-0.19054455907895185,-0.16506863863420299,-0.1891264885848402,-0.263710973954202,-0.20587921507971757,-0.19090180782795935,-0.25499241641092174,-0.22217811213506752,-0.23247942866807372,-0.19308627165952008,-0.24702181053764072,-0.18981130307607838,-0.22987724313492613,-0.31965517508331065,-0.19183803583523182,-0.24834806746114485,-0.2044939981228299,-0.22977048220802737,-0.13363311940790307,-0.19932641296422132,-0.2006579859462877,-0.24963182735567785,-0.1444788487591488,8.1323492021726,-0.193786536801106,-0.24609766852445572,-0.29202440033431937
c_1_48_47,-0.2975167622002225,-0.18387587507325992,-0.20856912534938857,-0.19054455907895185,-0.16506863863420299,-0.1891264885848402,-0.263710973954202,-0.20587921507971757,-0.19090180782795935,-0.25499241641092174,6.034150665777778,-0.23247942866807372,-0.19308627165952008,-0.24702181053764072,-0.18981130307607838,-0.22987724313492613,-0.31965517508331065,-0.19183803583523182,-0.24834806746114485,-0.2044939981228299,-0.22977048220802737,-0.13363311940790307,-0.19932641296422132,-0.2006579859462877,-0.24963182735567785,-0.1444788487591488,-0.24321815352832635,-0.193786536801106,-0.24609766852445572,-0.29202440033431937
c_1_48_48,-0.2975167622002225,-0.18387587507325992,-0.20856912534938857,-0.19054455907895185,-0.16506863863420299,-0.1891264885848402,-0.263710973954202,-0.20587921507971757,-0.19090180782795935,-0.25499241641092174,-0.22217811213506752,-0.23247942866807372,-0.19308627165952008,-0.24702181053764072,-0.18981130307607838,-0.22987724313492613,-0.31965517508331065,-0.19183803583523182,-0.24834806746114485,-0.2044939981228299,-0.22977048220802737,-0.13363311940790307,-0.19932641296422132,-0.2006579859462877,-0.24963182735567785,-0.1444788487591488,-0.24321815352832635,-0.193786536801106,-0.24609766852445572,-0.29202440033431937
c_1_48_51,-0.2975167622002225,-0.18387587507325992,-0.20856912534938857,-0.19054455907895185,-0.16506863863420299,-0.1891264885848402,-0.263710973954202,-0.20587921507971757,-0.19090180782795935,-0.25499241641092174,-0.22217811213506752,-0.23247942866807372,-0.19308627165952008,-0.24702181053764072,-0.18981130307607838,-0.22987724313492613,-0.31965517508331065,-0.19183803583523182,-0.24834806746114485,-0.2044939981228299,13.920273590149922,-0.13363311940790307,-0.19932641296422132,-0.2006579859462877,-0.24963182735567785,-0.1444788487591488,-0.24321815352832635,-0.193786536801106,-0.24609766852445572,-0.29202440033431937
c_1_48_52,-0.2975167622002225,-0.18387587507325992,-0.20856912534938857,-0.19054455907895185,-0.16506863863420299,-0.1891264885848402,-0.263710973954202,-0.20587921507971757,-0.19090180782795935,-0.25499241641092174,3.4480961816871325,-0.23247942866807372,-0.19308627165952008,-0.24702181053764072,-0.18981130307607838,-0.22987724313492613,-0.31965517508331065,3.8706338373975853,-0.24834806746114485,-0.2044939981228299,-0.22977048220802737,-0.13363311940790307,-0.19932641296422132,-0.2006579859462877,-0.24963182735567785,-0.1444788487591488,-0.24321815352832635,-0.193786536801106,-0.24609766852445572,-0.29202440033431937
c_1_48_53,3.0374889164383703,-0.18387587507325992,5.094000121381475,5.631052777166114,-0.16506863863420299,-0.1891264885848402,-0.263710973954202,-0.20587921507971757,-0.19090180782795935,-0.25499241641092174,-0.22217811213506752,-0.23247942866807372,-0.19308627165952008,-0.24702181053764072,-0.18981130307607838,-0.22987724313492613,-0.31965517508331065,5.049708397233316,-0.24834806746114485,-0.2044939981228299,-0.22977048220802737,-0.13363311940790307,-0.19932641296422132,-0.2006579859462877,-0.24963182735567785,-0.1444788487591488,-0.24321815352832635,-0.193786536801106,-0.24609766852445572,-0.29202440033431937
c_1_48_54,-0.2975167622002225,-0.18387587507325992,-0.20856912534938857,-0.19054455907895185,-0.16506863863420299,-0.1891264885848402,-0.263710973954202,-0.20587921507971757,-0.19090180782795935,-0.25499241641092174,-0.22217811213506752,-0.23247942866807372,-0.19308627165952008,-0.24702181053764072,-0.18981130307607838,-0.22987724313492613,-0.31965517508331065,11.778284513543694,-0.24834806746114485,-0.2044939981228299,-0.22977048220802737,-0.13363311940790307,-0.19932641296422132,-0.2006579859462877,-0.24963182735567785,-0.1444788487591488,-0.24321815352832635,-0.193786536801106,-0.24609766852445572,-0.29202440033431937
c_1_48_55,-0.2975167622002225,-0.18387587507325992,-0.20856912534938857,-0.19054455907895185,-0.16506863863420299,-0.1891264885848402,-0.263710973954202,-0.20587921507971757,-0.19090180782795935,-0.25499241641092174,-0.22217811213506752,-0.23247942866807372,-0.19308627165952008,-0.24702181053764072,-0.18981130307607838,-0.22987724313492613,-0.31965517508331065,-0.19183803583523182,-0.24834806746114485,-0.2044939981228299,-0.22977048220802737,-0.13363311940790307,-0.19932641296422132,-0.2006579859462877,-0.24963182735567785,-0.1444788487591488,-0.24321815352832635,-0.193786536801106,-0.24609766852445572,-0.29202440033431937
c_1_48_56,-0.2975167622002225,-0.18387587507325992,-0.20856912534938857,-0.19054455907895185,-0.16506863863420299,-0.1891264885848402,-0.263710973954202,-0.20587921507971757,-0.19090180782795935,-0.25499241641092174,-0.22217811213506752,-0.23247942866807372,-0.19308627165952008,-0.24702181053764072,-0.18981130307607838,-0.22987724313492613,-0.31965517508331065,-0.19183803583523182,-0.24834806746114485,5.47547541559294,-0.22977048220802737,-0.13363311940790307,-0.19932641296422132,-0.2006579859462877,-0.24963182735567785,-0.1444788487591488,-0.24321815352832635,-0.193786536801106,-0.24609766852445572,-0.29202440033431937
c_1_48_57,-0.2975167622002225,-0.18387587507325992,-0.20856912534938857,-0.19054455907895185,4.455853394667215,-0.1891264885848402,-0.263710973954202,-0.20587921507971757,-0.19090180782795935,-0.25499241641092174,3.3099522659247915,-0.23247942866807372,-0.19308627165952008,-0.24702181053764072,-0.18981130307607838,-0.22987724313492613,-0.31965517508331065,3.7177281613320736,-0.24834806746114485,-0.2044939981228299,-0.22977048220802737,-0.13363311940790307,-0.19932641296422132,-0.2006579859462877,-0.24963182735567785,-0.1444788487591488,-0.24321815352832635,-0.193786536801106,-0.24609766852445572,-0.29202440033431937
c_1_48_59,-0.2975167622002225,-0.18387587507325992,-0.20856912534938857,3.673467858982107,-0.16506863863420299,-0.1891264885848402,-0.263710973954202,-0.20587921507971757,-0.19090180782795935,-0.25499241641092174,2.92096345821557,-0.23247942866807372,-0.19308627165952008,-0.24702181053764072,-0.18981130307607838,-0.22987724313492613,-0.31965517508331065,-0.19183803583523182,-0.24834806746114485,-0.2044939981228299,-0.22977048220802737,-0.13363311940790307,-0.19932641296422132,-0.2006579859462877,-0.24963182735567785,-0.1444788487591488,-0.24321815352832635,-0.193786536801106,4.192810359014285,2.27754179410732
c_1_48_60,-0.2975167622002225,-0.18387587507325992,-0.20856912534938857,-0.19054455907895185,-0.16506863863420299,-0.1891264885848402,-0.263710973954202,-0.20587921507971757,-0.19090180782795935,-0.25499241641092174,-0.22217811213506752,-0.23247942866807372,-0.19308627165952008,-0.24702181053764072,-0.18981130307607838,-0.22987724313492613,-0.31965517508331065,-0.19183803583523182,-0.24834806746114485,-0.2044939981228299,-0.22977048220802737,-0.13363311940790307,-0.19932641296422132,-0.2006579859462877,-0.24963182735567785,-0.1444788487591488,-0.24321815352832635,-0.193786536801106,-0.24609766852445572,-0.29202440033431937
c_1_48_63,-0.2975167622002225,-0.18387587507325992,-0.20856912534938857,-0.19054455907895185,-0.16506863863420299,-0.1891264885848402,-0.263710973954202,-0.20587921507971757,-0.19090180782795935,-0.25499241641092174,-0.22217811213506752,-0.23247942866807372,-0.19308627165952008,-0.24702181053764072,-0.18981130307607838,-0.22987724313492613,-0.31965517508331065,-0.19183803583523182,-0.24834806746114485,-0.2044939981228299,-0.22977048220802737,-0.13363311940790307,-0.19932641296422132,-0.2006579859462877,-0.24963182735567785,-0.1444788487591488,-0.24321815352832635,-0.193786536801106,-0.24609766852445572,-0.29202440033431937
c_1_48_65,-0.2975167622002225,-0.18387587507325992,-0.20856912534938857,-0.19054455907895185,-0.16506863863420299,-0.1891264885848402,-0.263710973954202,-0.20587921507971757,-0.19090180782795935,-0.25499241641092174,-0.22217811213506752,-0.23247942866807372,-0.19308627165952008,-0.24702181053764072,-0.18981130307607838,-0.22987724313492613,-0.31965517508331065,-0.19183803583523182,-0.24834806746114485,-0.2044939981228299,-0.22977048220802737,-0.13363311940790307,-0.19932641296422132,-0.2006579859462877,-0.24963182735567785,-0.1444788487591488,-0.24321815352832635,-0.193786536801106,-0.24609766852445572,-0.29202440033431937
c_1_48_66,-0.2975167622002225,-0.18387587507325992,-0.20856912534938857,-0.19054455907895185,-0.16506863863420299,-0.1891264885848402,10.680276438526455,-0.20587921507971757,-0.19090180782795935,-0.25499241641092174,-0.22217811213506752,-0.23247942866807372,-0.19308627165952008,-0.24702181053764072,-0.18981130307607838,-0.22987724313492613,-0.31965517508331065,-0.19183803583523182,-0.24834806746114485,-0.2044939981228299,-0.22977048220802737,-0.13363311940790307,-0.19932641296422132,-0.2006579859462877,-0.24963182735567785,-0.1444788487591488,-0.24321815352832635,-0.193786536801106,-0.24609766852445572,-0.29202440033431937
c_1_48_68,-0.2975167622002225,-0.18387587507325992,-0.20856912534938857,-0.19054455907895185,-0.16506863863420299,-0.1891264885848402,-0.263710973954202,-0.20587921507971757,-0.19090180782795935,-0.25499241641092174,-0.22217811213506752,-0.23247942866807372,-0.19308627165952008,-0.24702181053764072,-0.18981130307607838,-0.22987724313492613,-0.31965517508331065,-0.19183803583523182,-0.24834806746114485,-0.2044939981228299,-0.22977048220802737,-0.13363311940790307,-0.19932641296422132,-0.2006579859462877,-0.24963182735567785,-0.1444788487591488,-0.24321815352832635,-0.193786536801106,-0.24609766852445572,-0.29202440033431937
