cell_id,cell_type
c_1_39_678,Mesenchymal-Stromal
c_1_39_679,Mesenchymal-Stromal
c_1_39_680,Mesenchymal-Stromal
c_1_39_681,Mesenchymal-Stromal
c_1_39_682,Mesenchymal-Stromal
c_1_39_683,Mesenchymal-Stromal
c_1_39_684,Mesenchymal-Stromal
c_1_39_685,Mesenchymal-Stromal
c_1_39_686,Mesenchymal-Stromal
c_1_39_687,Mesenchymal-Stromal
c_1_39_688,Mesenchymal-Stromal
c_1_39_689,Mesenchymal-Stromal
c_1_39_690,Mesenchymal-Stromal
c_1_39_691,Mesenchymal-Stromal
c_1_39_692,Mesenchymal-Stromal
c_1_39_693,Mesenchymal-Stromal
c_1_39_696,Mesenchymal-Stromal
c_1_39_697,Mesenchymal-Stromal
c_1_39_698,Mesenchymal-Stromal
c_1_39_699,Mesenchymal-Stromal
c_1_39_700,Mesenchymal-Stromal
c_1_39_701,Mesenchymal-Stromal
c_1_39_702,Mesenchymal-Stromal
c_1_39_703,Mesenchymal-Stromal
c_1_39_704,Mesenchymal-Stromal
c_1_39_705,Mesenchymal-Stromal
c_1_39_706,Neuronal-Glial
c_1_39_707,Mesenchymal-Stromal
c_1_39_708,Mesenchymal-Stromal
c_1_39_710,Mesenchymal-Stromal
c_1_39_713,Mesenchymal-Stromal
c_1_39_714,Mesenchymal-Stromal
c_1_39_715,Lymphoid-Other
c_1_39_716,Mesenchymal-Stromal
c_1_39_719,Mesenchymal-Stromal
c_1_39_720,Mesenchymal-Stromal
c_1_39_721,Mesenchymal-Stromal
c_1_39_723,Mesenchymal-Stromal
c_1_39_724,Mesenchymal-Stromal
c_1_39_725,Mesenchymal-Stromal
c_1_39_726,Mesenchymal-Stromal
c_1_39_727,Mesenchymal-Stromal
c_1_39_728,Mesenchymal-Stromal
c_1_39_729,Mesenchymal-Stromal
c_1_39_730,Lymphoid-Other
c_1_39_731,Mesenchymal-Stromal
c_1_39_732,Mesenchymal-Stromal
c_1_39_733,Mesenchymal-Stromal
c_1_39_734,Mesenchymal-Stromal
c_1_39_735,Mesenchymal-Stromal
c_1_39_736,Mesenchymal-Stromal
c_1_39_737,Lymphoid-Other
c_1_39_738,Lymphoid-Other
c_1_39_739,Mesenchymal-Stromal
c_1_39_740,Lymphoid-Other
c_1_39_741,Lymphoid-Other
c_1_39_742,Mesenchymal-Stromal
c_1_39_743,Mesenchymal-Stromal
c_1_39_745,Mesenchymal-Stromal
c_1_39_746,Lymphoid-Other
c_1_39_747,Mesenchymal-Stromal
c_1_39_748,Mesenchymal-Stromal
c_1_39_749,Mesenchymal-Stromal
c_1_39_750,Mesenchymal-Stromal
c_1_39_753,Mesenchymal-Stromal
c_1_39_754,Mesenchymal-Stromal
c_1_39_755,Mesenchymal-Stromal
c_1_39_756,Mesenchymal-Stromal
c_1_39_757,Mesenchymal-Stromal
c_1_39_758,Lymphoid-Other
c_1_39_760,Mesenchymal-Stromal
c_1_39_761,Mesenchymal-Stromal
c_1_39_762,Mesenchymal-Stromal
c_1_39_763,Mesenchymal-Stromal
c_1_39_765,Mesenchymal-Stromal
c_1_39_766,Mesenchymal-Stromal
c_1_39_767,Mesenchymal-Stromal
c_1_39_768,Mesenchymal-Stromal
c_1_39_769,Mesenchymal-Stromal
c_1_39_770,Mesenchymal-Stromal
c_1_39_771,Mesenchymal-Stromal
c_1_39_772,Mesenchymal-Stromal
c_1_39_773,Mesenchymal-Stromal
c_1_39_774,Mesenchymal-Stromal
c_1_39_775,Lymphoid-Other
c_1_39_778,Mesenchymal-Stromal
c_1_39_779,Mesenchymal-Stromal
c_1_39_780,Mesenchymal-Stromal
c_1_39_781,Myeloid
c_1_39_783,Mesenchymal-Stromal
c_1_39_784,Mesenchymal-Stromal
c_1_39_786,Mesenchymal-Stromal
