cell_id,cell_type
c_1_12_469,Lymphoid-Other
c_1_12_470,Lymphoid-Other
c_1_12_471,Lymphoid-Other
c_1_12_472,Lymphoid-Other
c_1_12_473,Lymphoid-Other
c_1_12_474,Lymphoid-Other
c_1_12_475,Lymphoid-Other
c_1_12_476,Lymphoid-Other
c_1_12_477,Lymphoid-Other
c_1_12_478,Lymphoid-T
c_1_12_479,Lymphoid-Other
c_1_12_480,Lymphoid-Other
c_1_12_481,Lymphoid-Other
c_1_12_482,Lymphoid-Other
c_1_12_483,Lymphoid-Other
c_1_12_484,Lymphoid-Other
c_1_12_485,Lymphoid-Other
c_1_12_486,Lymphoid-Other
c_1_12_487,Lymphoid-Other
c_1_12_488,Lymphoid-Plasma
c_1_12_489,Lymphoid-Other
c_1_12_490,Lymphoid-Other
c_1_12_491,Lymphoid-Other
c_1_12_492,Lymphoid-Other
c_1_12_493,Lymphoid-Other
c_1_12_494,Lymphoid-Other
c_1_12_495,Lymphoid-Other
c_1_12_496,Lymphoid-Other
c_1_12_497,Lymphoid-Other
c_1_12_498,Lymphoid-Other
c_1_12_499,Lymphoid-Other
c_1_12_500,Lymphoid-T
c_1_12_501,Myeloid
c_1_12_502,Lymphoid-Other
c_1_12_503,Lymphoid-Other
c_1_12_504,Lymphoid-Other
c_1_12_505,Lymphoid-Other
c_1_12_506,Lymphoid-Other
c_1_12_507,Lymphoid-Other
c_1_12_508,Lymphoid-Other
c_1_12_509,Lymphoid-Other
c_1_12_510,Lymphoid-Other
c_1_12_511,Lymphoid-Other
c_1_12_512,Lymphoid-Other
c_1_12_513,Lymphoid-Other
c_1_12_514,Lymphoid-Other
c_1_12_515,Lymphoid-Other
c_1_12_516,Lymphoid-Other
c_1_12_517,Erythroid
c_1_12_518,Lymphoid-Other
c_1_12_519,Lymphoid-Other
c_1_12_520,Lymphoid-Other
c_1_12_521,Lymphoid-Other
c_1_12_522,Lymphoid-Other
c_1_12_523,Lymphoid-Other
c_1_12_524,Lymphoid-T
c_1_12_525,Lymphoid-Other
c_1_12_526,Lymphoid-Other
c_1_12_527,Lymphoid-Other
c_1_12_528,Erythroid
c_1_12_529,Lymphoid-Other
c_1_12_530,Lymphoid-Other
c_1_12_531,Lymphoid-Other
c_1_12_532,Lymphoid-Other
c_1_12_533,Lymphoid-T
c_1_12_534,Lymphoid-Other
c_1_12_535,Lymphoid-T
c_1_12_536,Lymphoid-Other
c_1_12_537,Lymphoid-Other
c_1_12_538,Lymphoid-Other
c_1_12_539,Lymphoid-Other
c_1_12_540,Lymphoid-Other
c_1_12_541,Lymphoid-Other
c_1_12_542,Lymphoid-Other
c_1_12_543,Lymphoid-Other
c_1_12_544,Lymphoid-Other
c_1_12_545,Lymphoid-DC
c_1_12_546,Lymphoid-Other
c_1_12_547,Mesenchymal-Stromal
c_1_12_548,Lymphoid-Other
c_1_12_549,Lymphoid-Other
c_1_12_550,Lymphoid-Other
c_1_12_551,Mesenchymal-Stromal
c_1_12_552,Lymphoid-Other
c_1_12_553,Lymphoid-Other
c_1_12_554,Lymphoid-Other
c_1_12_555,Lymphoid-Other
c_1_12_557,Lymphoid-Other
c_1_12_558,Lymphoid-Other
c_1_12_559,Lymphoid-Other
c_1_12_560,Lymphoid-Other
c_1_12_561,Lymphoid-Other
c_1_12_562,Lymphoid-Other
c_1_12_563,Lymphoid-Other
c_1_12_564,Lymphoid-Other
c_1_12_565,Lymphoid-Other
c_1_12_566,Lymphoid-Other
c_1_12_567,Lymphoid-Other
c_1_12_568,Lymphoid-Other
c_1_12_569,Lymphoid-Other
c_1_12_570,Lymphoid-Other
c_1_12_571,Lymphoid-Other
c_1_12_572,Lymphoid-Other
c_1_12_573,Lymphoid-Other
c_1_12_574,Lymphoid-Other
c_1_12_575,Lymphoid-Other
c_1_12_576,Lymphoid-Other
c_1_12_577,Lymphoid-Other
c_1_12_578,Lymphoid-Other
c_1_12_579,Lymphoid-Other
c_1_12_580,Lymphoid-Other
c_1_12_581,Lymphoid-Other
c_1_12_582,Lymphoid-T
c_1_12_583,Lymphoid-Other
c_1_12_584,Lymphoid-Other
c_1_12_585,Lymphoid-Other
c_1_12_586,Lymphoid-Other
c_1_12_587,Lymphoid-Other
c_1_12_588,Lymphoid-Other
c_1_12_589,Lymphoid-Other
c_1_12_590,Lymphoid-Other
c_1_12_591,Lymphoid-Other
c_1_12_592,Lymphoid-Other
c_1_12_593,Lymphoid-T
c_1_12_594,Lymphoid-Other
c_1_12_595,Lymphoid-Other
c_1_12_596,Lymphoid-Other
c_1_12_597,Lymphoid-Other
c_1_12_598,Lymphoid-Other
c_1_12_599,Lymphoid-Other
c_1_12_600,Lymphoid-Other
c_1_12_601,Lymphoid-T
c_1_12_602,Lymphoid-B
c_1_12_603,Lymphoid-T
c_1_12_604,Lymphoid-Other
c_1_12_605,Lymphoid-DC
c_1_12_606,Lymphoid-Other
c_1_12_607,Lymphoid-Other
c_1_12_608,Lymphoid-Other
c_1_12_609,Lymphoid-DC
c_1_12_610,Lymphoid-Other
c_1_12_611,Lymphoid-Other
c_1_12_612,Lymphoid-Other
c_1_12_613,Mesenchymal-Stromal
c_1_12_614,Lymphoid-Other
c_1_12_615,Lymphoid-Other
c_1_12_616,Lymphoid-Other
c_1_12_617,Lymphoid-Other
c_1_12_618,Lymphoid-Other
c_1_12_619,Lymphoid-Other
c_1_12_620,Lymphoid-Other
c_1_12_621,Lymphoid-Other
c_1_12_622,Lymphoid-Other
c_1_12_623,Mesenchymal-Stromal
c_1_12_624,Lymphoid-Other
c_1_12_625,Lymphoid-Other
c_1_12_626,Lymphoid-T
c_1_12_627,Lymphoid-Other
c_1_12_628,Lymphoid-Other
c_1_12_629,Lymphoid-Other
c_1_12_630,Lymphoid-Other
c_1_12_631,Lymphoid-Other
c_1_12_632,Lymphoid-Other
c_1_12_633,Lymphoid-Other
c_1_12_634,Lymphoid-Other
c_1_12_635,Lymphoid-Other
c_1_12_636,Lymphoid-Other
c_1_12_637,Mesenchymal-Stromal
c_1_12_638,Lymphoid-Other
c_1_12_639,Lymphoid-Other
c_1_12_640,Lymphoid-Other
c_1_12_641,Lymphoid-Other
c_1_12_642,Lymphoid-T
c_1_12_643,Lymphoid-Other
c_1_12_644,Lymphoid-Other
c_1_12_645,Lymphoid-Other
c_1_12_646,Lymphoid-Other
c_1_12_647,Lymphoid-Other
c_1_12_648,Lymphoid-Other
c_1_12_649,Lymphoid-Other
c_1_12_650,Lymphoid-Other
c_1_12_651,Lymphoid-Other
c_1_12_652,Lymphoid-Other
c_1_12_653,Lymphoid-Other
c_1_12_654,Lymphoid-Other
c_1_12_655,Lymphoid-Plasma
c_1_12_656,Lymphoid-Other
c_1_12_657,Lymphoid-Other
c_1_12_658,Lymphoid-Other
c_1_12_659,Mesenchymal-Stromal
c_1_12_660,Lymphoid-Other
c_1_12_661,Lymphoid-Other
c_1_12_662,Lymphoid-Other
c_1_12_663,Endothelial
c_1_12_664,Lymphoid-Other
c_1_12_665,Lymphoid-Other
c_1_12_666,Lymphoid-Other
c_1_12_667,Lymphoid-B
c_1_12_668,Lymphoid-Other
c_1_12_669,Lymphoid-Other
c_1_12_670,Lymphoid-Other
c_1_12_671,Lymphoid-Other
c_1_12_672,Lymphoid-Other
c_1_12_673,Lymphoid-T
c_1_12_674,Lymphoid-Other
c_1_12_675,Lymphoid-Other
c_1_12_676,Lymphoid-T
c_1_12_678,Lymphoid-Other
c_1_12_679,Lymphoid-DC
c_1_12_680,Lymphoid-DC
c_1_12_681,Lymphoid-T
c_1_12_682,Lymphoid-Other
c_1_12_683,Mesenchymal-Stromal
c_1_12_684,Mesenchymal-Stromal
c_1_12_685,Lymphoid-Other
c_1_12_686,Mesenchymal-Stromal
c_1_12_687,Lymphoid-Other
c_1_12_688,Lymphoid-Other
c_1_12_689,Lymphoid-Other
c_1_12_690,Lymphoid-T
c_1_12_691,Lymphoid-T
c_1_12_692,Lymphoid-Other
c_1_12_693,Lymphoid-T
c_1_12_694,Lymphoid-Other
c_1_12_695,Lymphoid-Other
c_1_12_696,Mesenchymal-Stromal
c_1_12_697,Lymphoid-Other
c_1_12_698,Lymphoid-Other
c_1_12_699,Lymphoid-Other
c_1_12_700,Lymphoid-Other
c_1_12_701,Lymphoid-Other
c_1_12_702,Lymphoid-Other
c_1_12_703,Lymphoid-T
c_1_12_704,Lymphoid-T
c_1_12_705,Lymphoid-Other
c_1_12_706,Lymphoid-Other
c_1_12_707,Lymphoid-Other
c_1_12_708,Lymphoid-T
c_1_12_709,Lymphoid-Other
c_1_12_710,Lymphoid-Other
c_1_12_711,Lymphoid-Other
c_1_12_712,Lymphoid-Other
c_1_12_713,Lymphoid-Other
c_1_12_714,Lymphoid-Other
c_1_12_715,Lymphoid-T
c_1_12_716,Lymphoid-Other
c_1_12_717,Mesenchymal-Stromal
c_1_12_718,Lymphoid-Other
c_1_12_719,Lymphoid-DC
c_1_12_720,Lymphoid-Other
c_1_12_721,Lymphoid-Other
c_1_12_722,Lymphoid-Other
c_1_12_723,Lymphoid-Other
c_1_12_724,Lymphoid-Other
c_1_12_725,Lymphoid-Other
c_1_12_726,Lymphoid-Other
c_1_12_728,Lymphoid-Other
c_1_12_729,Lymphoid-T
c_1_12_730,Lymphoid-Other
c_1_12_731,Lymphoid-Other
c_1_12_732,Lymphoid-Other
c_1_12_733,Lymphoid-Other
c_1_12_734,Lymphoid-Other
c_1_12_735,Lymphoid-Other
c_1_12_736,Lymphoid-Other
c_1_12_737,Lymphoid-Other
c_1_12_738,Lymphoid-Other
c_1_12_739,Lymphoid-Other
c_1_12_740,Lymphoid-T
c_1_12_741,Lymphoid-Other
c_1_12_742,Lymphoid-Other
c_1_12_743,Lymphoid-Other
c_1_12_744,Lymphoid-Other
c_1_12_745,Lymphoid-T
c_1_12_746,Lymphoid-Other
c_1_12_747,Lymphoid-Other
c_1_12_748,Lymphoid-DC
c_1_12_749,Lymphoid-Other
c_1_12_750,Lymphoid-Other
c_1_12_751,Lymphoid-Other
c_1_12_752,Lymphoid-Other
c_1_12_753,Lymphoid-T
c_1_12_754,Lymphoid-Other
c_1_12_755,Lymphoid-Other
c_1_12_756,Lymphoid-Other
c_1_12_757,Lymphoid-Other
c_1_12_758,Lymphoid-Other
c_1_12_759,Lymphoid-Other
c_1_12_760,Endothelial
c_1_12_761,Lymphoid-Other
c_1_12_762,Lymphoid-Other
c_1_12_763,Lymphoid-Other
c_1_12_764,Lymphoid-Other
c_1_12_765,Lymphoid-Other
c_1_12_766,Lymphoid-Other
c_1_12_767,Myeloid
c_1_12_768,Lymphoid-Other
c_1_12_769,Lymphoid-Other
c_1_12_770,Lymphoid-Other
c_1_12_771,Lymphoid-Other
c_1_12_772,Lymphoid-Other
c_1_12_773,Lymphoid-Other
c_1_12_774,Lymphoid-Other
c_1_12_775,Lymphoid-Other
c_1_12_776,Lymphoid-Other
c_1_12_778,Lymphoid-Other
c_1_12_779,Lymphoid-Other
c_1_12_780,Lymphoid-Other
c_1_12_781,Lymphoid-T
c_1_12_782,Lymphoid-Other
c_1_12_783,Lymphoid-T
c_1_12_784,Lymphoid-Other
