cell_id,BCL2,BMP4,BST1,C1QB,CD38,CSF2,DHRS2,HSP90B1,ICAM1,IER3,IL2RG,IL6R,JAK1,LAMP2,LGALS9,MT1X,NELL2,NOD2,NUPR1,OSMR,PDGFRA,PXDN,RACK1,RXRB,SMO,SRGN,SYK,TFEB,TNFRSF17,YES1
c_1_17_116,-0.1942596899105517,-0.13382900517871954,-0.07991563742477431,-0.13156219466241403,-0.1026708110427179,-0.09981565012291212,-0.12944800517558983,-0.1695869665641952,-0.15658766951928943,-0.2399577134499929,-0.08309520538910511,-0.15468686724172942,-0.24497215695978647,-0.16131023072023584,-0.1265407967099584,-0.21841157213883614,-0.12718413390895386,6.508743807102811,-0.222778328707837,-0.13111652878651353,-0.1865673989706801,-0.1298571034053236,-0.1798926553314885,-0.15870617129303385,-0.19059928681968716,-0.20556504170294987,-0.10979667111646717,-0.10958181091361673,-0.07025961366787063,-0.12404160603380765
c_1_17_117,-0.1942596899105517,-0.13382900517871954,-0.07991563742477431,-0.13156219466241403,-0.1026708110427179,-0.09981565012291212,-0.12944800517558983,-0.1695869665641952,-0.15658766951928943,-0.2399577134499929,-0.08309520538910511,-0.15468686724172942,-0.24497215695978647,-0.16131023072023584,-0.1265407967099584,-0.21841157213883614,-0.12718413390895386,-0.1699259229450964,-0.222778328707837,-0.13111652878651353,-0.1865673989706801,-0.1298571034053236,-0.1798926553314885,-0.15870617129303385,-0.19059928681968716,-0.20556504170294987,-0.10979667111646717,-0.10958181091361673,-0.07025961366787063,-0.12404160603380765
c_1_17_118,-0.1942596899105517,-0.13382900517871954,-0.07991563742477431,-0.13156219466241403,-0.1026708110427179,-0.09981565012291212,-0.12944800517558983,-0.1695869665641952,-0.15658766951928943,-0.2399577134499929,-0.08309520538910511,-0.15468686724172942,-0.24497215695978647,-0.16131023072023584,-0.1265407967099584,-0.21841157213883614,-0.12718413390895386,-0.1699259229450964,-0.222778328707837,-0.13111652878651353,-0.1865673989706801,-0.1298571034053236,-0.1798926553314885,-0.15870617129303385,-0.19059928681968716,-0.20556504170294987,-0.10979667111646717,-0.10958181091361673,-0.07025961366787063,-0.12404160603380765
c_1_17_120,-0.1942596899105517,-0.13382900517871954,-0.07991563742477431,-0.13156219466241403,-0.1026708110427179,-0.09981565012291212,-0.12944800517558983,-0.1695869665641952,-0.15658766951928943,-0.2399577134499929,-0.08309520538910511,-0.15468686724172942,-0.24497215695978647,-0.16131023072023584,-0.1265407967099584,-0.21841157213883614,-0.12718413390895386,-0.1699259229450964,-0.222778328707837,-0.13111652878651353,-0.1865673989706801,-0.1298571034053236,-0.1798926553314885,-0.15870617129303385,-0.19059928681968716,-0.20556504170294987,-0.10979667111646717,-0.10958181091361673,-0.07025961366787063,-0.12404160603380765
c_1_17_121,-0.1942596899105517,-0.13382900517871954,-0.07991563742477431,-0.13156219466241403,-0.1026708110427179,-0.09981565012291212,-0.12944800517558983,-0.1695869665641952,-0.15658766951928943,-0.2399577134499929,-0.08309520538910511,-0.15468686724172942,-0.24497215695978647,-0.16131023072023584,-0.1265407967099584,-0.21841157213883614,-0.12718413390895386,-0.1699259229450964,-0.222778328707837,-0.13111652878651353,-0.1865673989706801,-0.1298571034053236,-0.1798926553314885,-0.15870617129303385,3.4317103188340177,4.079868744978448,-0.10979667111646717,-0.10958181091361673,-0.07025961366787063,-0.12404160603380765
c_1_17_122,-0.1942596899105517,-0.13382900517871954,-0.07991563742477431,-0.13156219466241403,-0.1026708110427179,-0.09981565012291212,-0.12944800517558983,-0.1695869665641952,-0.15658766951928943,-0.2399577134499929,-0.08309520538910511,-0.15468686724172942,-0.24497215695978647,3.0497717645336833,-0.1265407967099584,-0.21841157213883614,-0.12718413390895386,-0.1699259229450964,2.143930293641168,-0.13111652878651353,-0.1865673989706801,-0.1298571034053236,3.2844985132848916,-0.15870617129303385,-0.19059928681968716,2.790782584805782,-0.10979667111646717,-0.10958181091361673,-0.07025961366787063,-0.12404160603380765
c_1_17_123,-0.1942596899105517,-0.13382900517871954,-0.07991563742477431,9.747610181317464,-0.1026708110427179,-0.09981565012291212,-0.12944800517558983,-0.1695869665641952,-0.15658766951928943,-0.2399577134499929,-0.08309520538910511,-0.15468686724172942,-0.24497215695978647,-0.16131023072023584,-0.1265407967099584,-0.21841157213883614,-0.12718413390895386,-0.1699259229450964,-0.222778328707837,-0.13111652878651353,-0.1865673989706801,-0.1298571034053236,-0.1798926553314885,-0.15870617129303385,-0.19059928681968716,-0.20556504170294987,-0.10979667111646717,-0.10958181091361673,-0.07025961366787063,-0.12404160603380765
c_1_17_124,-0.1942596899105517,-0.13382900517871954,-0.07991563742477431,-0.13156219466241403,-0.1026708110427179,-0.09981565012291212,-0.12944800517558983,-0.1695869665641952,-0.15658766951928943,5.291837126057142,-0.08309520538910511,-0.15468686724172942,-0.24497215695978647,-0.16131023072023584,-0.1265407967099584,-0.21841157213883614,-0.12718413390895386,-0.1699259229450964,-0.222778328707837,-0.13111652878651353,-0.1865673989706801,-0.1298571034053236,-0.1798926553314885,8.165371840003077,6.7483168052799,-0.20556504170294987,-0.10979667111646717,-0.10958181091361673,-0.07025961366787063,-0.12404160603380765
c_1_17_125,-0.1942596899105517,-0.13382900517871954,-0.07991563742477431,-0.13156219466241403,-0.1026708110427179,-0.09981565012291212,-0.12944800517558983,-0.1695869665641952,-0.15658766951928943,-0.2399577134499929,-0.08309520538910511,-0.15468686724172942,-0.24497215695978647,-0.16131023072023584,-0.1265407967099584,-0.21841157213883614,-0.12718413390895386,-0.1699259229450964,-0.222778328707837,-0.13111652878651353,-0.1865673989706801,-0.1298571034053236,-0.1798926553314885,-0.15870617129303385,-0.19059928681968716,-0.20556504170294987,-0.10979667111646717,-0.10958181091361673,-0.07025961366787063,-0.12404160603380765
c_1_17_126,-0.1942596899105517,-0.13382900517871954,-0.07991563742477431,-0.13156219466241403,-0.1026708110427179,-0.09981565012291212,-0.12944800517558983,-0.1695869665641952,-0.15658766951928943,-0.2399577134499929,-0.08309520538910511,-0.15468686724172942,-0.24497215695978647,-0.16131023072023584,-0.1265407967099584,-0.21841157213883614,-0.12718413390895386,-0.1699259229450964,-0.222778328707837,-0.13111652878651353,-0.1865673989706801,-0.1298571034053236,-0.1798926553314885,-0.15870617129303385,-0.19059928681968716,-0.20556504170294987,-0.10979667111646717,-0.10958181091361673,-0.07025961366787063,-0.12404160603380765
c_1_17_127,-0.1942596899105517,-0.13382900517871954,-0.07991563742477431,-0.13156219466241403,-0.1026708110427179,-0.09981565012291212,-0.12944800517558983,-0.1695869665641952,-0.15658766951928943,-0.2399577134499929,-0.08309520538910511,-0.15468686724172942,-0.24497215695978647,-0.16131023072023584,-0.1265407967099584,-0.21841157213883614,-0.12718413390895386,-0.1699259229450964,-0.222778328707837,-0.13111652878651353,-0.1865673989706801,-0.1298571034053236,-0.1798926553314885,-0.15870617129303385,-0.19059928681968716,-0.20556504170294987,-0.10979667111646717,-0.10958181091361673,-0.07025961366787063,-0.12404160603380765
c_1_17_128,-0.1942596899105517,-0.13382900517871954,-0.07991563742477431,-0.13156219466241403,-0.1026708110427179,-0.09981565012291212,-0.12944800517558983,-0.1695869665641952,-0.15658766951928943,-0.2399577134499929,-0.08309520538910511,-0.15468686724172942,-0.24497215695978647,-0.16131023072023584,-0.1265407967099584,-0.21841157213883614,-0.12718413390895386,-0.1699259229450964,-0.222778328707837,-0.13111652878651353,-0.1865673989706801,-0.1298571034053236,-0.1798926553314885,-0.15870617129303385,-0.19059928681968716,-0.20556504170294987,-0.10979667111646717,-0.10958181091361673,-0.07025961366787063,-0.12404160603380765
c_1_17_129,-0.1942596899105517,-0.13382900517871954,-0.07991563742477431,4.979411970258463,-0.1026708110427179,-0.09981565012291212,-0.12944800517558983,-0.1695869665641952,-0.15658766951928943,2.4924489170134634,-0.08309520538910511,3.8707389088774544,-0.24497215695978647,-0.16131023072023584,-0.1265407967099584,-0.21841157213883614,-0.12718413390895386,-0.1699259229450964,-0.222778328707837,-0.13111652878651353,-0.1865673989706801,-0.1298571034053236,-0.1798926553314885,3.952936904860355,-0.19059928681968716,-0.20556504170294987,-0.10979667111646717,-0.10958181091361673,-0.07025961366787063,-0.12404160603380765
c_1_17_130,-0.1942596899105517,-0.13382900517871954,-0.07991563742477431,-0.13156219466241403,-0.1026708110427179,-0.09981565012291212,-0.12944800517558983,-0.1695869665641952,-0.15658766951928943,3.1488763800755537,-0.08309520538910511,-0.15468686724172942,-0.24497215695978647,-0.16131023072023584,-0.1265407967099584,-0.21841157213883614,-0.12718413390895386,-0.1699259229450964,-0.222778328707837,-0.13111652878651353,2.9993974010834914,-0.1298571034053236,-0.1798926553314885,-0.15870617129303385,-0.19059928681968716,-0.20556504170294987,-0.10979667111646717,-0.10958181091361673,-0.07025961366787063,-0.12404160603380765
c_1_17_131,-0.1942596899105517,-0.13382900517871954,-0.07991563742477431,-0.13156219466241403,-0.1026708110427179,-0.09981565012291212,-0.12944800517558983,-0.1695869665641952,-0.15658766951928943,-0.2399577134499929,-0.08309520538910511,-0.15468686724172942,-0.24497215695978647,-0.16131023072023584,-0.1265407967099584,-0.21841157213883614,-0.12718413390895386,-0.1699259229450964,-0.222778328707837,-0.13111652878651353,-0.1865673989706801,-0.1298571034053236,-0.1798926553314885,-0.15870617129303385,-0.19059928681968716,-0.20556504170294987,-0.10979667111646717,-0.10958181091361673,-0.07025961366787063,-0.12404160603380765
c_1_17_132,-0.1942596899105517,-0.13382900517871954,-0.07991563742477431,-0.13156219466241403,-0.1026708110427179,-0.09981565012291212,-0.12944800517558983,-0.1695869665641952,-0.15658766951928943,-0.2399577134499929,-0.08309520538910511,-0.15468686724172942,4.700895498700758,-0.16131023072023584,-0.1265407967099584,-0.21841157213883614,-0.12718413390895386,-0.1699259229450964,-0.222778328707837,-0.13111652878651353,-0.1865673989706801,-0.1298571034053236,-0.1798926553314885,-0.15870617129303385,-0.19059928681968716,-0.20556504170294987,-0.10979667111646717,-0.10958181091361673,-0.07025961366787063,-0.12404160603380765
c_1_17_133,-0.1942596899105517,-0.13382900517871954,-0.07991563742477431,-0.13156219466241403,-0.1026708110427179,-0.09981565012291212,-0.12944800517558983,-0.1695869665641952,-0.15658766951928943,-0.2399577134499929,-0.08309520538910511,-0.15468686724172942,-0.24497215695978647,-0.16131023072023584,-0.1265407967099584,-0.21841157213883614,-0.12718413390895386,-0.1699259229450964,-0.222778328707837,6.717481055608604,-0.1865673989706801,-0.1298571034053236,-0.1798926553314885,-0.15870617129303385,5.122832200917499,-0.20556504170294987,-0.10979667111646717,-0.10958181091361673,-0.07025961366787063,-0.12404160603380765
c_1_17_135,-0.1942596899105517,-0.13382900517871954,-0.07991563742477431,-0.13156219466241403,-0.1026708110427179,-0.09981565012291212,-0.12944800517558983,-0.1695869665641952,5.606066261038137,-0.2399577134499929,-0.08309520538910511,-0.15468686724172942,-0.24497215695978647,-0.16131023072023584,-0.1265407967099584,3.337377637288329,-0.12718413390895386,-0.1699259229450964,3.2938046171959443,4.719373447826127,-0.1865673989706801,-0.1298571034053236,-0.1798926553314885,-0.15870617129303385,-0.19059928681968716,4.246569396765353,-0.10979667111646717,-0.10958181091361673,-0.07025961366787063,-0.12404160603380765
c_1_17_136,-0.1942596899105517,-0.13382900517871954,-0.07991563742477431,-0.13156219466241403,-0.1026708110427179,-0.09981565012291212,-0.12944800517558983,-0.1695869665641952,-0.15658766951928943,-0.2399577134499929,-0.08309520538910511,-0.15468686724172942,1.8075363842231846,-0.16131023072023584,-0.1265407967099584,-0.21841157213883614,-0.12718413390895386,-0.1699259229450964,-0.222778328707837,-0.13111652878651353,-0.1865673989706801,-0.1298571034053236,-0.1798926553314885,-0.15870617129303385,-0.19059928681968716,-0.20556504170294987,-0.10979667111646717,-0.10958181091361673,-0.07025961366787063,-0.12404160603380765
c_1_17_137,-0.1942596899105517,-0.13382900517871954,-0.07991563742477431,-0.13156219466241403,-0.1026708110427179,-0.09981565012291212,-0.12944800517558983,-0.1695869665641952,-0.15658766951928943,-0.2399577134499929,-0.08309520538910511,-0.15468686724172942,-0.24497215695978647,-0.16131023072023584,-0.1265407967099584,-0.21841157213883614,-0.12718413390895386,-0.1699259229450964,-0.222778328707837,-0.13111652878651353,-0.1865673989706801,-0.1298571034053236,-0.1798926553314885,-0.15870617129303385,-0.19059928681968716,-0.20556504170294987,-0.10979667111646717,-0.10958181091361673,-0.07025961366787063,-0.12404160603380765
c_1_17_138,-0.1942596899105517,-0.13382900517871954,-0.07991563742477431,-0.13156219466241403,-0.1026708110427179,-0.09981565012291212,-0.12944800517558983,-0.1695869665641952,-0.15658766951928943,-0.2399577134499929,-0.08309520538910511,-0.15468686724172942,-0.24497215695978647,5.1924912610229175,-0.1265407967099584,-0.21841157213883614,-0.12718413390895386,-0.1699259229450964,3.723208778311373,-0.13111652878651353,-0.1865673989706801,-0.1298571034053236,-0.1798926553314885,-0.15870617129303385,-0.19059928681968716,-0.20556504170294987,-0.10979667111646717,-0.10958181091361673,-0.07025961366787063,-0.12404160603380765
c_1_17_139,-0.1942596899105517,-0.13382900517871954,-0.07991563742477431,-0.13156219466241403,-0.1026708110427179,-0.09981565012291212,-0.12944800517558983,-0.1695869665641952,-0.15658766951928943,-0.2399577134499929,-0.08309520538910511,-0.15468686724172942,-0.24497215695978647,-0.16131023072023584,-0.1265407967099584,-0.21841157213883614,-0.12718413390895386,-0.1699259229450964,-0.222778328707837,-0.13111652878651353,-0.1865673989706801,-0.1298571034053236,-0.1798926553314885,-0.15870617129303385,-0.19059928681968716,-0.20556504170294987,-0.10979667111646717,-0.10958181091361673,-0.07025961366787063,-0.12404160603380765
c_1_17_140,-0.1942596899105517,-0.13382900517871954,-0.07991563742477431,-0.13156219466241403,-0.1026708110427179,-0.09981565012291212,-0.12944800517558983,-0.1695869665641952,-0.15658766951928943,-0.2399577134499929,-0.08309520538910511,-0.15468686724172942,-0.24497215695978647,-0.16131023072023584,-0.1265407967099584,-0.21841157213883614,-0.12718413390895386,-0.1699259229450964,-0.222778328707837,-0.13111652878651353,-0.1865673989706801,-0.1298571034053236,-0.1798926553314885,-0.15870617129303385,4.545166847459049,-0.20556504170294987,-0.10979667111646717,-0.10958181091361673,-0.07025961366787063,-0.12404160603380765
c_1_17_141,-0.1942596899105517,-0.13382900517871954,-0.07991563742477431,-0.13156219466241403,-0.1026708110427179,-0.09981565012291212,-0.12944800517558983,-0.1695869665641952,-0.15658766951928943,-0.2399577134499929,-0.08309520538910511,-0.15468686724172942,-0.24497215695978647,-0.16131023072023584,-0.1265407967099584,-0.21841157213883614,-0.12718413390895386,-0.1699259229450964,-0.222778328707837,-0.13111652878651353,-0.1865673989706801,-0.1298571034053236,-0.1798926553314885,-0.15870617129303385,-0.19059928681968716,-0.20556504170294987,-0.10979667111646717,-0.10958181091361673,-0.07025961366787063,-0.12404160603380765
c_1_17_142,-0.1942596899105517,-0.13382900517871954,-0.07991563742477431,-0.13156219466241403,-0.1026708110427179,-0.09981565012291212,-0.12944800517558983,-0.1695869665641952,-0.15658766951928943,-0.2399577134499929,-0.08309520538910511,-0.15468686724172942,-0.24497215695978647,-0.16131023072023584,-0.1265407967099584,-0.21841157213883614,-0.12718413390895386,-0.1699259229450964,-0.222778328707837,-0.13111652878651353,-0.1865673989706801,-0.1298571034053236,-0.1798926553314885,-0.15870617129303385,-0.19059928681968716,-0.20556504170294987,-0.10979667111646717,-0.10958181091361673,-0.07025961366787063,-0.12404160603380765
c_1_17_143,-0.1942596899105517,-0.13382900517871954,-0.07991563742477431,-0.13156219466241403,-0.1026708110427179,-0.09981565012291212,-0.12944800517558983,-0.1695869665641952,-0.15658766951928943,-0.2399577134499929,-0.08309520538910511,-0.15468686724172942,-0.24497215695978647,-0.16131023072023584,2.497668864582027,-0.21841157213883614,-0.12718413390895386,-0.1699259229450964,-0.222778328707837,-0.13111652878651353,-0.1865673989706801,3.588897367541529,-0.1798926553314885,-0.15870617129303385,-0.19059928681968716,-0.20556504170294987,-0.10979667111646717,-0.10958181091361673,-0.07025961366787063,-0.12404160603380765
c_1_17_145,-0.1942596899105517,-0.13382900517871954,-0.07991563742477431,-0.13156219466241403,-0.1026708110427179,-0.09981565012291212,-0.12944800517558983,-0.1695869665641952,-0.15658766951928943,-0.2399577134499929,-0.08309520538910511,-0.15468686724172942,-0.24497215695978647,-0.16131023072023584,-0.1265407967099584,-0.21841157213883614,-0.12718413390895386,-0.1699259229450964,-0.222778328707837,-0.13111652878651353,-0.1865673989706801,-0.1298571034053236,-0.1798926553314885,-0.15870617129303385,-0.19059928681968716,-0.20556504170294987,-0.10979667111646717,-0.10958181091361673,-0.07025961366787063,-0.12404160603380765
c_1_17_146,-0.1942596899105517,-0.13382900517871954,-0.07991563742477431,-0.13156219466241403,-0.1026708110427179,-0.09981565012291212,-0.12944800517558983,-0.1695869665641952,-0.15658766951928943,-0.2399577134499929,-0.08309520538910511,-0.15468686724172942,-0.24497215695978647,-0.16131023072023584,-0.1265407967099584,-0.21841157213883614,-0.12718413390895386,-0.1699259229450964,-0.222778328707837,-0.13111652878651353,-0.1865673989706801,-0.1298571034053236,-0.1798926553314885,-0.15870617129303385,-0.19059928681968716,-0.20556504170294987,-0.10979667111646717,-0.10958181091361673,-0.07025961366787063,-0.12404160603380765
c_1_17_148,-0.1942596899105517,-0.13382900517871954,-0.07991563742477431,-0.13156219466241403,-0.1026708110427179,-0.09981565012291212,-0.12944800517558983,-0.1695869665641952,-0.15658766951928943,-0.2399577134499929,-0.08309520538910511,-0.15468686724172942,-0.24497215695978647,-0.16131023072023584,-0.1265407967099584,-0.21841157213883614,-0.12718413390895386,-0.1699259229450964,-0.222778328707837,-0.13111652878651353,-0.1865673989706801,-0.1298571034053236,-0.1798926553314885,-0.15870617129303385,-0.19059928681968716,3.0319327726352236,-0.10979667111646717,-0.10958181091361673,-0.07025961366787063,-0.12404160603380765
c_1_17_149,-0.1942596899105517,-0.13382900517871954,-0.07991563742477431,-0.13156219466241403,-0.1026708110427179,-0.09981565012291212,-0.12944800517558983,-0.1695869665641952,-0.15658766951928943,-0.2399577134499929,-0.08309520538910511,-0.15468686724172942,-0.24497215695978647,-0.16131023072023584,-0.1265407967099584,-0.21841157213883614,-0.12718413390895386,-0.1699259229450964,-0.222778328707837,-0.13111652878651353,-0.1865673989706801,-0.1298571034053236,-0.1798926553314885,-0.15870617129303385,-0.19059928681968716,-0.20556504170294987,-0.10979667111646717,-0.10958181091361673,-0.07025961366787063,-0.12404160603380765
c_1_17_150,-0.1942596899105517,-0.13382900517871954,-0.07991563742477431,-0.13156219466241403,-0.1026708110427179,-0.09981565012291212,10.50806141793837,-0.1695869665641952,-0.15658766951928943,-0.2399577134499929,-0.08309520538910511,-0.15468686724172942,-0.24497215695978647,-0.16131023072023584,-0.1265407967099584,-0.21841157213883614,-0.12718413390895386,-0.1699259229450964,-0.222778328707837,-0.13111652878651353,-0.1865673989706801,-0.1298571034053236,-0.1798926553314885,-0.15870617129303385,-0.19059928681968716,-0.20556504170294987,-0.10979667111646717,-0.10958181091361673,-0.07025961366787063,-0.12404160603380765
c_1_17_162,-0.1942596899105517,-0.13382900517871954,-0.07991563742477431,-0.13156219466241403,14.647783604477404,-0.09981565012291212,-0.12944800517558983,-0.1695869665641952,-0.15658766951928943,-0.2399577134499929,-0.08309520538910511,-0.15468686724172942,-0.24497215695978647,-0.16131023072023584,-0.1265407967099584,-0.21841157213883614,-0.12718413390895386,-0.1699259229450964,-0.222778328707837,-0.13111652878651353,-0.1865673989706801,-0.1298571034053236,-0.1798926553314885,-0.15870617129303385,-0.19059928681968716,-0.20556504170294987,-0.10979667111646717,-0.10958181091361673,-0.07025961366787063,-0.12404160603380765
c_1_17_165,-0.1942596899105517,-0.13382900517871954,-0.07991563742477431,-0.13156219466241403,-0.1026708110427179,-0.09981565012291212,-0.12944800517558983,-0.1695869665641952,-0.15658766951928943,-0.2399577134499929,-0.08309520538910511,-0.15468686724172942,-0.24497215695978647,-0.16131023072023584,-0.1265407967099584,-0.21841157213883614,-0.12718413390895386,-0.1699259229450964,-0.222778328707837,-0.13111652878651353,-0.1865673989706801,-0.1298571034053236,-0.1798926553314885,-0.15870617129303385,-0.19059928681968716,-0.20556504170294987,-0.10979667111646717,-0.10958181091361673,-0.07025961366787063,-0.12404160603380765
c_1_17_167,-0.1942596899105517,-0.13382900517871954,-0.07991563742477431,-0.13156219466241403,-0.1026708110427179,-0.09981565012291212,-0.12944800517558983,-0.1695869665641952,-0.15658766951928943,-0.2399577134499929,-0.08309520538910511,-0.15468686724172942,-0.24497215695978647,-0.16131023072023584,-0.1265407967099584,-0.21841157213883614,-0.12718413390895386,-0.1699259229450964,-0.222778328707837,-0.13111652878651353,-0.1865673989706801,-0.1298571034053236,-0.1798926553314885,-0.15870617129303385,-0.19059928681968716,-0.20556504170294987,-0.10979667111646717,-0.10958181091361673,-0.07025961366787063,-0.12404160603380765
c_1_17_168,-0.1942596899105517,-0.13382900517871954,-0.07991563742477431,-0.13156219466241403,-0.1026708110427179,-0.09981565012291212,-0.12944800517558983,-0.1695869665641952,-0.15658766951928943,-0.2399577134499929,-0.08309520538910511,-0.15468686724172942,-0.24497215695978647,-0.16131023072023584,-0.1265407967099584,-0.21841157213883614,-0.12718413390895386,-0.1699259229450964,-0.222778328707837,10.759848172670008,-0.1865673989706801,-0.1298571034053236,-0.1798926553314885,-0.15870617129303385,-0.19059928681968716,-0.20556504170294987,-0.10979667111646717,-0.10958181091361673,-0.07025961366787063,-0.12404160603380765
c_1_17_170,-0.1942596899105517,-0.13382900517871954,-0.07991563742477431,-0.13156219466241403,-0.1026708110427179,-0.09981565012291212,-0.12944800517558983,-0.1695869665641952,-0.15658766951928943,-0.2399577134499929,-0.08309520538910511,-0.15468686724172942,-0.24497215695978647,-0.16131023072023584,-0.1265407967099584,-0.21841157213883614,-0.12718413390895386,-0.1699259229450964,-0.222778328707837,-0.13111652878651353,-0.1865673989706801,-0.1298571034053236,-0.1798926553314885,-0.15870617129303385,-0.19059928681968716,-0.20556504170294987,-0.10979667111646717,-0.10958181091361673,-0.07025961366787063,-0.12404160603380765
c_1_17_173,-0.1942596899105517,-0.13382900517871954,-0.07991563742477431,-0.13156219466241403,-0.1026708110427179,-0.09981565012291212,-0.12944800517558983,-0.1695869665641952,-0.15658766951928943,-0.2399577134499929,-0.08309520538910511,-0.15468686724172942,-0.24497215695978647,-0.16131023072023584,-0.1265407967099584,-0.21841157213883614,-0.12718413390895386,-0.1699259229450964,-0.222778328707837,-0.13111652878651353,-0.1865673989706801,-0.1298571034053236,-0.1798926553314885,-0.15870617129303385,-0.19059928681968716,-0.20556504170294987,-0.10979667111646717,-0.10958181091361673,-0.07025961366787063,-0.12404160603380765
c_1_17_175,-0.1942596899105517,-0.13382900517871954,-0.07991563742477431,-0.13156219466241403,-0.1026708110427179,-0.09981565012291212,-0.12944800517558983,-0.1695869665641952,-0.15658766951928943,-0.2399577134499929,-0.08309520538910511,-0.15468686724172942,-0.24497215695978647,-0.16131023072023584,-0.1265407967099584,-0.21841157213883614,-0.12718413390895386,-0.1699259229450964,-0.222778328707837,-0.13111652878651353,-0.1865673989706801,-0.1298571034053236,-0.1798926553314885,-0.15870617129303385,-0.19059928681968716,-0.20556504170294987,-0.10979667111646717,-0.10958181091361673,-0.07025961366787063,-0.12404160603380765
c_1_17_177,-0.1942596899105517,-0.13382900517871954,-0.07991563742477431,-0.13156219466241403,-0.1026708110427179,-0.09981565012291212,-0.12944800517558983,-0.1695869665641952,-0.15658766951928943,-0.2399577134499929,-0.08309520538910511,-0.15468686724172942,-0.24497215695978647,-0.16131023072023584,-0.1265407967099584,-0.21841157213883614,-0.12718413390895386,-0.1699259229450964,-0.222778328707837,-0.13111652878651353,-0.1865673989706801,-0.1298571034053236,-0.1798926553314885,-0.15870617129303385,-0.19059928681968716,-0.20556504170294987,-0.10979667111646717,-0.10958181091361673,-0.07025961366787063,-0.12404160603380765
c_1_17_181,-0.1942596899105517,-0.13382900517871954,-0.07991563742477431,-0.13156219466241403,-0.1026708110427179,-0.09981565012291212,-0.12944800517558983,-0.1695869665641952,-0.15658766951928943,-0.2399577134499929,-0.08309520538910511,-0.15468686724172942,-0.24497215695978647,-0.16131023072023584,-0.1265407967099584,-0.21841157213883614,-0.12718413390895386,-0.1699259229450964,-0.222778328707837,-0.13111652878651353,-0.1865673989706801,-0.1298571034053236,-0.1798926553314885,-0.15870617129303385,-0.19059928681968716,-0.20556504170294987,-0.10979667111646717,-0.10958181091361673,-0.07025961366787063,-0.12404160603380765
c_1_17_182,-0.1942596899105517,-0.13382900517871954,-0.07991563742477431,-0.13156219466241403,-0.1026708110427179,-0.09981565012291212,-0.12944800517558983,-0.1695869665641952,-0.15658766951928943,-0.2399577134499929,-0.08309520538910511,-0.15468686724172942,-0.24497215695978647,-0.16131023072023584,-0.1265407967099584,-0.21841157213883614,-0.12718413390895386,-0.1699259229450964,-0.222778328707837,-0.13111652878651353,-0.1865673989706801,-0.1298571034053236,-0.1798926553314885,-0.15870617129303385,-0.19059928681968716,-0.20556504170294987,-0.10979667111646717,-0.10958181091361673,-0.07025961366787063,-0.12404160603380765
c_1_17_185,-0.1942596899105517,-0.13382900517871954,-0.07991563742477431,-0.13156219466241403,-0.1026708110427179,-0.09981565012291212,-0.12944800517558983,-0.1695869665641952,-0.15658766951928943,-0.2399577134499929,-0.08309520538910511,-0.15468686724172942,-0.24497215695978647,7.945835594920137,-0.1265407967099584,-0.21841157213883614,-0.12718413390895386,-0.1699259229450964,-0.222778328707837,-0.13111652878651353,-0.1865673989706801,-0.1298571034053236,-0.1798926553314885,-0.15870617129303385,-0.19059928681968716,-0.20556504170294987,-0.10979667111646717,-0.10958181091361673,-0.07025961366787063,-0.12404160603380765
c_1_17_186,-0.1942596899105517,-0.13382900517871954,-0.07991563742477431,-0.13156219466241403,-0.1026708110427179,-0.09981565012291212,-0.12944800517558983,-0.1695869665641952,-0.15658766951928943,-0.2399577134499929,-0.08309520538910511,-0.15468686724172942,-0.24497215695978647,-0.16131023072023584,-0.1265407967099584,-0.21841157213883614,-0.12718413390895386,-0.1699259229450964,-0.222778328707837,-0.13111652878651353,-0.1865673989706801,-0.1298571034053236,-0.1798926553314885,-0.15870617129303385,5.5708395277651634,-0.20556504170294987,-0.10979667111646717,-0.10958181091361673,-0.07025961366787063,-0.12404160603380765
c_1_17_187,-0.1942596899105517,-0.13382900517871954,-0.07991563742477431,-0.13156219466241403,-0.1026708110427179,-0.09981565012291212,-0.12944800517558983,-0.1695869665641952,-0.15658766951928943,-0.2399577134499929,-0.08309520538910511,-0.15468686724172942,-0.24497215695978647,-0.16131023072023584,-0.1265407967099584,-0.21841157213883614,-0.12718413390895386,-0.1699259229450964,-0.222778328707837,-0.13111652878651353,-0.1865673989706801,-0.1298571034053236,-0.1798926553314885,-0.15870617129303385,-0.19059928681968716,-0.20556504170294987,-0.10979667111646717,-0.10958181091361673,-0.07025961366787063,-0.12404160603380765
c_1_17_188,-0.1942596899105517,-0.13382900517871954,-0.07991563742477431,-0.13156219466241403,-0.1026708110427179,-0.09981565012291212,-0.12944800517558983,-0.1695869665641952,-0.15658766951928943,-0.2399577134499929,-0.08309520538910511,-0.15468686724172942,-0.24497215695978647,-0.16131023072023584,-0.1265407967099584,-0.21841157213883614,-0.12718413390895386,-0.1699259229450964,-0.222778328707837,-0.13111652878651353,-0.1865673989706801,-0.1298571034053236,-0.1798926553314885,-0.15870617129303385,-0.19059928681968716,-0.20556504170294987,-0.10979667111646717,-0.10958181091361673,-0.07025961366787063,-0.12404160603380765
