cell_id,BEST1,CAMP,CCL2,CCL22,CCL4/L1/L2,CD19,CD79A,CD84,CXCR1,EPOR,FCGR3A/B,FOS,GPER1,HBA1/2,IL27RA,KIT,KLRF1,LINC01781,MS4A6A,PDGFA,PTGES,RGS5,S100A2,SAT1,SLC2A1,STAT4,TNFAIP6,TNFRSF13B,TOP2A,TYK2
c_1_44_1947,-0.27181205564216,-0.28218354690045777,-0.2433748050323392,-0.25458960089463445,-0.30823365805870867,-0.40612701590428985,-0.40481357664502937,-0.26267756023179234,-0.27619942064124975,-0.29278098164261607,-0.36126124801881837,-0.3331953009713117,-0.3314078779948044,-0.37784665603706474,-0.3349888197849842,-0.23117057300138882,-0.18756902115651955,-0.23874435157925825,-0.30932630404726363,-0.29971715878381544,-0.3308999232167702,-0.24842538376178253,-0.2519225455405422,-0.3654395053334313,-0.32714661284840946,-0.2567198192150604,-0.2417368454881872,-0.2730774415715969,-0.22974779467141962,-0.349063141626233
c_1_44_1948,-0.27181205564216,-0.28218354690045777,-0.2433748050323392,-0.25458960089463445,-0.30823365805870867,-0.40612701590428985,-0.40481357664502937,-0.26267756023179234,-0.27619942064124975,-0.29278098164261607,-0.36126124801881837,-0.3331953009713117,-0.3314078779948044,-0.37784665603706474,-0.3349888197849842,-0.23117057300138882,-0.18756902115651955,-0.23874435157925825,-0.30932630404726363,-0.29971715878381544,-0.3308999232167702,-0.24842538376178253,-0.2519225455405422,-0.3654395053334313,-0.32714661284840946,-0.2567198192150604,-0.2417368454881872,-0.2730774415715969,-0.22974779467141962,-0.349063141626233
c_1_44_1949,-0.27181205564216,-0.28218354690045777,-0.2433748050323392,-0.25458960089463445,4.003859956106704,-0.40612701590428985,-0.40481357664502937,-0.26267756023179234,-0.27619942064124975,-0.29278098164261607,-0.36126124801881837,-0.3331953009713117,-0.3314078779948044,3.2230934892916703,-0.3349888197849842,-0.23117057300138882,-0.18756902115651955,-0.23874435157925825,-0.30932630404726363,-0.29971715878381544,-0.3308999232167702,-0.24842538376178253,-0.2519225455405422,3.2115391376502602,-0.32714661284840946,-0.2567198192150604,-0.2417368454881872,-0.2730774415715969,-0.22974779467141962,-0.349063141626233
c_1_44_1950,-0.27181205564216,-0.28218354690045777,-0.2433748050323392,-0.25458960089463445,-0.30823365805870867,-0.40612701590428985,4.571942005036844,-0.26267756023179234,-0.27619942064124975,-0.29278098164261607,-0.36126124801881837,-0.3331953009713117,-0.3314078779948044,-0.37784665603706474,-0.3349888197849842,8.881729458869087,-0.18756902115651955,-0.23874435157925825,-0.30932630404726363,-0.29971715878381544,-0.3308999232167702,-0.24842538376178253,-0.2519225455405422,-0.3654395053334313,-0.32714661284840946,-0.2567198192150604,-0.2417368454881872,-0.2730774415715969,-0.22974779467141962,-0.349063141626233
c_1_44_1951,-0.27181205564216,-0.28218354690045777,-0.2433748050323392,-0.25458960089463445,-0.30823365805870867,-0.40612701590428985,-0.40481357664502937,-0.26267756023179234,-0.27619942064124975,-0.29278098164261607,-0.36126124801881837,8.872391624431193,-0.3314078779948044,-0.37784665603706474,-0.3349888197849842,-0.23117057300138882,-0.18756902115651955,-0.23874435157925825,-0.30932630404726363,-0.29971715878381544,-0.3308999232167702,-0.24842538376178253,-0.2519225455405422,-0.3654395053334313,-0.32714661284840946,9.751471917943988,-0.2417368454881872,-0.2730774415715969,-0.22974779467141962,-0.349063141626233
c_1_44_1952,-0.27181205564216,-0.28218354690045777,-0.2433748050323392,4.062754179796588,-0.30823365805870867,-0.40612701590428985,-0.40481357664502937,-0.26267756023179234,-0.27619942064124975,-0.29278098164261607,-0.36126124801881837,-0.3331953009713117,-0.3314078779948044,-0.37784665603706474,-0.3349888197849842,-0.23117057300138882,-0.18756902115651955,-0.23874435157925825,-0.30932630404726363,-0.29971715878381544,-0.3308999232167702,-0.24842538376178253,-0.2519225455405422,-0.3654395053334313,-0.32714661284840946,-0.2567198192150604,-0.2417368454881872,-0.2730774415715969,-0.22974779467141962,-0.349063141626233
c_1_44_1953,-0.27181205564216,-0.28218354690045777,-0.2433748050323392,-0.25458960089463445,-0.30823365805870867,-0.40612701590428985,1.833947109782372,-0.26267756023179234,2.879307931010881,-0.29278098164261607,-0.36126124801881837,-0.3331953009713117,-0.3314078779948044,2.17178614875174,-0.3349888197849842,3.46113250802156,-0.18756902115651955,-0.23874435157925825,-0.30932630404726363,2.797778615704471,-0.3308999232167702,-0.24842538376178253,-0.2519225455405422,-0.3654395053334313,-0.32714661284840946,-0.2567198192150604,-0.2417368454881872,-0.2730774415715969,-0.22974779467141962,-0.349063141626233
c_1_44_1954,-0.27181205564216,-0.28218354690045777,-0.2433748050323392,-0.25458960089463445,-0.30823365805870867,-0.40612701590428985,-0.40481357664502937,-0.26267756023179234,4.293112054919297,-0.29278098164261607,-0.36126124801881837,-0.3331953009713117,-0.3314078779948044,-0.37784665603706474,-0.3349888197849842,-0.23117057300138882,-0.18756902115651955,-0.23874435157925825,-0.30932630404726363,-0.29971715878381544,-0.3308999232167702,-0.24842538376178253,-0.2519225455405422,-0.3654395053334313,-0.32714661284840946,-0.2567198192150604,-0.2417368454881872,-0.2730774415715969,-0.22974779467141962,-0.349063141626233
c_1_44_1955,2.4993470889776286,-0.28218354690045777,-0.2433748050323392,2.652437490637992,-0.30823365805870867,-0.40612701590428985,-0.40481357664502937,-0.26267756023179234,-0.27619942064124975,-0.29278098164261607,2.6871095795914637,-0.3331953009713117,-0.3314078779948044,-0.37784665603706474,-0.3349888197849842,-0.23117057300138882,-0.18756902115651955,-0.23874435157925825,-0.30932630404726363,-0.29971715878381544,-0.3308999232167702,-0.24842538376178253,-0.2519225455405422,3.212985002770323,3.1982969367132683,3.656029356885962,3.709930687439642,-0.2730774415715969,-0.22974779467141962,-0.349063141626233
c_1_44_1956,-0.27181205564216,-0.28218354690045777,-0.2433748050323392,-0.25458960089463445,-0.30823365805870867,-0.40612701590428985,-0.40481357664502937,-0.26267756023179234,-0.27619942064124975,-0.29278098164261607,-0.36126124801881837,-0.3331953009713117,-0.3314078779948044,-0.37784665603706474,2.7221710430260013,3.687069770992045,-0.18756902115651955,-0.23874435157925825,-0.30932630404726363,-0.29971715878381544,-0.3308999232167702,-0.24842538376178253,-0.2519225455405422,2.322204926442859,-0.32714661284840946,-0.2567198192150604,-0.2417368454881872,-0.2730774415715969,-0.22974779467141962,-0.349063141626233
c_1_44_1957,-0.27181205564216,-0.28218354690045777,-0.2433748050323392,-0.25458960089463445,-0.30823365805870867,-0.40612701590428985,-0.40481357664502937,-0.26267756023179234,-0.27619942064124975,-0.29278098164261607,-0.36126124801881837,-0.3331953009713117,-0.3314078779948044,-0.37784665603706474,7.374449818881726,-0.23117057300138882,-0.18756902115651955,-0.23874435157925825,-0.30932630404726363,-0.29971715878381544,-0.3308999232167702,-0.24842538376178253,-0.2519225455405422,-0.3654395053334313,-0.32714661284840946,-0.2567198192150604,-0.2417368454881872,-0.2730774415715969,-0.22974779467141962,-0.349063141626233
c_1_44_1958,-0.27181205564216,-0.28218354690045777,-0.2433748050323392,-0.25458960089463445,-0.30823365805870867,-0.40612701590428985,1.5744716060931727,-0.26267756023179234,2.513580202974212,2.5273525121020657,-0.36126124801881837,-0.3331953009713117,-0.3314078779948044,-0.37784665603706474,-0.3349888197849842,-0.23117057300138882,-0.18756902115651955,-0.23874435157925825,-0.30932630404726363,-0.29971715878381544,-0.3308999232167702,-0.24842538376178253,-0.2519225455405422,-0.3654395053334313,3.4418517849124783,-0.2567198192150604,-0.2417368454881872,-0.2730774415715969,-0.22974779467141962,-0.349063141626233
c_1_44_1959,-0.27181205564216,-0.28218354690045777,-0.2433748050323392,-0.25458960089463445,-0.30823365805870867,-0.40612701590428985,-0.40481357664502937,-0.26267756023179234,-0.27619942064124975,-0.29278098164261607,-0.36126124801881837,-0.3331953009713117,-0.3314078779948044,-0.37784665603706474,-0.3349888197849842,-0.23117057300138882,-0.18756902115651955,-0.23874435157925825,-0.30932630404726363,-0.29971715878381544,-0.3308999232167702,-0.24842538376178253,-0.2519225455405422,-0.3654395053334313,-0.32714661284840946,-0.2567198192150604,-0.2417368454881872,-0.2730774415715969,-0.22974779467141962,-0.349063141626233
c_1_44_1960,-0.27181205564216,-0.28218354690045777,-0.2433748050323392,3.336955756114333,-0.30823365805870867,4.113348771214099,-0.40481357664502937,-0.26267756023179234,-0.27619942064124975,-0.29278098164261607,-0.36126124801881837,-0.3331953009713117,-0.3314078779948044,-0.37784665603706474,-0.3349888197849842,-0.23117057300138882,-0.18756902115651955,-0.23874435157925825,-0.30932630404726363,-0.29971715878381544,-0.3308999232167702,-0.24842538376178253,5.0122161876534115,-0.3654395053334313,2.678737176201116,-0.2567198192150604,-0.2417368454881872,-0.2730774415715969,-0.22974779467141962,-0.349063141626233
c_1_44_1961,-0.27181205564216,2.2835435387466174,-0.2433748050323392,-0.25458960089463445,-0.30823365805870867,-0.40612701590428985,1.3652855849102623,-0.26267756023179234,-0.27619942064124975,-0.29278098164261607,-0.36126124801881837,-0.3331953009713117,-0.3314078779948044,1.6380467431062384,3.000413266481262,-0.23117057300138882,3.5661358033140504,-0.23874435157925825,-0.30932630404726363,-0.29971715878381544,-0.3308999232167702,-0.24842538376178253,-0.2519225455405422,-0.3654395053334313,2.0231356992749596,-0.2567198192150604,-0.2417368454881872,-0.2730774415715969,-0.22974779467141962,-0.349063141626233
c_1_44_1962,-0.27181205564216,-0.28218354690045777,-0.2433748050323392,-0.25458960089463445,-0.30823365805870867,1.8650982704659618,-0.40481357664502937,-0.26267756023179234,1.7478939919628416,-0.29278098164261607,-0.36126124801881837,-0.3331953009713117,-0.3314078779948044,-0.37784665603706474,-0.3349888197849842,-0.23117057300138882,-0.18756902115651955,1.8338036938530022,-0.30932630404726363,-0.29971715878381544,-0.3308999232167702,-0.24842538376178253,-0.2519225455405422,-0.3654395053334313,-0.32714661284840946,1.859494781687378,-0.2417368454881872,-0.2730774415715969,-0.22974779467141962,-0.349063141626233
c_1_44_1963,-0.27181205564216,-0.28218354690045777,-0.2433748050323392,-0.25458960089463445,-0.30823365805870867,-0.40612701590428985,-0.40481357664502937,2.6422163303392723,-0.27619942064124975,-0.29278098164261607,-0.36126124801881837,-0.3331953009713117,-0.3314078779948044,-0.37784665603706474,2.0943865914061828,-0.23117057300138882,3.8159362601298144,-0.23874435157925825,2.1385647091973525,-0.29971715878381544,-0.3308999232167702,-0.24842538376178253,-0.2519225455405422,1.7703000665509914,-0.32714661284840946,-0.2567198192150604,-0.2417368454881872,-0.2730774415715969,3.031422890870939,3.7259140471251433
c_1_44_1964,-0.27181205564216,-0.28218354690045777,-0.2433748050323392,-0.25458960089463445,-0.30823365805870867,-0.40612701590428985,-0.40481357664502937,2.0488135048360734,-0.27619942064124975,-0.29278098164261607,-0.36126124801881837,-0.3331953009713117,1.5414942237448792,-0.37784665603706474,-0.3349888197849842,-0.23117057300138882,-0.18756902115651955,-0.23874435157925825,-0.30932630404726363,-0.29971715878381544,1.5834981771484329,-0.24842538376178253,-0.2519225455405422,2.192616357524917,-0.32714661284840946,-0.2567198192150604,-0.2417368454881872,-0.2730774415715969,-0.22974779467141962,-0.349063141626233
c_1_44_1965,-0.27181205564216,-0.28218354690045777,-0.2433748050323392,-0.25458960089463445,-0.30823365805870867,-0.40612701590428985,-0.40481357664502937,-0.26267756023179234,-0.27619942064124975,-0.29278098164261607,-0.36126124801881837,-0.3331953009713117,-0.3314078779948044,-0.37784665603706474,-0.3349888197849842,-0.23117057300138882,-0.18756902115651955,-0.23874435157925825,-0.30932630404726363,-0.29971715878381544,-0.3308999232167702,-0.24842538376178253,-0.2519225455405422,-0.3654395053334313,-0.32714661284840946,-0.2567198192150604,-0.2417368454881872,-0.2730774415715969,-0.22974779467141962,-0.349063141626233
c_1_44_1966,-0.27181205564216,-0.28218354690045777,-0.2433748050323392,-0.25458960089463445,-0.30823365805870867,-0.40612701590428985,-0.40481357664502937,-0.26267756023179234,-0.27619942064124975,-0.29278098164261607,-0.36126124801881837,-0.3331953009713117,-0.3314078779948044,-0.37784665603706474,-0.3349888197849842,-0.23117057300138882,-0.18756902115651955,-0.23874435157925825,-0.30932630404726363,-0.29971715878381544,-0.3308999232167702,-0.24842538376178253,-0.2519225455405422,-0.3654395053334313,-0.32714661284840946,-0.2567198192150604,-0.2417368454881872,-0.2730774415715969,-0.22974779467141962,-0.349063141626233
c_1_44_1967,-0.27181205564216,2.029827477373941,-0.2433748050323392,-0.25458960089463445,-0.30823365805870867,1.2458746207369131,-0.40481357664502937,-0.26267756023179234,-0.27619942064124975,-0.29278098164261607,-0.36126124801881837,-0.3331953009713117,-0.3314078779948044,-0.37784665603706474,1.7175613721507959,-0.23117057300138882,-0.18756902115651955,-0.23874435157925825,-0.30932630404726363,-0.29971715878381544,-0.3308999232167702,-0.24842538376178253,-0.2519225455405422,-0.3654395053334313,0.9740151934205687,-0.2567198192150604,-0.2417368454881872,-0.2730774415715969,-0.22974779467141962,1.6693627890670861
c_1_44_1968,-0.27181205564216,-0.28218354690045777,-0.2433748050323392,-0.25458960089463445,-0.30823365805870867,-0.40612701590428985,3.4424281602716076,-0.26267756023179234,-0.27619942064124975,-0.29278098164261607,-0.36126124801881837,-0.3331953009713117,-0.3314078779948044,-0.37784665603706474,-0.3349888197849842,4.538188202351968,-0.18756902115651955,-0.23874435157925825,-0.30932630404726363,-0.29971715878381544,-0.3308999232167702,-0.24842538376178253,-0.2519225455405422,-0.3654395053334313,-0.32714661284840946,-0.2567198192150604,-0.2417368454881872,-0.2730774415715969,-0.22974779467141962,-0.349063141626233
c_1_44_1969,-0.27181205564216,-0.28218354690045777,-0.2433748050323392,-0.25458960089463445,-0.30823365805870867,-0.40612701590428985,-0.40481357664502937,-0.26267756023179234,-0.27619942064124975,-0.29278098164261607,2.4395437136774323,-0.3331953009713117,-0.3314078779948044,-0.37784665603706474,-0.3349888197849842,-0.23117057300138882,-0.18756902115651955,-0.23874435157925825,2.853829571757047,-0.29971715878381544,-0.3308999232167702,-0.24842538376178253,-0.2519225455405422,-0.3654395053334313,2.9119867945307063,-0.2567198192150604,-0.2417368454881872,-0.2730774415715969,-0.22974779467141962,-0.349063141626233
c_1_44_1970,-0.27181205564216,-0.28218354690045777,-0.2433748050323392,-0.25458960089463445,-0.30823365805870867,-0.40612701590428985,-0.40481357664502937,-0.26267756023179234,-0.27619942064124975,-0.29278098164261607,-0.36126124801881837,-0.3331953009713117,-0.3314078779948044,-0.37784665603706474,-0.3349888197849842,-0.23117057300138882,-0.18756902115651955,-0.23874435157925825,-0.30932630404726363,-0.29971715878381544,-0.3308999232167702,-0.24842538376178253,-0.2519225455405422,-0.3654395053334313,-0.32714661284840946,-0.2567198192150604,-0.2417368454881872,-0.2730774415715969,-0.22974779467141962,-0.349063141626233
c_1_44_1971,-0.27181205564216,-0.28218354690045777,-0.2433748050323392,-0.25458960089463445,-0.30823365805870867,2.0195855269928265,3.3694739597720917,-0.26267756023179234,-0.27619942064124975,-0.29278098164261607,-0.36126124801881837,-0.3331953009713117,-0.3314078779948044,-0.37784665603706474,-0.3349888197849842,5.117852552719688,-0.18756902115651955,-0.23874435157925825,-0.30932630404726363,-0.29971715878381544,-0.3308999232167702,-0.24842538376178253,-0.2519225455405422,-0.3654395053334313,-0.32714661284840946,-0.2567198192150604,-0.2417368454881872,-0.2730774415715969,-0.22974779467141962,-0.349063141626233
c_1_44_1972,-0.27181205564216,-0.28218354690045777,-0.2433748050323392,-0.25458960089463445,-0.30823365805870867,-0.40612701590428985,-0.40481357664502937,-0.26267756023179234,-0.27619942064124975,-0.29278098164261607,-0.36126124801881837,-0.3331953009713117,-0.3314078779948044,-0.37784665603706474,-0.3349888197849842,-0.23117057300138882,-0.18756902115651955,7.604384976534193,-0.30932630404726363,-0.29971715878381544,-0.3308999232167702,-0.24842538376178253,-0.2519225455405422,-0.3654395053334313,-0.32714661284840946,-0.2567198192150604,-0.2417368454881872,-0.2730774415715969,-0.22974779467141962,-0.349063141626233
c_1_44_1973,-0.27181205564216,-0.28218354690045777,-0.2433748050323392,-0.25458960089463445,-0.30823365805870867,3.268189206302854,3.1428554389680334,-0.26267756023179234,-0.27619942064124975,-0.29278098164261607,-0.36126124801881837,-0.3331953009713117,-0.3314078779948044,-0.37784665603706474,-0.3349888197849842,-0.23117057300138882,-0.18756902115651955,-0.23874435157925825,-0.30932630404726363,-0.29971715878381544,-0.3308999232167702,-0.24842538376178253,-0.2519225455405422,-0.3654395053334313,-0.32714661284840946,-0.2567198192150604,-0.2417368454881872,-0.2730774415715969,-0.22974779467141962,4.140239396565357
c_1_44_1974,-0.27181205564216,-0.28218354690045777,-0.2433748050323392,-0.25458960089463445,2.712813261792756,1.888164827206478,1.8103980688264014,-0.26267756023179234,-0.27619942064124975,-0.29278098164261607,2.182004213775953,-0.3331953009713117,-0.3314078779948044,-0.37784665603706474,2.515582909979275,-0.23117057300138882,-0.18756902115651955,-0.23874435157925825,-0.30932630404726363,-0.29971715878381544,-0.3308999232167702,-0.24842538376178253,-0.2519225455405422,-0.3654395053334313,-0.32714661284840946,-0.2567198192150604,-0.2417368454881872,-0.2730774415715969,-0.22974779467141962,-0.349063141626233
c_1_44_1975,-0.27181205564216,-0.28218354690045777,-0.2433748050323392,-0.25458960089463445,-0.30823365805870867,-0.40612701590428985,-0.40481357664502937,-0.26267756023179234,-0.27619942064124975,-0.29278098164261607,-0.36126124801881837,-0.3331953009713117,-0.3314078779948044,3.630169451071125,-0.3349888197849842,-0.23117057300138882,-0.18756902115651955,-0.23874435157925825,-0.30932630404726363,-0.29971715878381544,-0.3308999232167702,-0.24842538376178253,-0.2519225455405422,-0.3654395053334313,-0.32714661284840946,-0.2567198192150604,-0.2417368454881872,-0.2730774415715969,-0.22974779467141962,5.338878037131208
c_1_44_1976,-0.27181205564216,-0.28218354690045777,-0.2433748050323392,-0.25458960089463445,2.2316685945276498,1.522766236999593,1.7828967999816623,-0.26267756023179234,-0.27619942064124975,-0.29278098164261607,-0.36126124801881837,-0.3331953009713117,1.4684019391394345,-0.37784665603706474,-0.3349888197849842,-0.23117057300138882,-0.18756902115651955,-0.23874435157925825,0.8187554682220456,-0.29971715878381544,-0.3308999232167702,1.8981665132918284,-0.2519225455405422,-0.3654395053334313,-0.32714661284840946,-0.2567198192150604,-0.2417368454881872,-0.2730774415715969,2.263968338803089,-0.349063141626233
c_1_44_1977,-0.27181205564216,4.14202128451813,-0.2433748050323392,-0.25458960089463445,-0.30823365805870867,-0.40612701590428985,-0.40481357664502937,-0.26267756023179234,-0.27619942064124975,2.807178827858303,-0.36126124801881837,-0.3331953009713117,-0.3314078779948044,2.099944717779419,-0.3349888197849842,-0.23117057300138882,-0.18756902115651955,-0.23874435157925825,-0.30932630404726363,-0.29971715878381544,-0.3308999232167702,-0.24842538376178253,-0.2519225455405422,-0.3654395053334313,-0.32714661284840946,-0.2567198192150604,-0.2417368454881872,-0.2730774415715969,-0.22974779467141962,-0.349063141626233
c_1_44_1978,-0.27181205564216,-0.28218354690045777,-0.2433748050323392,-0.25458960089463445,-0.30823365805870867,-0.40612701590428985,2.1721329681524093,-0.26267756023179234,-0.27619942064124975,-0.29278098164261607,-0.36126124801881837,-0.3331953009713117,-0.3314078779948044,-0.37784665603706474,-0.3349888197849842,-0.23117057300138882,-0.18756902115651955,-0.23874435157925825,-0.30932630404726363,-0.29971715878381544,-0.3308999232167702,-0.24842538376178253,-0.2519225455405422,-0.3654395053334313,-0.32714661284840946,-0.2567198192150604,-0.2417368454881872,-0.2730774415715969,5.819540333764999,-0.349063141626233
c_1_44_1979,-0.27181205564216,-0.28218354690045777,-0.2433748050323392,-0.25458960089463445,-0.30823365805870867,-0.40612701590428985,-0.40481357664502937,-0.26267756023179234,-0.27619942064124975,-0.29278098164261607,-0.36126124801881837,-0.3331953009713117,-0.3314078779948044,-0.37784665603706474,-0.3349888197849842,-0.23117057300138882,-0.18756902115651955,-0.23874435157925825,1.512927727714044,-0.29971715878381544,-0.3308999232167702,-0.24842538376178253,-0.2519225455405422,2.0842682246190347,3.7052747780417206,-0.2567198192150604,-0.2417368454881872,-0.2730774415715969,-0.22974779467141962,-0.349063141626233
c_1_44_1980,-0.27181205564216,-0.28218354690045777,7.920863738087111,-0.25458960089463445,-0.30823365805870867,-0.40612701590428985,-0.40481357664502937,-0.26267756023179234,-0.27619942064124975,-0.29278098164261607,-0.36126124801881837,-0.3331953009713117,-0.3314078779948044,-0.37784665603706474,-0.3349888197849842,-0.23117057300138882,-0.18756902115651955,-0.23874435157925825,-0.30932630404726363,-0.29971715878381544,-0.3308999232167702,-0.24842538376178253,-0.2519225455405422,-0.3654395053334313,-0.32714661284840946,-0.2567198192150604,-0.2417368454881872,-0.2730774415715969,-0.22974779467141962,-0.349063141626233
c_1_44_1981,-0.27181205564216,-0.28218354690045777,-0.2433748050323392,-0.25458960089463445,-0.30823365805870867,-0.40612701590428985,2.2478235137445286,-0.26267756023179234,-0.27619942064124975,-0.29278098164261607,-0.36126124801881837,1.8410735875597586,1.9365093690299662,-0.37784665603706474,-0.3349888197849842,-0.23117057300138882,-0.18756902115651955,-0.23874435157925825,-0.30932630404726363,-0.29971715878381544,-0.3308999232167702,-0.24842538376178253,-0.2519225455405422,-0.3654395053334313,-0.32714661284840946,-0.2567198192150604,-0.2417368454881872,-0.2730774415715969,-0.22974779467141962,-0.349063141626233
c_1_44_1982,-0.27181205564216,-0.28218354690045777,-0.2433748050323392,-0.25458960089463445,-0.30823365805870867,-0.40612701590428985,-0.40481357664502937,-0.26267756023179234,-0.27619942064124975,-0.29278098164261607,-0.36126124801881837,-0.3331953009713117,-0.3314078779948044,-0.37784665603706474,-0.3349888197849842,-0.23117057300138882,-0.18756902115651955,-0.23874435157925825,-0.30932630404726363,-0.29971715878381544,-0.3308999232167702,-0.24842538376178253,-0.2519225455405422,5.0776688021182,-0.32714661284840946,-0.2567198192150604,-0.2417368454881872,-0.2730774415715969,-0.22974779467141962,-0.349063141626233
c_1_44_1983,-0.27181205564216,-0.28218354690045777,-0.2433748050323392,-0.25458960089463445,-0.30823365805870867,-0.40612701590428985,2.1750405326705438,2.4397020526041437,-0.27619942064124975,-0.29278098164261607,-0.36126124801881837,-0.3331953009713117,-0.3314078779948044,-0.37784665603706474,-0.3349888197849842,-0.23117057300138882,-0.18756902115651955,-0.23874435157925825,-0.30932630404726363,-0.29971715878381544,-0.3308999232167702,-0.24842538376178253,-0.2519225455405422,-0.3654395053334313,-0.32714661284840946,-0.2567198192150604,-0.2417368454881872,-0.2730774415715969,-0.22974779467141962,-0.349063141626233
c_1_44_1984,-0.27181205564216,-0.28218354690045777,-0.2433748050323392,-0.25458960089463445,-0.30823365805870867,-0.40612701590428985,-0.40481357664502937,-0.26267756023179234,-0.27619942064124975,-0.29278098164261607,-0.36126124801881837,-0.3331953009713117,-0.3314078779948044,-0.37784665603706474,-0.3349888197849842,-0.23117057300138882,-0.18756902115651955,-0.23874435157925825,4.8052163904388046,-0.29971715878381544,-0.3308999232167702,-0.24842538376178253,-0.2519225455405422,-0.3654395053334313,-0.32714661284840946,-0.2567198192150604,-0.2417368454881872,-0.2730774415715969,-0.22974779467141962,-0.349063141626233
c_1_44_1985,-0.27181205564216,-0.28218354690045777,-0.2433748050323392,-0.25458960089463445,-0.30823365805870867,-0.40612701590428985,-0.40481357664502937,-0.26267756023179234,-0.27619942064124975,-0.29278098164261607,-0.36126124801881837,-0.3331953009713117,-0.3314078779948044,-0.37784665603706474,-0.3349888197849842,-0.23117057300138882,-0.18756902115651955,-0.23874435157925825,-0.30932630404726363,2.794853429546888,3.6559671500136512,-0.24842538376178253,-0.2519225455405422,-0.3654395053334313,-0.32714661284840946,-0.2567198192150604,-0.2417368454881872,-0.2730774415715969,-0.22974779467141962,3.6098421262113245
c_1_44_1986,-0.27181205564216,-0.28218354690045777,-0.2433748050323392,-0.25458960089463445,-0.30823365805870867,-0.40612701590428985,-0.40481357664502937,-0.26267756023179234,-0.27619942064124975,-0.29278098164261607,-0.36126124801881837,-0.3331953009713117,-0.3314078779948044,5.6008016733442085,-0.3349888197849842,-0.23117057300138882,-0.18756902115651955,-0.23874435157925825,-0.30932630404726363,-0.29971715878381544,-0.3308999232167702,-0.24842538376178253,-0.2519225455405422,-0.3654395053334313,-0.32714661284840946,-0.2567198192150604,-0.2417368454881872,-0.2730774415715969,-0.22974779467141962,-0.349063141626233
c_1_44_1987,-0.27181205564216,-0.28218354690045777,-0.2433748050323392,-0.25458960089463445,-0.30823365805870867,-0.40612701590428985,-0.40481357664502937,-0.26267756023179234,-0.27619942064124975,-0.29278098164261607,-0.36126124801881837,-0.3331953009713117,-0.3314078779948044,4.048323758262438,-0.3349888197849842,-0.23117057300138882,-0.18756902115651955,-0.23874435157925825,-0.30932630404726363,-0.29971715878381544,-0.3308999232167702,-0.24842538376178253,-0.2519225455405422,-0.3654395053334313,-0.32714661284840946,-0.2567198192150604,-0.2417368454881872,-0.2730774415715969,-0.22974779467141962,-0.349063141626233
c_1_44_1988,-0.27181205564216,-0.28218354690045777,-0.2433748050323392,-0.25458960089463445,-0.30823365805870867,-0.40612701590428985,-0.40481357664502937,-0.26267756023179234,-0.27619942064124975,-0.29278098164261607,-0.36126124801881837,-0.3331953009713117,-0.3314078779948044,-0.37784665603706474,-0.3349888197849842,-0.23117057300138882,-0.18756902115651955,-0.23874435157925825,-0.30932630404726363,-0.29971715878381544,-0.3308999232167702,-0.24842538376178253,-0.2519225455405422,-0.3654395053334313,-0.32714661284840946,-0.2567198192150604,-0.2417368454881872,-0.2730774415715969,-0.22974779467141962,-0.349063141626233
c_1_44_1989,-0.27181205564216,4.2257520487568,-0.2433748050323392,-0.25458960089463445,-0.30823365805870867,-0.40612701590428985,-0.40481357664502937,-0.26267756023179234,-0.27619942064124975,-0.29278098164261607,-0.36126124801881837,-0.3331953009713117,-0.3314078779948044,-0.37784665603706474,-0.3349888197849842,-0.23117057300138882,-0.18756902115651955,-0.23874435157925825,-0.30932630404726363,-0.29971715878381544,-0.3308999232167702,5.82361448208144,-0.2519225455405422,-0.3654395053334313,-0.32714661284840946,-0.2567198192150604,-0.2417368454881872,-0.2730774415715969,-0.22974779467141962,-0.349063141626233
c_1_44_1990,-0.27181205564216,-0.28218354690045777,-0.2433748050323392,-0.25458960089463445,-0.30823365805870867,2.0349642200646785,1.1592708941749095,-0.26267756023179234,3.045895985856171,-0.29278098164261607,1.4344506976536902,-0.3331953009713117,-0.3314078779948044,-0.37784665603706474,-0.3349888197849842,-0.23117057300138882,-0.18756902115651955,-0.23874435157925825,-0.30932630404726363,-0.29971715878381544,-0.3308999232167702,-0.24842538376178253,-0.2519225455405422,-0.3654395053334313,-0.32714661284840946,-0.2567198192150604,-0.2417368454881872,2.0219816600723117,-0.22974779467141962,-0.349063141626233
c_1_44_1991,-0.27181205564216,-0.28218354690045777,-0.2433748050323392,-0.25458960089463445,-0.30823365805870867,-0.40612701590428985,-0.40481357664502937,3.0508297437754823,-0.27619942064124975,-0.29278098164261607,-0.36126124801881837,-0.3331953009713117,-0.3314078779948044,-0.37784665603706474,-0.3349888197849842,-0.23117057300138882,-0.18756902115651955,-0.23874435157925825,-0.30932630404726363,-0.29971715878381544,-0.3308999232167702,2.9536655393315367,-0.2519225455405422,-0.3654395053334313,-0.32714661284840946,-0.2567198192150604,-0.2417368454881872,-0.2730774415715969,-0.22974779467141962,-0.349063141626233
