cell_id,ACVR1B,ATF3,CCL21,CD59,CD8A,CIITA,COL6A3,CSF2RB,CST7,DDC,HBA1/2,HSP90AA1,IFNA1/13,IFNL2/3,IL1R1,IL24,IRF3,ITGA5,KRT17,LCN2,MARCKSL1,NELL2,NFKBIA,NUPR1,RAMP2,RELT,RORA,TNFRSF4,UPK3A,VHL
c_1_20_12,0.44098910851786566,-0.2612566595853841,1.059441162993054,-0.3096629713068041,-0.27773036679953095,-0.2856431962226859,0.3806918594125071,-0.25839410861373174,-0.2834629368284173,-0.4255983294349972,0.3010429341544213,1.0471859735616351,-0.2942533491016573,0.4874993466580742,-0.1910545237126144,-0.2950776809830077,0.3597344152570459,-0.2711742513691913,0.2696183694485931,-0.23742288869627054,1.201989066111383,-0.22113992063408247,-0.3724087553806886,-0.3405966452200699,-0.24708002598100814,1.2501776679347987,-0.24727645672476195,0.8763587684207401,-0.25195399740618407,-0.39645716569644
c_1_20_13,1.2924990792828057,-0.2612566595853841,-0.294010008460855,-0.3096629713068041,-0.27773036679953095,-0.2856431962226859,-0.32672585266892207,-0.25839410861373174,-0.2834629368284173,-0.4255983294349972,1.039018480864057,-0.41925861082078963,-0.2942533491016573,-0.3258442776521772,-0.1910545237126144,2.3796824058322334,-0.3600628664201626,-0.2711742513691913,-0.394329310444269,-0.23742288869627054,-0.4416991749433919,-0.22113992063408247,1.0172120155798343,-0.3405966452200699,-0.24708002598100814,-0.29169043318165216,-0.24727645672476195,-0.23630529294564898,-0.25195399740618407,-0.39645716569644
c_1_20_14,-0.32110695265625977,-0.2612566595853841,-0.294010008460855,-0.3096629713068041,-0.27773036679953095,-0.2856431962226859,-0.32672585266892207,-0.25839410861373174,-0.2834629368284173,2.356259167126062,-0.3594405325101027,-0.41925861082078963,-0.2942533491016573,3.472603357377864,-0.1910545237126144,-0.2950776809830077,-0.3600628664201626,-0.2711742513691913,-0.394329310444269,-0.23742288869627054,-0.4416991749433919,-0.22113992063408247,-0.3724087553806886,-0.3405966452200699,-0.24708002598100814,-0.29169043318165216,-0.24727645672476195,-0.23630529294564898,4.193579186385331,-0.39645716569644
c_1_20_15,1.1674533989119336,3.3167124146059943,2.0461267485194052,-0.3096629713068041,-0.27773036679953095,-0.2856431962226859,1.0550342847330998,-0.25839410861373174,1.488870418815435,-0.4255983294349972,-0.3594405325101027,-0.41925861082078963,-0.2942533491016573,-0.3258442776521772,-0.1910545237126144,-0.2950776809830077,1.0458776038933895,-0.2711742513691913,-0.394329310444269,-0.23742288869627054,-0.4416991749433919,-0.22113992063408247,0.9095239731935274,-0.3405966452200699,-0.24708002598100814,-0.29169043318165216,-0.24727645672476195,-0.23630529294564898,1.6073418938077455,-0.39645716569644
c_1_20_16,0.6071957935101142,-0.2612566595853841,-0.294010008460855,-0.3096629713068041,-0.27773036679953095,0.7905468605395967,-0.32672585266892207,-0.25839410861373174,-0.2834629368284173,0.2999773551167879,0.9903102219014074,0.34489559537421627,-0.2942533491016573,-0.3258442776521772,-0.1910545237126144,-0.2950776809830077,0.5167160953220031,-0.2711742513691913,-0.394329310444269,1.87712610897421,1.9720992644801723,-0.22113992063408247,0.42703593699091313,-0.3405966452200699,-0.24708002598100814,-0.29169043318165216,-0.24727645672476195,1.1190213598856573,-0.25195399740618407,0.4023933875247977
c_1_20_17,-0.32110695265625977,-0.2612566595853841,-0.294010008460855,0.6472698099388987,1.6287935495124302,-0.2856431962226859,-0.32672585266892207,-0.25839410861373174,0.820996951091146,-0.4255983294349972,0.44449869006319215,-0.41925861082078963,-0.2942533491016573,-0.3258442776521772,-0.1910545237126144,0.7113154241001597,0.5160730192580606,-0.2711742513691913,-0.394329310444269,1.0220458478272594,1.1410206889727228,-0.22113992063408247,-0.3724087553806886,-0.3405966452200699,-0.24708002598100814,-0.29169043318165216,-0.24727645672476195,1.1180272916343763,-0.25195399740618407,-0.39645716569644
c_1_20_18,-0.32110695265625977,-0.2612566595853841,1.1469202046329636,-0.3096629713068041,-0.27773036679953095,-0.2856431962226859,-0.32672585266892207,-0.25839410861373174,-0.2834629368284173,1.334239346669422,-0.3594405325101027,1.4341488159266504,-0.2942533491016573,-0.3258442776521772,-0.1910545237126144,-0.2950776809830077,0.9794087692558439,-0.2711742513691913,0.8412117334412004,1.6881033637617362,2.305962098763191,-0.22113992063408247,-0.3724087553806886,-0.3405966452200699,-0.24708002598100814,-0.29169043318165216,-0.24727645672476195,-0.23630529294564898,-0.25195399740618407,-0.39645716569644
c_1_20_19,-0.32110695265625977,-0.2612566595853841,-0.294010008460855,-0.3096629713068041,0.740667847896754,0.6913072598642105,0.45551305299224093,-0.25839410861373174,-0.2834629368284173,-0.4255983294349972,-0.3594405325101027,-0.41925861082078963,0.6527638960457199,-0.3258442776521772,-0.1910545237126144,-0.2950776809830077,0.4358649543017587,1.478681231018054,-0.394329310444269,3.8703192843965226,0.2028776728006434,-0.22113992063408247,-0.3724087553806886,0.434553923602195,0.872728925224465,-0.29169043318165216,-0.24727645672476195,0.9940415062189769,-0.25195399740618407,-0.39645716569644
c_1_20_20,-0.32110695265625977,-0.2612566595853841,-0.294010008460855,-0.3096629713068041,-0.27773036679953095,-0.2856431962226859,-0.32672585266892207,-0.25839410861373174,-0.2834629368284173,-0.4255983294349972,2.2214697350704755,-0.41925861082078963,-0.2942533491016573,-0.3258442776521772,-0.1910545237126144,-0.2950776809830077,-0.3600628664201626,3.2603241776784464,2.200117743356346,-0.23742288869627054,-0.4416991749433919,4.1200502887710595,-0.3724087553806886,-0.3405966452200699,-0.24708002598100814,-0.29169043318165216,3.359119817573774,-0.23630529294564898,-0.25195399740618407,-0.39645716569644
c_1_20_21,-0.32110695265625977,0.7910971964680718,-0.294010008460855,0.5538986355660013,0.733912693195841,-0.2856431962226859,-0.32672585266892207,0.8155183762530399,-0.2834629368284173,0.22870022729595305,0.36605561568299794,1.1258354288971997,-0.2942533491016573,-0.3258442776521772,-0.1910545237126144,-0.2950776809830077,-0.3600628664201626,2.379450395741165,0.8497067068170079,-0.23742288869627054,0.6505213054169273,-0.22113992063408247,1.244041457486851,-0.3405966452200699,-0.24708002598100814,0.677250760421868,-0.24727645672476195,-0.23630529294564898,-0.25195399740618407,-0.39645716569644
